"207384_at"	"201681_s_at"	0.3005
"207384_at"	"210469_at"	0.3005
"207384_at"	"202415_s_at"	0.0665
"210382_at"	"207577_at"	0.56875
"210382_at"	"207578_s_at"	0.56875
"210382_at"	"216939_s_at"	0.56875
"210382_at"	"211201_at"	0.38975
"210382_at"	"200744_s_at"	0.433
"210382_at"	"200745_s_at"	0.433
"210382_at"	"200746_s_at"	0.433
"210382_at"	"220538_at"	0.4555
"210382_at"	"200852_x_at"	0.45325
"210382_at"	"213245_at"	0.38125
"210382_at"	"215340_at"	0.38125
"210382_at"	"215348_at"	0.38125
"210382_at"	"214510_at"	0.51675
"204144_s_at"	"205873_at"	0.72175
"204144_s_at"	"213889_at"	0.72175
"203396_at"	"218481_at"	0.38175
"203396_at"	"205377_s_at"	0.18675
"203396_at"	"205378_s_at"	0.18675
"203396_at"	"210332_at"	0.18675
"203396_at"	"207535_s_at"	0.266
"203396_at"	"209636_at"	0.266
"203396_at"	"211524_at"	0.266
"203396_at"	"201114_x_at"	0.88075
"203396_at"	"216088_s_at"	0.88075
"203396_at"	"201568_at"	0.21025
"203396_at"	"201252_at"	0.69725
"203396_at"	"200967_at"	0.146
"203396_at"	"200968_s_at"	0.146
"203396_at"	"202186_x_at"	0.30075
"203396_at"	"202187_s_at"	0.30075
"203396_at"	"204695_at"	0.30175
"203396_at"	"204696_s_at"	0.30175
"203396_at"	"201011_at"	0.48025
"203396_at"	"202240_at"	0.2375
"203396_at"	"207113_s_at"	0.1385
"203396_at"	"205205_at"	0.16625
"203396_at"	"202243_s_at"	0.88075
"203396_at"	"202244_at"	0.88075
"203396_at"	"202024_at"	0.02475
"203396_at"	"218555_at"	0.45825
"203396_at"	"212219_at"	0.6475
"203396_at"	"212220_at"	0.6475
"203396_at"	"212222_at"	0.6475
"203396_at"	"201364_s_at"	0.405
"203396_at"	"201365_at"	0.405
"203396_at"	"214062_x_at"	0.3225
"203396_at"	"214448_x_at"	0.3225
"200678_x_at"	"205936_s_at"	0.4055
"211284_s_at"	"205936_s_at"	0.4055
"216041_x_at"	"205936_s_at"	0.4055
"200678_x_at"	"207163_s_at"	0.2875
"211284_s_at"	"207163_s_at"	0.2875
"216041_x_at"	"207163_s_at"	0.2875
"200678_x_at"	"206493_at"	0.451
"200678_x_at"	"206494_s_at"	0.451
"200678_x_at"	"216956_s_at"	0.451
"200678_x_at"	"216966_at"	0.451
"211284_s_at"	"206493_at"	0.451
"211284_s_at"	"206494_s_at"	0.451
"211284_s_at"	"216956_s_at"	0.451
"211284_s_at"	"216966_at"	0.451
"216041_x_at"	"206493_at"	0.451
"216041_x_at"	"206494_s_at"	0.451
"216041_x_at"	"216956_s_at"	0.451
"216041_x_at"	"216966_at"	0.451
"200678_x_at"	"207113_s_at"	0.29575
"211284_s_at"	"207113_s_at"	0.29575
"216041_x_at"	"207113_s_at"	0.29575
"204581_at"	"204563_at"	0.4685
"217422_s_at"	"204563_at"	0.4685
"220674_at"	"204563_at"	0.4685
"38521_at"	"204563_at"	0.4685
"204581_at"	"221345_at"	0.38925
"217422_s_at"	"221345_at"	0.38925
"220674_at"	"221345_at"	0.38925
"38521_at"	"221345_at"	0.38925
"204581_at"	"214049_x_at"	0.4805
"204581_at"	"214551_s_at"	0.4805
"217422_s_at"	"214049_x_at"	0.4805
"217422_s_at"	"214551_s_at"	0.4805
"220674_at"	"214049_x_at"	0.4805
"220674_at"	"214551_s_at"	0.4805
"38521_at"	"214049_x_at"	0.4805
"38521_at"	"214551_s_at"	0.4805
"204581_at"	"207113_s_at"	0.33075
"217422_s_at"	"207113_s_at"	0.33075
"220674_at"	"207113_s_at"	0.33075
"38521_at"	"207113_s_at"	0.33075
"204581_at"	"205049_s_at"	0.5855
"217422_s_at"	"205049_s_at"	0.5855
"220674_at"	"205049_s_at"	0.5855
"38521_at"	"205049_s_at"	0.5855
"204581_at"	"206056_x_at"	0.416
"204581_at"	"206057_x_at"	0.416
"204581_at"	"216980_s_at"	0.416
"204581_at"	"216981_x_at"	0.416
"217422_s_at"	"206056_x_at"	0.416
"217422_s_at"	"206057_x_at"	0.416
"217422_s_at"	"216980_s_at"	0.416
"217422_s_at"	"216981_x_at"	0.416
"220674_at"	"206056_x_at"	0.416
"220674_at"	"206057_x_at"	0.416
"220674_at"	"216980_s_at"	0.416
"220674_at"	"216981_x_at"	0.416
"38521_at"	"206056_x_at"	0.416
"38521_at"	"206057_x_at"	0.416
"38521_at"	"216980_s_at"	0.416
"38521_at"	"216981_x_at"	0.416
"204581_at"	"215925_s_at"	0.0775
"217422_s_at"	"215925_s_at"	0.0775
"220674_at"	"215925_s_at"	0.0775
"38521_at"	"215925_s_at"	0.0775
"204581_at"	"207641_at"	0.47825
"217422_s_at"	"207641_at"	0.47825
"220674_at"	"207641_at"	0.47825
"38521_at"	"207641_at"	0.47825
"201252_at"	"207535_s_at"	0.36725
"201252_at"	"209636_at"	0.36725
"201252_at"	"211524_at"	0.36725
"201252_at"	"201114_x_at"	0.69725
"201252_at"	"216088_s_at"	0.69725
"201252_at"	"202186_x_at"	0.32025
"201252_at"	"202187_s_at"	0.32025
"201252_at"	"204695_at"	0.30475
"201252_at"	"204696_s_at"	0.30475
"201252_at"	"202240_at"	0.2855
"201252_at"	"207113_s_at"	0.24125
"201252_at"	"205205_at"	0.24625
"201252_at"	"202243_s_at"	0.69725
"201252_at"	"202244_at"	0.69725
"201252_at"	"218555_at"	0.40625
"201252_at"	"212219_at"	0.61725
"201252_at"	"212220_at"	0.61725
"201252_at"	"212222_at"	0.61725
"201252_at"	"201364_s_at"	0.31125
"201252_at"	"201365_at"	0.31125
"201252_at"	"214062_x_at"	0.36925
"201252_at"	"214448_x_at"	0.36925
"201252_at"	"218103_at"	0.278
"201252_at"	"206140_at"	0.5325
"201252_at"	"211219_s_at"	0.5325
