"207372_s_at"	"202586_at"	0.252
"207372_s_at"	"211730_s_at"	0.252
"210447_at"	"203663_s_at"	0.64
"215794_x_at"	"203663_s_at"	0.64
"202473_x_at"	"218555_at"	0.663
"202474_s_at"	"218555_at"	0.663
"214062_x_at"	"202586_at"	1
"214062_x_at"	"211730_s_at"	1
"214448_x_at"	"202586_at"	1
"214448_x_at"	"211730_s_at"	1
"214062_x_at"	"202917_s_at"	1
"214062_x_at"	"214370_at"	1
"214448_x_at"	"202917_s_at"	1
"214448_x_at"	"214370_at"	1
"202586_at"	"214317_x_at"	0.679
"202586_at"	"217747_s_at"	0.679
"211730_s_at"	"214317_x_at"	0.679
"211730_s_at"	"217747_s_at"	0.679
"202586_at"	"201954_at"	0.508
"211730_s_at"	"201954_at"	0.508
"202586_at"	"218555_at"	0.817
"211730_s_at"	"218555_at"	0.817
"214317_x_at"	"203663_s_at"	0.336
"217747_s_at"	"203663_s_at"	0.336
"214317_x_at"	"201954_at"	0.68
"217747_s_at"	"201954_at"	0.68
"214317_x_at"	"205541_s_at"	0.476
"217747_s_at"	"205541_s_at"	0.476
"214317_x_at"	"218555_at"	0.607
"217747_s_at"	"218555_at"	0.607
"214317_x_at"	"222240_s_at"	0.528
"217747_s_at"	"222240_s_at"	0.528
"210314_x_at"	"207641_at"	0.425
"218555_at"	"218679_s_at"	0.565
