"207384_at"	"201681_s_at"	0.195
"207384_at"	"210469_at"	0.195
"207384_at"	"202415_s_at"	0.116
"210382_at"	"207577_at"	0.697
"210382_at"	"207578_s_at"	0.697
"210382_at"	"216939_s_at"	0.697
"210382_at"	"211201_at"	0.492
"210382_at"	"200744_s_at"	0.593
"210382_at"	"200745_s_at"	0.593
"210382_at"	"200746_s_at"	0.593
"210382_at"	"220538_at"	0.52
"210382_at"	"200852_x_at"	0.59
"210382_at"	"213245_at"	0.474
"210382_at"	"215340_at"	0.474
"210382_at"	"215348_at"	0.474
"210382_at"	"214510_at"	0.628
"204144_s_at"	"205873_at"	0.789
"204144_s_at"	"213889_at"	0.789
"203396_at"	"218481_at"	0.344
"203396_at"	"205377_s_at"	0.224
"203396_at"	"205378_s_at"	0.224
"203396_at"	"210332_at"	0.224
"203396_at"	"207535_s_at"	0.155
"203396_at"	"209636_at"	0.155
"203396_at"	"211524_at"	0.155
"203396_at"	"201114_x_at"	1
"203396_at"	"216088_s_at"	1
"203396_at"	"201568_at"	0.181
"203396_at"	"201252_at"	0.698
"203396_at"	"200967_at"	0.306
"203396_at"	"200968_s_at"	0.306
"203396_at"	"202186_x_at"	0.444
"203396_at"	"202187_s_at"	0.444
"203396_at"	"204695_at"	0.323
"203396_at"	"204696_s_at"	0.323
"203396_at"	"201011_at"	0.663
"203396_at"	"202240_at"	0.275
"203396_at"	"207113_s_at"	0.128
"203396_at"	"205205_at"	0.121
"203396_at"	"202243_s_at"	1
"203396_at"	"202244_at"	1
"203396_at"	"202024_at"	0.058
"203396_at"	"218555_at"	0.618
"203396_at"	"212219_at"	0.765
"203396_at"	"212220_at"	0.765
"203396_at"	"212222_at"	0.765
"203396_at"	"201364_s_at"	0.29
"203396_at"	"201365_at"	0.29
"203396_at"	"214062_x_at"	0.244
"203396_at"	"214448_x_at"	0.244
"200678_x_at"	"205936_s_at"	0.46
"211284_s_at"	"205936_s_at"	0.46
"216041_x_at"	"205936_s_at"	0.46
"200678_x_at"	"207163_s_at"	0.32
"211284_s_at"	"207163_s_at"	0.32
"216041_x_at"	"207163_s_at"	0.32
"200678_x_at"	"206493_at"	0.56
"200678_x_at"	"206494_s_at"	0.56
"200678_x_at"	"216956_s_at"	0.56
"200678_x_at"	"216966_at"	0.56
"211284_s_at"	"206493_at"	0.56
"211284_s_at"	"206494_s_at"	0.56
"211284_s_at"	"216956_s_at"	0.56
"211284_s_at"	"216966_at"	0.56
"216041_x_at"	"206493_at"	0.56
"216041_x_at"	"206494_s_at"	0.56
"216041_x_at"	"216956_s_at"	0.56
"216041_x_at"	"216966_at"	0.56
"200678_x_at"	"207113_s_at"	0.301
"211284_s_at"	"207113_s_at"	0.301
"216041_x_at"	"207113_s_at"	0.301
"204581_at"	"204563_at"	0.34
