"205377_s_at"	"207613_s_at"	0.113
"205377_s_at"	"213108_at"	0.113
"205378_s_at"	"207613_s_at"	0.113
"205378_s_at"	"213108_at"	0.113
"210332_at"	"207613_s_at"	0.113
"210332_at"	"213108_at"	0.113
"205377_s_at"	"220138_at"	0.047
"205378_s_at"	"220138_at"	0.047
"210332_at"	"220138_at"	0.047
"203872_at"	"200974_at"	0.276
"203872_at"	"215787_at"	0.276
"203872_at"	"200601_at"	0.22
"203872_at"	"207163_s_at"	0.143
"203872_at"	"202329_at"	0.139
"203872_at"	"208674_x_at"	0.082
"203872_at"	"208675_s_at"	0.082
"203872_at"	"200094_s_at"	0.137
"203872_at"	"204102_s_at"	0.137
"203872_at"	"201122_x_at"	0.082
"203872_at"	"201123_s_at"	0.082
"203872_at"	"213753_x_at"	0.082
"203872_at"	"201841_s_at"	0.187
"203872_at"	"210150_s_at"	0.159
"203872_at"	"200737_at"	0.14
"203872_at"	"200738_s_at"	0.14
"203872_at"	"217356_s_at"	0.14
"203872_at"	"217383_at"	0.14
"203872_at"	"211570_s_at"	0.15
"203872_at"	"201033_x_at"	0.146
"203872_at"	"208856_x_at"	0.146
"203872_at"	"211720_x_at"	0.146
"203872_at"	"211972_x_at"	0.146
"203872_at"	"214167_s_at"	0.146
"203872_at"	"200908_s_at"	0.172
"203872_at"	"217670_at"	0.172
"203872_at"	"214317_x_at"	0.158
"203872_at"	"217747_s_at"	0.158
"203872_at"	"216438_s_at"	0.132
"203872_at"	"205177_at"	0.263
"203872_at"	"206393_at"	0.252
"203872_at"	"204083_s_at"	0.304
"203872_at"	"212654_at"	0.304
"203872_at"	"206769_at"	0.097
"203872_at"	"205541_s_at"	0.071
"203872_at"	"221021_s_at"	0.063
"203872_at"	"209026_x_at"	0.252
"203872_at"	"211714_x_at"	0.252
"203872_at"	"212320_at"	0.252
"203872_at"	"214023_x_at"	0.177
"200974_at"	"200601_at"	0.176
"215787_at"	"200601_at"	0.176
"200974_at"	"208960_s_at"	0.079
"200974_at"	"208961_s_at"	0.079
"200974_at"	"211610_at"	0.079
"215787_at"	"208960_s_at"	0.079
"215787_at"	"208961_s_at"	0.079
"215787_at"	"211610_at"	0.079
"200974_at"	"200094_s_at"	0.148
"200974_at"	"204102_s_at"	0.148
"215787_at"	"200094_s_at"	0.148
"215787_at"	"204102_s_at"	0.148
"200974_at"	"201122_x_at"	0.091
"200974_at"	"201123_s_at"	0.091
"200974_at"	"213753_x_at"	0.091
"215787_at"	"201122_x_at"	0.091
"215787_at"	"201123_s_at"	0.091
"215787_at"	"213753_x_at"	0.091
"200974_at"	"201841_s_at"	0.15
"215787_at"	"201841_s_at"	0.15
"200974_at"	"200737_at"	0.137
"200974_at"	"200738_s_at"	0.137
"200974_at"	"217356_s_at"	0.137
"200974_at"	"217383_at"	0.137
"215787_at"	"200737_at"	0.137
"215787_at"	"200738_s_at"	0.137
"215787_at"	"217356_s_at"	0.137
"215787_at"	"217383_at"	0.137
"200974_at"	"200717_x_at"	0.096
"200974_at"	"212042_x_at"	0.096
"215787_at"	"200717_x_at"	0.096
"215787_at"	"212042_x_at"	0.096
"200974_at"	"201033_x_at"	0.135
"200974_at"	"208856_x_at"	0.135
"200974_at"	"211720_x_at"	0.135
"200974_at"	"211972_x_at"	0.135
"200974_at"	"214167_s_at"	0.135
"215787_at"	"201033_x_at"	0.135
"215787_at"	"208856_x_at"	0.135
"215787_at"	"211720_x_at"	0.135
"215787_at"	"211972_x_at"	0.135
