"204638_at"	"209235_at"	0.40975
"204638_at"	"221961_at"	0.40975
"204638_at"	"38069_at"	0.40975
"204638_at"	"218678_at"	0.2875
"204638_at"	"220428_at"	0.34575
"205713_s_at"	"218678_at"	0.1635
"205713_s_at"	"206022_at"	0.629
"206634_at"	"207372_s_at"	0.256
"207641_at"	"210314_x_at"	0.243
"212836_at"	"202586_at"	0.601
"212836_at"	"211730_s_at"	0.601
"221657_s_at"	"218555_at"	0.788
"214317_x_at"	"205541_s_at"	0.34525
"217747_s_at"	"205541_s_at"	0.34525
"217973_at"	"218678_at"	0.4115
"207853_s_at"	"211560_s_at"	0.308
"202586_at"	"207372_s_at"	0.2155
"211730_s_at"	"207372_s_at"	0.2155
"218678_at"	"206022_at"	0.136
"202917_s_at"	"205237_at"	0.53425
"214370_at"	"205237_at"	0.53425
