"204638_at"	"209235_at"	1e-08
"204638_at"	"221961_at"	1e-08
"204638_at"	"38069_at"	1e-08
"204638_at"	"218678_at"	0.13125
"204638_at"	"220428_at"	0.00375
"205713_s_at"	"218678_at"	0.26525
"205713_s_at"	"206022_at"	0.306
"206634_at"	"207372_s_at"	0.29775
"206634_at"	"206140_at"	0.61575
"206634_at"	"211219_s_at"	0.61575
"207641_at"	"210314_x_at"	0.5865
"212836_at"	"202586_at"	0.44825
"212836_at"	"211730_s_at"	0.44825
"221657_s_at"	"218555_at"	0.309
"214317_x_at"	"205541_s_at"	0.5775
"217747_s_at"	"205541_s_at"	0.5775
"217973_at"	"218678_at"	0.063
"207853_s_at"	"211560_s_at"	0.196
"202586_at"	"207372_s_at"	0.36925
"211730_s_at"	"207372_s_at"	0.36925
"218678_at"	"206022_at"	0.35925
"202917_s_at"	"205237_at"	0.43575
"214370_at"	"205237_at"	0.43575
