"207372_s_at"	"202586_at"	0.498
"207372_s_at"	"211730_s_at"	0.498
"210447_at"	"203663_s_at"	0.625
"215794_x_at"	"203663_s_at"	0.625
"202473_x_at"	"218555_at"	0.227
"202474_s_at"	"218555_at"	0.227
"214062_x_at"	"202586_at"	0.659
"214062_x_at"	"211730_s_at"	0.659
"214448_x_at"	"202586_at"	0.659
"214448_x_at"	"211730_s_at"	0.659
"214062_x_at"	"202917_s_at"	0.464
"214062_x_at"	"214370_at"	0.464
"214448_x_at"	"202917_s_at"	0.464
"214448_x_at"	"214370_at"	0.464
"202586_at"	"214317_x_at"	0.496
"202586_at"	"217747_s_at"	0.496
"211730_s_at"	"214317_x_at"	0.496
"211730_s_at"	"217747_s_at"	0.496
"202586_at"	"201954_at"	0.147
"211730_s_at"	"201954_at"	0.147
"202586_at"	"218555_at"	0.094
"211730_s_at"	"218555_at"	0.094
"214317_x_at"	"203663_s_at"	0.184
"217747_s_at"	"203663_s_at"	0.184
"214317_x_at"	"201954_at"	0.189
"217747_s_at"	"201954_at"	0.189
"214317_x_at"	"205541_s_at"	0.658
"217747_s_at"	"205541_s_at"	0.658
"214317_x_at"	"218555_at"	0.199
"217747_s_at"	"218555_at"	0.199
"214317_x_at"	"222240_s_at"	0.101
"217747_s_at"	"222240_s_at"	0.101
"206634_at"	"206140_at"	0.799
"206634_at"	"211219_s_at"	0.799
"210314_x_at"	"207641_at"	0.625
"218555_at"	"218679_s_at"	0.229
