"207384_at"	"201681_s_at"	0.113
"207384_at"	"210469_at"	0.113
"207384_at"	"202415_s_at"	0.264
"210382_at"	"207577_at"	0.587
"210382_at"	"207578_s_at"	0.587
"210382_at"	"216939_s_at"	0.587
"210382_at"	"211201_at"	0.557
"210382_at"	"200744_s_at"	0.478
"210382_at"	"200745_s_at"	0.478
"210382_at"	"200746_s_at"	0.478
"210382_at"	"220538_at"	1e-08
"210382_at"	"200852_x_at"	0.379
"210382_at"	"213245_at"	0.568
"210382_at"	"215340_at"	0.568
"210382_at"	"215348_at"	0.568
"210382_at"	"214510_at"	0.557
"204144_s_at"	"205873_at"	1
"204144_s_at"	"213889_at"	1
"203396_at"	"218481_at"	0.717
"203396_at"	"205377_s_at"	0.38
"203396_at"	"205378_s_at"	0.38
"203396_at"	"210332_at"	0.38
"203396_at"	"207535_s_at"	0.694
"203396_at"	"209636_at"	0.694
"203396_at"	"211524_at"	0.694
"203396_at"	"201114_x_at"	0.907
"203396_at"	"216088_s_at"	0.907
"203396_at"	"201568_at"	0.434
"203396_at"	"201252_at"	0.753
"203396_at"	"200967_at"	0.54
"203396_at"	"200968_s_at"	0.54
"203396_at"	"202186_x_at"	0.629
"203396_at"	"202187_s_at"	0.629
"203396_at"	"204695_at"	0.702
"203396_at"	"204696_s_at"	0.702
"203396_at"	"201011_at"	0.478
"203396_at"	"202240_at"	0.555
"203396_at"	"207113_s_at"	0.282
"203396_at"	"205205_at"	0.678
"203396_at"	"202243_s_at"	0.942
"203396_at"	"202244_at"	0.942
"203396_at"	"202024_at"	0.666
"203396_at"	"218555_at"	0.649
"203396_at"	"212219_at"	0.846
"203396_at"	"212220_at"	0.846
"203396_at"	"212222_at"	0.846
"203396_at"	"201364_s_at"	0.66
"203396_at"	"201365_at"	0.66
"203396_at"	"214062_x_at"	1
"203396_at"	"214448_x_at"	1
"200678_x_at"	"205936_s_at"	0.712
"211284_s_at"	"205936_s_at"	0.712
"216041_x_at"	"205936_s_at"	0.712
"200678_x_at"	"207163_s_at"	0.429
"211284_s_at"	"207163_s_at"	0.429
"216041_x_at"	"207163_s_at"	0.429
"200678_x_at"	"206493_at"	0.536
"200678_x_at"	"206494_s_at"	0.536
"200678_x_at"	"216956_s_at"	0.536
"200678_x_at"	"216966_at"	0.536
"211284_s_at"	"206493_at"	0.536
"211284_s_at"	"206494_s_at"	0.536
"211284_s_at"	"216956_s_at"	0.536
"211284_s_at"	"216966_at"	0.536
"216041_x_at"	"206493_at"	0.536
"216041_x_at"	"206494_s_at"	0.536
"216041_x_at"	"216956_s_at"	0.536
"216041_x_at"	"216966_at"	0.536
"200678_x_at"	"207113_s_at"	0.46
"211284_s_at"	"207113_s_at"	0.46
"216041_x_at"	"207113_s_at"	0.46
"204581_at"	"204563_at"	0.618
"217422_s_at"	"204563_at"	0.618
"220674_at"	"204563_at"	0.618
"38521_at"	"204563_at"	0.618
"204581_at"	"221345_at"	0.451
"217422_s_at"	"221345_at"	0.451
"220674_at"	"221345_at"	0.451
"38521_at"	"221345_at"	0.451
"204581_at"	"214049_x_at"	0.504
"204581_at"	"214551_s_at"	0.504
"217422_s_at"	"214049_x_at"	0.504
"217422_s_at"	"214551_s_at"	0.504
"220674_at"	"214049_x_at"	0.504
"220674_at"	"214551_s_at"	0.504
"38521_at"	"214049_x_at"	0.504
"38521_at"	"214551_s_at"	0.504
"204581_at"	"207113_s_at"	0.797
"217422_s_at"	"207113_s_at"	0.797
"220674_at"	"207113_s_at"	0.797
"38521_at"	"207113_s_at"	0.797
"204581_at"	"205049_s_at"	0.631
"217422_s_at"	"205049_s_at"	0.631
"220674_at"	"205049_s_at"	0.631
"38521_at"	"205049_s_at"	0.631
"204581_at"	"206056_x_at"	0.698
"204581_at"	"206057_x_at"	0.698
"204581_at"	"216980_s_at"	0.698
"204581_at"	"216981_x_at"	0.698
"217422_s_at"	"206056_x_at"	0.698
"217422_s_at"	"206057_x_at"	0.698
"217422_s_at"	"216980_s_at"	0.698
"217422_s_at"	"216981_x_at"	0.698
"220674_at"	"206056_x_at"	0.698
"220674_at"	"206057_x_at"	0.698
"220674_at"	"216980_s_at"	0.698
"220674_at"	"216981_x_at"	0.698
"38521_at"	"206056_x_at"	0.698
"38521_at"	"206057_x_at"	0.698
"38521_at"	"216980_s_at"	0.698
"38521_at"	"216981_x_at"	0.698
"204581_at"	"215925_s_at"	0.451
"217422_s_at"	"215925_s_at"	0.451
"220674_at"	"215925_s_at"	0.451
"38521_at"	"215925_s_at"	0.451
"204581_at"	"207641_at"	1
"217422_s_at"	"207641_at"	1
"220674_at"	"207641_at"	1
"38521_at"	"207641_at"	1
"201252_at"	"207535_s_at"	0.598
"201252_at"	"209636_at"	0.598
"201252_at"	"211524_at"	0.598
"201252_at"	"201114_x_at"	0.832
"201252_at"	"216088_s_at"	0.832
"201252_at"	"202186_x_at"	0.636
"201252_at"	"202187_s_at"	0.636
"201252_at"	"204695_at"	0.609
"201252_at"	"204696_s_at"	0.609
"201252_at"	"202240_at"	0.487
"201252_at"	"207113_s_at"	0.271
"201252_at"	"205205_at"	0.614
"201252_at"	"202243_s_at"	0.774
"201252_at"	"202244_at"	0.774
"201252_at"	"218555_at"	0.606
"201252_at"	"212219_at"	0.785
"201252_at"	"212220_at"	0.785
"201252_at"	"212222_at"	0.785
"201252_at"	"201364_s_at"	0.55
"201252_at"	"201365_at"	0.55
"201252_at"	"214062_x_at"	1
"201252_at"	"214448_x_at"	1
"201252_at"	"218103_at"	0.437
"220807_at"	"206647_at"	0.8
"220807_at"	"211560_s_at"	0.166
"220807_at"	"205919_at"	0.745
"220807_at"	"217683_at"	0.745
"220807_at"	"201135_at"	0.158
"220807_at"	"208291_s_at"	0.163
"220807_at"	"206834_at"	0.745
"204989_s_at"	"218906_x_at"	0.36
"204990_s_at"	"218906_x_at"	0.36
"211905_s_at"	"218906_x_at"	0.36
"214292_at"	"218906_x_at"	0.36
"204989_s_at"	"212983_at"	0.262
"204990_s_at"	"212983_at"	0.262
"211905_s_at"	"212983_at"	0.262
"214292_at"	"212983_at"	0.262
"204989_s_at"	"202112_at"	0.332
"204990_s_at"	"202112_at"	0.332
"211905_s_at"	"202112_at"	0.332
"214292_at"	"202112_at"	0.332
"204989_s_at"	"206869_at"	0.221
"204990_s_at"	"206869_at"	0.221
"211905_s_at"	"206869_at"	0.221
"214292_at"	"206869_at"	0.221
"204989_s_at"	"206270_at"	0.219
"204990_s_at"	"206270_at"	0.219
"211905_s_at"	"206270_at"	0.219
"214292_at"	"206270_at"	0.219
"204989_s_at"	"207163_s_at"	0.385
"204990_s_at"	"207163_s_at"	0.385
"211905_s_at"	"207163_s_at"	0.385
"214292_at"	"207163_s_at"	0.385
"204989_s_at"	"206493_at"	0.538
"204989_s_at"	"206494_s_at"	0.538
"204989_s_at"	"216956_s_at"	0.538
"204989_s_at"	"216966_at"	0.538
"204990_s_at"	"206493_at"	0.538
"204990_s_at"	"206494_s_at"	0.538
"204990_s_at"	"216956_s_at"	0.538
"204990_s_at"	"216966_at"	0.538
"211905_s_at"	"206493_at"	0.538
"211905_s_at"	"206494_s_at"	0.538
"211905_s_at"	"216956_s_at"	0.538
"211905_s_at"	"216966_at"	0.538
"214292_at"	"206493_at"	0.538
"214292_at"	"206494_s_at"	0.538
"214292_at"	"216956_s_at"	0.538
"214292_at"	"216966_at"	0.538
"204989_s_at"	"210150_s_at"	0.402
"204990_s_at"	"210150_s_at"	0.402
"211905_s_at"	"210150_s_at"	0.402
"214292_at"	"210150_s_at"	0.402
"204989_s_at"	"202224_at"	0.327
"204989_s_at"	"202225_at"	0.327
"204989_s_at"	"202226_s_at"	0.327
"204990_s_at"	"202224_at"	0.327
"204990_s_at"	"202225_at"	0.327
"204990_s_at"	"202226_s_at"	0.327
"211905_s_at"	"202224_at"	0.327
"211905_s_at"	"202225_at"	0.327
"211905_s_at"	"202226_s_at"	0.327
"214292_at"	"202224_at"	0.327
"214292_at"	"202225_at"	0.327
"214292_at"	"202226_s_at"	0.327
"204989_s_at"	"208156_x_at"	0.479
"204990_s_at"	"208156_x_at"	0.479
"211905_s_at"	"208156_x_at"	0.479
"214292_at"	"208156_x_at"	0.479
"204989_s_at"	"200601_at"	0.482
"204990_s_at"	"200601_at"	0.482
"211905_s_at"	"200601_at"	0.482
"214292_at"	"200601_at"	0.482
"204989_s_at"	"205713_s_at"	0.334
"204990_s_at"	"205713_s_at"	0.334
"211905_s_at"	"205713_s_at"	0.334
"214292_at"	"205713_s_at"	0.334
"204989_s_at"	"204724_s_at"	0.316
"204990_s_at"	"204724_s_at"	0.316
"211905_s_at"	"204724_s_at"	0.316
"214292_at"	"204724_s_at"	0.316
"202014_at"	"202186_x_at"	0.686
"202014_at"	"202187_s_at"	0.686
"37028_at"	"202186_x_at"	0.686
"37028_at"	"202187_s_at"	0.686
"202014_at"	"215624_at"	0.692
"202014_at"	"215735_s_at"	0.692
"37028_at"	"215624_at"	0.692
"37028_at"	"215735_s_at"	0.692
"202014_at"	"203318_s_at"	0.513
"202014_at"	"203319_s_at"	0.513
"37028_at"	"203318_s_at"	0.513
"37028_at"	"203319_s_at"	0.513
"202014_at"	"208960_s_at"	0.49
"202014_at"	"208961_s_at"	0.49
"202014_at"	"211610_at"	0.49
"37028_at"	"208960_s_at"	0.49
"37028_at"	"208961_s_at"	0.49
"37028_at"	"211610_at"	0.49
"205688_at"	"214732_at"	0.756
"205688_at"	"204079_at"	0.353
"205688_at"	"213283_s_at"	1
"211154_at"	"205312_at"	1e-08
"211155_s_at"	"205312_at"	1e-08
"211831_s_at"	"205312_at"	1e-08
"211154_at"	"205377_s_at"	1
"211154_at"	"205378_s_at"	1
"211154_at"	"210332_at"	1
"211155_s_at"	"205377_s_at"	1
"211155_s_at"	"205378_s_at"	1
"211155_s_at"	"210332_at"	1
"211831_s_at"	"205377_s_at"	1
"211831_s_at"	"205378_s_at"	1
"211831_s_at"	"210332_at"	1
"211154_at"	"202112_at"	1
"211155_s_at"	"202112_at"	1
"211831_s_at"	"202112_at"	1
"211154_at"	"207954_at"	1e-08
"211154_at"	"209710_at"	1e-08
"211154_at"	"210358_x_at"	1e-08
"211155_s_at"	"207954_at"	1e-08
"211155_s_at"	"209710_at"	1e-08
"211155_s_at"	"210358_x_at"	1e-08
"211831_s_at"	"207954_at"	1e-08
"211831_s_at"	"209710_at"	1e-08
"211831_s_at"	"210358_x_at"	1e-08
"211154_at"	"212777_at"	1e-08
"211154_at"	"212780_at"	1e-08
"211155_s_at"	"212777_at"	1e-08
"211155_s_at"	"212780_at"	1e-08
"211831_s_at"	"212777_at"	1e-08
"211831_s_at"	"212780_at"	1e-08
"211154_at"	"208991_at"	1e-08
"211154_at"	"208992_s_at"	1e-08
"211155_s_at"	"208991_at"	1e-08
"211155_s_at"	"208992_s_at"	1e-08
"211831_s_at"	"208991_at"	1e-08
"211831_s_at"	"208992_s_at"	1e-08
