"207372_s_at"	"202586_at"	0.183
"207372_s_at"	"211730_s_at"	0.183
"210447_at"	"203663_s_at"	0.397
"215794_x_at"	"203663_s_at"	0.397
"202473_x_at"	"218555_at"	0.22
"202474_s_at"	"218555_at"	0.22
"214062_x_at"	"202586_at"	0.22
"214062_x_at"	"211730_s_at"	0.22
"214448_x_at"	"202586_at"	0.22
"214448_x_at"	"211730_s_at"	0.22
"214062_x_at"	"202917_s_at"	0.12
"214062_x_at"	"214370_at"	0.12
"214448_x_at"	"202917_s_at"	0.12
"214448_x_at"	"214370_at"	0.12
"202586_at"	"214317_x_at"	0.259
"202586_at"	"217747_s_at"	0.259
"211730_s_at"	"214317_x_at"	0.259
"211730_s_at"	"217747_s_at"	0.259
"202586_at"	"201954_at"	0.121
"211730_s_at"	"201954_at"	0.121
"202586_at"	"218555_at"	0.146
"211730_s_at"	"218555_at"	0.146
"214317_x_at"	"203663_s_at"	0.183
"217747_s_at"	"203663_s_at"	0.183
"214317_x_at"	"201954_at"	0.162
"217747_s_at"	"201954_at"	0.162
"214317_x_at"	"205541_s_at"	0.339
"217747_s_at"	"205541_s_at"	0.339
"214317_x_at"	"218555_at"	0.22
"217747_s_at"	"218555_at"	0.22
"214317_x_at"	"222240_s_at"	0.13
"217747_s_at"	"222240_s_at"	0.13
"206634_at"	"206140_at"	0.258
"206634_at"	"211219_s_at"	0.258
"210314_x_at"	"207641_at"	0.387
"218555_at"	"218679_s_at"	0.269
