"probe1"	"probe2"	"ont"
"202024_at"	"201135_at"	0.034
"202024_at"	"200094_s_at"	0.142
"202024_at"	"204102_s_at"	0.142
"202024_at"	"201122_x_at"	0.237
"202024_at"	"201123_s_at"	0.237
"202024_at"	"213753_x_at"	0.237
"202024_at"	"201040_at"	0.126
"202024_at"	"215996_at"	0.126
"202024_at"	"200744_s_at"	0.178
"202024_at"	"200745_s_at"	0.178
"202024_at"	"200746_s_at"	0.178
"202024_at"	"200852_x_at"	0.085
"202024_at"	"203577_at"	0.174
"202024_at"	"200093_s_at"	0.1
"202024_at"	"207721_x_at"	0.1
"202024_at"	"208826_x_at"	0.1
"202024_at"	"208714_at"	0.096
"202024_at"	"200057_s_at"	0.128
"202024_at"	"208698_s_at"	0.128
"202024_at"	"210470_x_at"	0.128
"202024_at"	"208620_at"	0.023
"202024_at"	"201507_at"	NA
"202024_at"	"202586_at"	0.087
"202024_at"	"211730_s_at"	0.087
"202024_at"	"200967_at"	0.048
"202024_at"	"200968_s_at"	0.048
"202024_at"	"203396_at"	0.03
"202024_at"	"201114_x_at"	0.03
"202024_at"	"216088_s_at"	0.03
"202024_at"	"202243_s_at"	0.03
"202024_at"	"202244_at"	0.03
"202024_at"	"201252_at"	0.077
"202024_at"	"200908_s_at"	0.27
"202024_at"	"217670_at"	0.27
"202024_at"	"204330_s_at"	0.073
"202024_at"	"204331_s_at"	0.073
"202024_at"	"210008_s_at"	0.073
"202024_at"	"213840_s_at"	0.073
"202024_at"	"214317_x_at"	0.228
"202024_at"	"217747_s_at"	0.228
"202024_at"	"206031_s_at"	0.049
"202024_at"	"202799_at"	0.028
"202024_at"	"203043_at"	0.095
"202024_at"	"201527_at"	0.281
"202024_at"	"203740_at"	0.117
"202024_at"	"201173_x_at"	0.015
"202024_at"	"210574_s_at"	0.015
"202024_at"	"210575_at"	0.015
"202024_at"	"200002_at"	0.26
"202024_at"	"200645_at"	0.264
"202024_at"	"202415_s_at"	0.059
"202024_at"	"205541_s_at"	0.094
"202024_at"	"209077_at"	0.034
"202024_at"	"209078_s_at"	0.034
"202024_at"	"218188_s_at"	0.333
"202024_at"	"217716_s_at"	0.52
"202024_at"	"218034_at"	0.239
"202024_at"	"222240_s_at"	0.028
"202024_at"	"218481_at"	0.099
"202024_at"	"218110_at"	0.147
"202024_at"	"209449_at"	0.045
"202024_at"	"218463_s_at"	0.212
"202024_at"	"208784_s_at"	0.353
"202024_at"	"214383_x_at"	0.353
"202024_at"	"209026_x_at"	0.161
"202024_at"	"211714_x_at"	0.161
"202024_at"	"212320_at"	0.161
"207809_s_at"	"201392_s_at"	0.22
"207809_s_at"	"201393_s_at"	0.22
"207809_s_at"	"201551_s_at"	0.31
"207809_s_at"	"201552_at"	0.31
"207809_s_at"	"201553_s_at"	0.31
"207809_s_at"	"213728_at"	0.31
"207809_s_at"	"201527_at"	0.328
"207809_s_at"	"217800_s_at"	0.345
"203849_s_at"	"218030_at"	0.027
"203850_s_at"	"218030_at"	0.027
"1861_at"	"204493_at"	0.402
"1861_at"	"211725_s_at"	0.402
"209364_at"	"204493_at"	0.402
"209364_at"	"211725_s_at"	0.402
"1861_at"	"200796_s_at"	0.34
"1861_at"	"200797_s_at"	0.34
"1861_at"	"200798_x_at"	0.34
"1861_at"	"214056_at"	0.34
"1861_at"	"214057_at"	0.34
"209364_at"	"200796_s_at"	0.34
"209364_at"	"200797_s_at"	0.34
"209364_at"	"200798_x_at"	0.34
"209364_at"	"214056_at"	0.34
"209364_at"	"214057_at"	0.34
"1861_at"	"207000_s_at"	0.16
"1861_at"	"209697_at"	0.16
"1861_at"	"213950_s_at"	0.16
"1861_at"	"32540_at"	0.16
"1861_at"	"32541_at"	0.16
"209364_at"	"207000_s_at"	0.16
"209364_at"	"209697_at"	0.16
"209364_at"	"213950_s_at"	0.16
"209364_at"	"32540_at"	0.16
"209364_at"	"32541_at"	0.16
"1861_at"	"206863_x_at"	0.316
"1861_at"	"206864_s_at"	0.316
"1861_at"	"206865_at"	0.316
"209364_at"	"206863_x_at"	0.316
"209364_at"	"206864_s_at"	0.316
"209364_at"	"206865_at"	0.316
"1861_at"	"204269_at"	0.292
"209364_at"	"204269_at"	0.292
"204493_at"	"222015_at"	0.203
"211725_s_at"	"222015_at"	0.203
"204493_at"	"201390_s_at"	0.22
"211725_s_at"	"201390_s_at"	0.22
"204493_at"	"200796_s_at"	0.388
"204493_at"	"200797_s_at"	0.388
"204493_at"	"200798_x_at"	0.388
"204493_at"	"214056_at"	0.388
"204493_at"	"214057_at"	0.388
"211725_s_at"	"200796_s_at"	0.388
"211725_s_at"	"200797_s_at"	0.388
"211725_s_at"	"200798_x_at"	0.388
"211725_s_at"	"214056_at"	0.388
"211725_s_at"	"214057_at"	0.388
"204493_at"	"200600_at"	0.21
"211725_s_at"	"200600_at"	0.21
"204493_at"	"209941_at"	0.345
"211725_s_at"	"209941_at"	0.345
"204493_at"	"201471_s_at"	0.333
"204493_at"	"213112_s_at"	0.333
"211725_s_at"	"201471_s_at"	0.333
"211725_s_at"	"213112_s_at"	0.333
"211962_s_at"	"212627_s_at"	0.241
"211962_s_at"	"213648_at"	0.241
"211965_at"	"212627_s_at"	0.241
"211965_at"	"213648_at"	0.241
"213277_at"	"212627_s_at"	0.241
"213277_at"	"213648_at"	0.241
"213284_at"	"212627_s_at"	0.241
"213284_at"	"213648_at"	0.241
"211962_s_at"	"218481_at"	0.254
"211965_at"	"218481_at"	0.254
"213277_at"	"218481_at"	0.254
"213284_at"	"218481_at"	0.254
"201641_at"	"208436_s_at"	0.347
"201641_at"	"209252_at"	0.016
"210324_at"	"207930_at"	0.318
"200677_at"	"201551_s_at"	0.312
"200677_at"	"201552_at"	0.312
"200677_at"	"201553_s_at"	0.312
"200677_at"	"213728_at"	0.312
"206399_x_at"	"200744_s_at"	0.223
"206399_x_at"	"200745_s_at"	0.223
"206399_x_at"	"200746_s_at"	0.223
"210770_s_at"	"200744_s_at"	0.223
"210770_s_at"	"200745_s_at"	0.223
"210770_s_at"	"200746_s_at"	0.223
"214933_at"	"200744_s_at"	0.223
"214933_at"	"200745_s_at"	0.223
"214933_at"	"200746_s_at"	0.223
"206399_x_at"	"200852_x_at"	0.082
"210770_s_at"	"200852_x_at"	0.082
"214933_at"	"200852_x_at"	0.082
"206399_x_at"	"200678_x_at"	0.173
"206399_x_at"	"211284_s_at"	0.173
"206399_x_at"	"216041_x_at"	0.173
"210770_s_at"	"200678_x_at"	0.173
"210770_s_at"	"211284_s_at"	0.173
"210770_s_at"	"216041_x_at"	0.173
"214933_at"	"200678_x_at"	0.173
"214933_at"	"211284_s_at"	0.173
"214933_at"	"216041_x_at"	0.173
"206399_x_at"	"206270_at"	0.165
"210770_s_at"	"206270_at"	0.165
"214933_at"	"206270_at"	0.165
"206399_x_at"	"214023_x_at"	0.133
"210770_s_at"	"214023_x_at"	0.133
"214933_at"	"214023_x_at"	0.133
"207613_s_at"	"212983_at"	0.293
"213108_at"	"212983_at"	0.293
"207613_s_at"	"206493_at"	0.181
"207613_s_at"	"206494_s_at"	0.181
"207613_s_at"	"216956_s_at"	0.181
"207613_s_at"	"216966_at"	0.181
"213108_at"	"206493_at"	0.181
"213108_at"	"206494_s_at"	0.181
"213108_at"	"216956_s_at"	0.181
"213108_at"	"216966_at"	0.181
"207613_s_at"	"203003_at"	0.136
"207613_s_at"	"203004_s_at"	0.136
"213108_at"	"203003_at"	0.136
"213108_at"	"203004_s_at"	0.136
"207613_s_at"	"202400_s_at"	0.254
"207613_s_at"	"202401_s_at"	0.254
"213108_at"	"202400_s_at"	0.254
"213108_at"	"202401_s_at"	0.254
"207613_s_at"	"201471_s_at"	0.293
"207613_s_at"	"213112_s_at"	0.293
"213108_at"	"201471_s_at"	0.293
"213108_at"	"213112_s_at"	0.293
"207613_s_at"	"204375_at"	0.199
"213108_at"	"204375_at"	0.199
"207613_s_at"	"218030_at"	0.161
"213108_at"	"218030_at"	0.161
"214049_x_at"	"202087_s_at"	0.136
"214551_s_at"	"202087_s_at"	0.136
"214049_x_at"	"206056_x_at"	0.207
"214049_x_at"	"206057_x_at"	0.207
"214049_x_at"	"216980_s_at"	0.207
"214049_x_at"	"216981_x_at"	0.207
"214551_s_at"	"206056_x_at"	0.207
"214551_s_at"	"206057_x_at"	0.207
"214551_s_at"	"216980_s_at"	0.207
"214551_s_at"	"216981_x_at"	0.207
"204581_at"	"215925_s_at"	0
"217422_s_at"	"215925_s_at"	0
"220674_at"	"215925_s_at"	0
"38521_at"	"215925_s_at"	0
"204581_at"	"205049_s_at"	0.42
"217422_s_at"	"205049_s_at"	0.42
"220674_at"	"205049_s_at"	0.42
"38521_at"	"205049_s_at"	0.42
"204581_at"	"206056_x_at"	0.26
"204581_at"	"206057_x_at"	0.26
"204581_at"	"216980_s_at"	0.26
"204581_at"	"216981_x_at"	0.26
"217422_s_at"	"206056_x_at"	0.26
"217422_s_at"	"206057_x_at"	0.26
