"probe1"	"probe2"	"ont"
"210499_s_at"	"213263_s_at"	0.57
"210499_s_at"	"213264_at"	0.57
"210499_s_at"	"213517_at"	0.57
"214527_s_at"	"204031_s_at"	0.57
"214527_s_at"	"213263_s_at"	0.57
"214527_s_at"	"213264_at"	0.57
"214527_s_at"	"213517_at"	0.57
"207769_s_at"	"202354_s_at"	0.576
"207769_s_at"	"202355_s_at"	0.576
"207769_s_at"	"202356_s_at"	0.576
"210499_s_at"	"202354_s_at"	0.576
"210499_s_at"	"202355_s_at"	0.576
"210499_s_at"	"202356_s_at"	0.576
"214527_s_at"	"202354_s_at"	0.576
"214527_s_at"	"202355_s_at"	0.576
"214527_s_at"	"202356_s_at"	0.576
"207769_s_at"	"202586_at"	0.254
"207769_s_at"	"211730_s_at"	0.254
"210499_s_at"	"202586_at"	0.254
"210499_s_at"	"211730_s_at"	0.254
"214527_s_at"	"202586_at"	0.254
"214527_s_at"	"211730_s_at"	0.254
"207769_s_at"	"209449_at"	0.547
"210499_s_at"	"209449_at"	0.547
"214527_s_at"	"209449_at"	0.547
"207769_s_at"	"201638_s_at"	0.477
"210499_s_at"	"201638_s_at"	0.477
"214527_s_at"	"201638_s_at"	0.477
"207769_s_at"	"218110_at"	1
"210499_s_at"	"218110_at"	1
"214527_s_at"	"218110_at"	1
"207769_s_at"	"221021_s_at"	0.445
"210499_s_at"	"221021_s_at"	0.445
"214527_s_at"	"221021_s_at"	0.445
"207769_s_at"	"208620_at"	0.585
"210499_s_at"	"208620_at"	0.585
"214527_s_at"	"208620_at"	0.585
"207769_s_at"	"204559_s_at"	0.587
"210499_s_at"	"204559_s_at"	0.587
"214527_s_at"	"204559_s_at"	0.587
"207769_s_at"	"202253_s_at"	0.425
"207769_s_at"	"216024_at"	0.425
"210499_s_at"	"202253_s_at"	0.425
"210499_s_at"	"216024_at"	0.425
"214527_s_at"	"202253_s_at"	0.425
"214527_s_at"	"216024_at"	0.425
"218952_at"	"201116_s_at"	0.23
"218952_at"	"201117_s_at"	0.23
"208723_at"	"212269_s_at"	NA
"208723_at"	"214514_at"	NA
"208723_at"	"215580_at"	NA
"208723_at"	"215581_s_at"	NA
"208723_at"	"215582_x_at"	NA
"208723_at"	"208984_x_at"	0.335
"208723_at"	"215089_s_at"	0.335
"208723_at"	"217221_x_at"	0.335
"208723_at"	"206031_s_at"	0.919
"204638_at"	"209235_at"	0.056
"204638_at"	"221961_at"	0.056
"204638_at"	"38069_at"	0.056
"204638_at"	"218678_at"	0.064
"204638_at"	"207113_s_at"	0.082
"204638_at"	"220428_at"	0.08
"204638_at"	"219330_at"	0.116
"217395_at"	"204326_x_at"	1
"217395_at"	"208581_x_at"	1
"203365_s_at"	"207113_s_at"	0.423
"203365_s_at"	"210514_x_at"	0.385
"203365_s_at"	"211528_x_at"	0.385
"203365_s_at"	"211529_x_at"	0.385
"203365_s_at"	"211530_x_at"	0.385
"215624_at"	"204292_x_at"	0.459
"215624_at"	"41657_at"	0.459
"215735_s_at"	"204292_x_at"	0.459
"215735_s_at"	"41657_at"	0.459
"215624_at"	"212983_at"	0.355
"215735_s_at"	"212983_at"	0.355
"215624_at"	"221539_at"	0.393
"215735_s_at"	"221539_at"	0.393
"215624_at"	"207163_s_at"	0.488
"215735_s_at"	"207163_s_at"	0.488
"215624_at"	"202240_at"	0.424
"215735_s_at"	"202240_at"	0.424
"215624_at"	"200094_s_at"	0.479
"215624_at"	"204102_s_at"	0.479
"215735_s_at"	"200094_s_at"	0.479
"215735_s_at"	"204102_s_at"	0.479
"215624_at"	"203691_at"	0.179
"215624_at"	"41469_at"	0.179
"215735_s_at"	"203691_at"	0.179
"215735_s_at"	"41469_at"	0.179
"215624_at"	"207359_at"	0.172
"215624_at"	"210787_s_at"	0.172
"215624_at"	"212252_at"	0.172
"215624_at"	"213812_s_at"	0.172
"215735_s_at"	"207359_at"	0.172
"215735_s_at"	"210787_s_at"	0.172
"215735_s_at"	"212252_at"	0.172
"215735_s_at"	"213812_s_at"	0.172
"207933_at"	"208449_s_at"	0.176
"207933_at"	"208330_at"	0.128
"207824_s_at"	"212983_at"	0.447
"212064_x_at"	"212983_at"	0.447
"207824_s_at"	"207163_s_at"	0.317
"212064_x_at"	"207163_s_at"	0.317
"202329_at"	"200744_s_at"	0.496
"202329_at"	"200745_s_at"	0.496
"202329_at"	"200746_s_at"	0.496
"202329_at"	"212983_at"	0.546
"202329_at"	"202112_at"	0.446
"202329_at"	"208991_at"	0.386
"202329_at"	"208992_s_at"	0.386
"202329_at"	"203388_at"	0.432
"202329_at"	"203175_at"	0.536
"202329_at"	"221548_s_at"	1
"202329_at"	"207000_s_at"	0.448
"202329_at"	"209697_at"	0.448
"202329_at"	"213950_s_at"	0.448
"202329_at"	"32540_at"	0.448
"202329_at"	"32541_at"	0.448
"202329_at"	"200601_at"	0.362
"202329_at"	"207163_s_at"	0.646
"202329_at"	"206493_at"	0.565
"202329_at"	"206494_s_at"	0.565
"202329_at"	"216956_s_at"	0.565
"202329_at"	"216966_at"	0.565
"202329_at"	"208894_at"	0.32
"202329_at"	"210982_s_at"	0.32
"202329_at"	"208018_s_at"	0.671
"202329_at"	"210845_s_at"	0.392
"202329_at"	"211924_s_at"	0.392
"202329_at"	"214866_at"	0.392
"202329_at"	"202253_s_at"	0.47
"202329_at"	"216024_at"	0.47
"202329_at"	"205049_s_at"	0.54
"202329_at"	"219483_s_at"	0.361
"202329_at"	"203872_at"	0.325
"202295_s_at"	"204493_at"	0.194
"202295_s_at"	"211725_s_at"	0.194
"202295_s_at"	"208894_at"	0.214
"202295_s_at"	"210982_s_at"	0.214
"218481_at"	"200717_x_at"	0.383
"218481_at"	"212042_x_at"	0.383
"218481_at"	"212044_s_at"	0.448
"218481_at"	"200010_at"	0.382
"218481_at"	"200908_s_at"	0.5
"218481_at"	"217670_at"	0.5
"218481_at"	"214317_x_at"	0.339
"218481_at"	"217747_s_at"	0.339
"218481_at"	"221798_x_at"	0.388
"218481_at"	"207585_s_at"	1
"218481_at"	"200022_at"	0.121
"218481_at"	"214335_at"	0.121
"218481_at"	"222297_x_at"	0.121
"218481_at"	"217266_at"	0.428
"218481_at"	"221475_s_at"	0.428
"218481_at"	"221476_s_at"	0.428
"218481_at"	"203740_at"	1
"218481_at"	"201492_s_at"	0.122
"218481_at"	"211962_s_at"	0.289
"218481_at"	"211965_at"	0.289
"218481_at"	"213277_at"	0.289
"218481_at"	"213284_at"	0.289
"218481_at"	"201033_x_at"	0.39
"218481_at"	"208856_x_at"	0.39
"218481_at"	"211720_x_at"	0.39
"218481_at"	"211972_x_at"	0.39
"218481_at"	"214167_s_at"	0.39
"218481_at"	"200002_at"	0.131
"218481_at"	"200062_s_at"	0.448
"218481_at"	"200074_s_at"	0.428
"218481_at"	"213588_x_at"	0.428
"218481_at"	"219138_at"	0.428
"218481_at"	"200674_s_at"	0.121
"218481_at"	"204371_s_at"	0.47
"218481_at"	"204372_s_at"	0.47
"218481_at"	"212303_x_at"	0.47
"218481_at"	"212101_at"	0.423
"218481_at"	"212102_s_at"	0.423
"218481_at"	"212103_at"	0.423
"218481_at"	"200936_at"	0.121
"218481_at"	"212627_s_at"	0.727
"218481_at"	"213648_at"	0.727
"218481_at"	"200092_s_at"	0.121
"218481_at"	"201429_s_at"	0.448
"218481_at"	"213459_at"	0.448
"218481_at"	"214041_x_at"	0.448
"202093_s_at"	"202354_s_at"	0.504
"202093_s_at"	"202355_s_at"	0.504
"202093_s_at"	"202356_s_at"	0.504
"202093_s_at"	"202586_at"	0.291
"202093_s_at"	"211730_s_at"	0.291
"202093_s_at"	"201390_s_at"	0.511
"202093_s_at"	"218906_x_at"	0.502
"202093_s_at"	"203577_at"	0.293
"202093_s_at"	"217502_at"	0.535
"205205_at"	"207535_s_at"	0.827
"205205_at"	"209636_at"	0.827
"205205_at"	"211524_at"	0.827
"205205_at"	"202243_s_at"	0.288
"205205_at"	"202244_at"	0.288
"205205_at"	"212219_at"	0.268
"205205_at"	"212220_at"	0.268
"205205_at"	"212222_at"	0.268
"205205_at"	"201114_x_at"	0.303
"205205_at"	"216088_s_at"	0.303
"205205_at"	"208991_at"	0.746
"205205_at"	"208992_s_at"	0.746
"205205_at"	"204352_at"	0.378
"205205_at"	"207113_s_at"	0.539
"205205_at"	"214062_x_at"	0.457
"205205_at"	"214448_x_at"	0.457
"205205_at"	"207163_s_at"	0.307
"205205_at"	"200782_at"	0.284
"205205_at"	"201763_s_at"	0.489
"205205_at"	"216038_x_at"	0.489
"205205_at"	"202621_at"	0.755
"205205_at"	"210182_at"	0.147
"209381_x_at"	"212125_at"	0.655
"209381_x_at"	"212127_at"	0.655
"37462_i_at"	"212125_at"	0.655
"37462_i_at"	"212127_at"	0.655
"209381_x_at"	"215535_s_at"	0.56
"209381_x_at"	"32836_at"	0.56
"37462_i_at"	"215535_s_at"	0.56
"37462_i_at"	"32836_at"	0.56
"209381_x_at"	"209449_at"	0.794
"37462_i_at"	"209449_at"	0.794
"209381_x_at"	"204031_s_at"	0.805
"209381_x_at"	"213263_s_at"	0.805
"209381_x_at"	"213264_at"	0.805
"209381_x_at"	"213517_at"	0.805
"37462_i_at"	"204031_s_at"	0.805
"37462_i_at"	"213263_s_at"	0.805
"37462_i_at"	"213264_at"	0.805
"37462_i_at"	"213517_at"	0.805
"209381_x_at"	"202354_s_at"	0.52
"209381_x_at"	"202355_s_at"	0.52
"209381_x_at"	"202356_s_at"	0.52
"37462_i_at"	"202354_s_at"	0.52
"37462_i_at"	"202355_s_at"	0.52
"37462_i_at"	"202356_s_at"	0.52
"209381_x_at"	"202586_at"	0.303
"209381_x_at"	"211730_s_at"	0.303
"37462_i_at"	"202586_at"	0.303
"37462_i_at"	"211730_s_at"	0.303
"209381_x_at"	"208984_x_at"	0.748
"209381_x_at"	"215089_s_at"	0.748
"209381_x_at"	"217221_x_at"	0.748
"37462_i_at"	"208984_x_at"	0.748
"37462_i_at"	"215089_s_at"	0.748
"37462_i_at"	"217221_x_at"	0.748
"209381_x_at"	"200094_s_at"	0.753
"209381_x_at"	"204102_s_at"	0.753
"37462_i_at"	"200094_s_at"	0.753
"37462_i_at"	"204102_s_at"	0.753
"209381_x_at"	"201638_s_at"	0.718
"37462_i_at"	"201638_s_at"	0.718
"209381_x_at"	"201935_s_at"	0.726
"209381_x_at"	"201936_s_at"	0.726
"37462_i_at"	"201935_s_at"	0.726
