"probe1"	"probe2"	"ont"
"205377_s_at"	"207613_s_at"	0.424
"205377_s_at"	"213108_at"	0.424
"205378_s_at"	"207613_s_at"	0.424
"205378_s_at"	"213108_at"	0.424
"210332_at"	"207613_s_at"	0.424
"210332_at"	"213108_at"	0.424
"205377_s_at"	"220138_at"	0.196
"205378_s_at"	"220138_at"	0.196
"210332_at"	"220138_at"	0.196
"203872_at"	"200974_at"	0.713
"203872_at"	"215787_at"	0.713
"203872_at"	"200601_at"	0.596
"203872_at"	"207163_s_at"	0.446
"203872_at"	"202329_at"	0.465
"203872_at"	"208674_x_at"	0.221
"203872_at"	"208675_s_at"	0.221
"203872_at"	"200094_s_at"	0.439
"203872_at"	"204102_s_at"	0.439
"203872_at"	"201122_x_at"	0.279
"203872_at"	"201123_s_at"	0.279
"203872_at"	"213753_x_at"	0.279
"203872_at"	"201841_s_at"	0.591
"203872_at"	"210150_s_at"	0.477
"203872_at"	"201507_at"	NA
"203872_at"	"200737_at"	0.461
"203872_at"	"200738_s_at"	0.461
"203872_at"	"217356_s_at"	0.461
"203872_at"	"217383_at"	0.461
"203872_at"	"211570_s_at"	0.389
"203872_at"	"201033_x_at"	0.426
"203872_at"	"208856_x_at"	0.426
"203872_at"	"211720_x_at"	0.426
"203872_at"	"211972_x_at"	0.426
"203872_at"	"214167_s_at"	0.426
"203872_at"	"200908_s_at"	0.471
"203872_at"	"217670_at"	0.471
"203872_at"	"214317_x_at"	0.466
"203872_at"	"217747_s_at"	0.466
"203872_at"	"216438_s_at"	0.465
"203872_at"	"205177_at"	0.499
"203872_at"	"206393_at"	0.506
"203872_at"	"204083_s_at"	0.6
"203872_at"	"212654_at"	0.6
"203872_at"	"206769_at"	0.6
"203872_at"	"205541_s_at"	0.236
"203872_at"	"221021_s_at"	0.182
"203872_at"	"209026_x_at"	0.652
"203872_at"	"211714_x_at"	0.652
"203872_at"	"212320_at"	0.652
"203872_at"	"214023_x_at"	0.449
"200974_at"	"200601_at"	0.664
"215787_at"	"200601_at"	0.664
"200974_at"	"208960_s_at"	0.344
"200974_at"	"208961_s_at"	0.344
"200974_at"	"211610_at"	0.344
"215787_at"	"208960_s_at"	0.344
"215787_at"	"208961_s_at"	0.344
"215787_at"	"211610_at"	0.344
"200974_at"	"200094_s_at"	0.591
"200974_at"	"204102_s_at"	0.591
"215787_at"	"200094_s_at"	0.591
"215787_at"	"204102_s_at"	0.591
"200974_at"	"201122_x_at"	0.427
"200974_at"	"201123_s_at"	0.427
"200974_at"	"213753_x_at"	0.427
"215787_at"	"201122_x_at"	0.427
"215787_at"	"201123_s_at"	0.427
"215787_at"	"213753_x_at"	0.427
"200974_at"	"201841_s_at"	0.617
"215787_at"	"201841_s_at"	0.617
"200974_at"	"200737_at"	0.521
"200974_at"	"200738_s_at"	0.521
"200974_at"	"217356_s_at"	0.521
"200974_at"	"217383_at"	0.521
"215787_at"	"200737_at"	0.521
"215787_at"	"200738_s_at"	0.521
"215787_at"	"217356_s_at"	0.521
"215787_at"	"217383_at"	0.521
"200974_at"	"200717_x_at"	0.436
"200974_at"	"212042_x_at"	0.436
"215787_at"	"200717_x_at"	0.436
"215787_at"	"212042_x_at"	0.436
"200974_at"	"201033_x_at"	0.541
"200974_at"	"208856_x_at"	0.541
"200974_at"	"211720_x_at"	0.541
"200974_at"	"211972_x_at"	0.541
"200974_at"	"214167_s_at"	0.541
"215787_at"	"201033_x_at"	0.541
"215787_at"	"208856_x_at"	0.541
"215787_at"	"211720_x_at"	0.541
"215787_at"	"211972_x_at"	0.541
"215787_at"	"214167_s_at"	0.541
"200974_at"	"200908_s_at"	0.517
"200974_at"	"217670_at"	0.517
"215787_at"	"200908_s_at"	0.517
"215787_at"	"217670_at"	0.517
"200974_at"	"214317_x_at"	0.561
"200974_at"	"217747_s_at"	0.561
"215787_at"	"214317_x_at"	0.561
"215787_at"	"217747_s_at"	0.561
"200974_at"	"200926_at"	0.401
"215787_at"	"200926_at"	0.401
"200974_at"	"202400_s_at"	0.349
"200974_at"	"202401_s_at"	0.349
"215787_at"	"202400_s_at"	0.349
"215787_at"	"202401_s_at"	0.349
"200974_at"	"216438_s_at"	0.594
"215787_at"	"216438_s_at"	0.594
"200974_at"	"204083_s_at"	0.29
"200974_at"	"212654_at"	0.29
"215787_at"	"204083_s_at"	0.29
"215787_at"	"212654_at"	0.29
"200974_at"	"200074_s_at"	0.53
"200974_at"	"213588_x_at"	0.53
"200974_at"	"219138_at"	0.53
"215787_at"	"200074_s_at"	0.53
"215787_at"	"213588_x_at"	0.53
"215787_at"	"219138_at"	0.53
"200974_at"	"201954_at"	0.511
"215787_at"	"201954_at"	0.511
"200974_at"	"205541_s_at"	0.346
"215787_at"	"205541_s_at"	0.346
"200974_at"	"209026_x_at"	0.614
"200974_at"	"211714_x_at"	0.614
"200974_at"	"212320_at"	0.614
"215787_at"	"209026_x_at"	0.614
"215787_at"	"211714_x_at"	0.614
"215787_at"	"212320_at"	0.614
"200974_at"	"214023_x_at"	0.328
"215787_at"	"214023_x_at"	0.328
"200601_at"	"207163_s_at"	0.658
"200601_at"	"207613_s_at"	0.539
"200601_at"	"213108_at"	0.539
"200601_at"	"202329_at"	0.536
"200601_at"	"201390_s_at"	0.69
"200601_at"	"202253_s_at"	0.526
"200601_at"	"216024_at"	0.526
"200601_at"	"200094_s_at"	0.699
"200601_at"	"204102_s_at"	0.699
"200601_at"	"200019_s_at"	NA
"200601_at"	"200744_s_at"	0.51
"200601_at"	"200745_s_at"	0.51
"200601_at"	"200746_s_at"	0.51
"200601_at"	"200852_x_at"	0.612
"200601_at"	"209036_s_at"	0.51
"200601_at"	"213333_at"	0.51
"200601_at"	"200600_at"	0.689
"200601_at"	"212082_s_at"	0.56
"200601_at"	"214002_at"	0.56
"200601_at"	"206390_x_at"	0.571
"200601_at"	"200737_at"	0.472
"200601_at"	"200738_s_at"	0.472
"200601_at"	"217356_s_at"	0.472
"200601_at"	"217383_at"	0.472
"200601_at"	"201140_s_at"	0.437
"200601_at"	"201156_s_at"	0.437
"200601_at"	"200717_x_at"	0.63
"200601_at"	"212042_x_at"	0.63
"200601_at"	"200936_at"	0.431
"200601_at"	"212044_s_at"	0.398
"200601_at"	"200908_s_at"	0.619
"200601_at"	"217670_at"	0.619
"200601_at"	"201011_at"	0.352
"200601_at"	"210231_x_at"	0.618
"200601_at"	"213048_s_at"	0.618
"200601_at"	"200665_s_at"	0.608
"200601_at"	"212667_at"	0.608
"200601_at"	"216438_s_at"	0.71
"200601_at"	"206393_at"	0.491
"200601_at"	"205693_at"	0.376
"200601_at"	"204083_s_at"	0.408
"200601_at"	"212654_at"	0.408
"200601_at"	"215624_at"	0.516
"200601_at"	"215735_s_at"	0.516
"200601_at"	"203683_s_at"	0.473
"200601_at"	"202112_at"	0.554
"200601_at"	"209830_s_at"	0.425
"200601_at"	"201954_at"	0.677
"200601_at"	"204910_s_at"	1
"200601_at"	"204911_s_at"	1
"200601_at"	"213884_s_at"	1
"200601_at"	"213885_at"	1
"200601_at"	"209026_x_at"	0.693
"200601_at"	"211714_x_at"	0.693
"200601_at"	"212320_at"	0.693
"201786_s_at"	"201693_s_at"	0.781
"201786_s_at"	"201694_s_at"	0.781
"201786_s_at"	"217502_at"	0.49
"201786_s_at"	"203275_at"	0.554
"201786_s_at"	"202621_at"	0.763
"201786_s_at"	"208436_s_at"	0.772
"201786_s_at"	"200057_s_at"	0.739
"201786_s_at"	"208698_s_at"	0.739
"201786_s_at"	"210470_x_at"	0.739
"201786_s_at"	"200063_s_at"	0.729
"201786_s_at"	"221691_x_at"	0.729
"201786_s_at"	"221923_s_at"	0.729
"201786_s_at"	"208620_at"	0.769
"201786_s_at"	"202243_s_at"	0.622
"201786_s_at"	"202244_at"	0.622
"201786_s_at"	"200010_at"	0.753
"201786_s_at"	"221798_x_at"	0.7
"201786_s_at"	"200002_at"	0.735
"213245_at"	"211201_at"	0.623
"215340_at"	"211201_at"	0.623
"215348_at"	"211201_at"	0.623
"213245_at"	"201040_at"	0.724
"213245_at"	"215996_at"	0.724
"215340_at"	"201040_at"	0.724
"215340_at"	"215996_at"	0.724
"215348_at"	"201040_at"	0.724
"215348_at"	"215996_at"	0.724
"213245_at"	"200852_x_at"	0.702
"215340_at"	"200852_x_at"	0.702
"215348_at"	"200852_x_at"	0.702
"213245_at"	"210234_at"	0.82
"215340_at"	"210234_at"	0.82
"215348_at"	"210234_at"	0.82
"213245_at"	"212983_at"	0.757
"215340_at"	"212983_at"	0.757
"215348_at"	"212983_at"	0.757
"213245_at"	"207577_at"	0.762
"213245_at"	"207578_s_at"	0.762
"213245_at"	"216939_s_at"	0.762
"215340_at"	"207577_at"	0.762
"215340_at"	"207578_s_at"	0.762
"215340_at"	"216939_s_at"	0.762
"215348_at"	"207577_at"	0.762
"215348_at"	"207578_s_at"	0.762
"215348_at"	"216939_s_at"	0.762
"213245_at"	"206001_at"	0.527
"215340_at"	"206001_at"	0.527
"215348_at"	"206001_at"	0.527
"213245_at"	"210382_at"	0.568
"215340_at"	"210382_at"	0.568
"215348_at"	"210382_at"	0.568
"213245_at"	"209201_x_at"	0.653
"213245_at"	"211919_s_at"	0.653
"213245_at"	"217028_at"	0.653
"215340_at"	"209201_x_at"	0.653
"215340_at"	"211919_s_at"	0.653
"215340_at"	"217028_at"	0.653
"215348_at"	"209201_x_at"	0.653
"215348_at"	"211919_s_at"	0.653
"215348_at"	"217028_at"	0.653
"213245_at"	"220538_at"	0.793
"215340_at"	"220538_at"	0.793
"215348_at"	"220538_at"	0.793
"207163_s_at"	"203388_at"	0.827
"207163_s_at"	"1861_at"	0.472
"207163_s_at"	"209364_at"	0.472
"207163_s_at"	"211962_s_at"	0.751
"207163_s_at"	"211965_at"	0.751
"207163_s_at"	"213277_at"	0.751
"207163_s_at"	"213284_at"	0.751
"207163_s_at"	"207613_s_at"	0.713
"207163_s_at"	"213108_at"	0.713
"207163_s_at"	"202224_at"	0.835
"207163_s_at"	"202225_at"	0.835
"207163_s_at"	"202226_s_at"	0.835
"207163_s_at"	"202329_at"	0.71
"207163_s_at"	"208674_x_at"	0.665
"207163_s_at"	"208675_s_at"	0.665
"207163_s_at"	"200094_s_at"	0.751
"207163_s_at"	"204102_s_at"	0.751
"207163_s_at"	"201693_s_at"	0.684
"207163_s_at"	"201694_s_at"	0.684
"207163_s_at"	"221539_at"	0.503
"207163_s_at"	"202580_x_at"	1
"207163_s_at"	"212024_x_at"	0.692
"207163_s_at"	"212025_s_at"	0.692
"207163_s_at"	"222065_s_at"	0.692
"207163_s_at"	"207954_at"	0.684
"207163_s_at"	"209710_at"	0.684
"207163_s_at"	"210358_x_at"	0.684
"207163_s_at"	"201040_at"	0.81
"207163_s_at"	"215996_at"	0.81
"207163_s_at"	"200852_x_at"	0.585
"207163_s_at"	"201673_s_at"	0.475
"207163_s_at"	"212983_at"	0.651
"207163_s_at"	"201841_s_at"	0.713
"207163_s_at"	"202621_at"	0.743
"207163_s_at"	"206493_at"	0.422
"207163_s_at"	"206494_s_at"	0.422
"207163_s_at"	"216956_s_at"	0.422
"207163_s_at"	"216966_at"	0.422
"207163_s_at"	"204989_s_at"	0.385
"207163_s_at"	"204990_s_at"	0.385
"207163_s_at"	"211905_s_at"	0.385
"207163_s_at"	"214292_at"	0.385
"207163_s_at"	"200796_s_at"	0.708
"207163_s_at"	"200797_s_at"	0.708
"207163_s_at"	"200798_x_at"	0.708
"207163_s_at"	"214056_at"	0.708
"207163_s_at"	"214057_at"	0.708
"207163_s_at"	"203003_at"	0.613
"207163_s_at"	"203004_s_at"	0.613
"207163_s_at"	"200600_at"	0.583
"207163_s_at"	"200057_s_at"	0.64
"207163_s_at"	"208698_s_at"	0.64
"207163_s_at"	"210470_x_at"	0.64
"207163_s_at"	"200063_s_at"	0.813
"207163_s_at"	"221691_x_at"	0.813
"207163_s_at"	"221923_s_at"	0.813
"207163_s_at"	"208620_at"	0.811
"207163_s_at"	"204855_at"	0.363
"207163_s_at"	"202240_at"	0.719
"207163_s_at"	"202186_x_at"	0.758
"207163_s_at"	"202187_s_at"	0.758
"207163_s_at"	"201114_x_at"	0.711
"207163_s_at"	"216088_s_at"	0.711
"207163_s_at"	"202243_s_at"	0.748
"207163_s_at"	"202244_at"	0.748
"207163_s_at"	"201252_at"	0.676
"207163_s_at"	"200717_x_at"	0.724
"207163_s_at"	"212042_x_at"	0.724
"207163_s_at"	"221798_x_at"	0.75
"207163_s_at"	"214317_x_at"	0.795
"207163_s_at"	"217747_s_at"	0.795
"207163_s_at"	"202004_x_at"	0.425
"207163_s_at"	"210131_x_at"	0.425
"207163_s_at"	"215088_s_at"	0.425
"207163_s_at"	"216591_s_at"	0.425
"207163_s_at"	"212777_at"	0.625
"207163_s_at"	"212780_at"	0.625
"207163_s_at"	"202005_at"	0.331
"207163_s_at"	"216905_s_at"	0.331
"207163_s_at"	"216906_at"	0.331
"207163_s_at"	"208991_at"	0.843
"207163_s_at"	"208992_s_at"	0.843
"207163_s_at"	"203010_at"	0.607
"207163_s_at"	"204292_x_at"	0.8
"207163_s_at"	"41657_at"	0.8
"207163_s_at"	"207113_s_at"	0.387
"207163_s_at"	"204083_s_at"	0.499
"207163_s_at"	"212654_at"	0.499
"207163_s_at"	"215624_at"	0.662
"207163_s_at"	"215735_s_at"	0.662
"207163_s_at"	"203315_at"	0.549
"207163_s_at"	"217862_at"	0.555
"207163_s_at"	"217863_at"	0.555
"207163_s_at"	"217864_s_at"	0.555
"207163_s_at"	"204371_s_at"	0.701
"207163_s_at"	"204372_s_at"	0.701
"207163_s_at"	"212303_x_at"	0.701
"207163_s_at"	"216326_s_at"	0.815
"207163_s_at"	"219257_s_at"	0.625
"207163_s_at"	"201173_x_at"	0.684
"207163_s_at"	"210574_s_at"	0.684
"207163_s_at"	"210575_at"	0.684
"207163_s_at"	"218223_s_at"	NA
"207163_s_at"	"209026_x_at"	0.659
"207163_s_at"	"211714_x_at"	0.659
"207163_s_at"	"212320_at"	0.659
"211560_s_at"	"207889_at"	0.887
"211560_s_at"	"210063_at"	0.887
"211560_s_at"	"210862_s_at"	0.887
"211560_s_at"	"211322_s_at"	0.887
"211560_s_at"	"206834_at"	0.258
"211560_s_at"	"202245_at"	0.341
"211560_s_at"	"211018_at"	0.341
"211560_s_at"	"211019_s_at"	0.341
"211560_s_at"	"209036_s_at"	0.794
"211560_s_at"	"213333_at"	0.794
"211560_s_at"	"208714_at"	0.868
"211560_s_at"	"218034_at"	0.629
"204174_at"	"203416_at"	0.435
"204174_at"	"201136_at"	0.819
"204174_at"	"217728_at"	0.529
"204174_at"	"208130_s_at"	0.898
"204174_at"	"210629_x_at"	0.588
"204174_at"	"211581_x_at"	0.588
"204174_at"	"211582_x_at"	0.588
"204174_at"	"214181_x_at"	0.588
"204174_at"	"214574_x_at"	0.588
"204174_at"	"215633_x_at"	0.588
"204174_at"	"202546_at"	0.496
"205477_s_at"	"205049_s_at"	0.492
"214425_at"	"205049_s_at"	0.492
"200782_at"	"200094_s_at"	0.725
"200782_at"	"204102_s_at"	0.725
"200782_at"	"200600_at"	0.597
"200782_at"	"200737_at"	0.761
"200782_at"	"200738_s_at"	0.761
"200782_at"	"217356_s_at"	0.761
"200782_at"	"217383_at"	0.761
"200782_at"	"200967_at"	0.608
"200782_at"	"200968_s_at"	0.608
"200782_at"	"201380_at"	0.429
"206200_s_at"	"208894_at"	0.56
"206200_s_at"	"210982_s_at"	0.56
"214783_s_at"	"208894_at"	0.56
"214783_s_at"	"210982_s_at"	0.56
"206200_s_at"	"217728_at"	0.689
"214783_s_at"	"217728_at"	0.689
"209462_at"	"201116_s_at"	0.526
"209462_at"	"201117_s_at"	0.526
"209462_at"	"205586_x_at"	0.338
"203175_at"	"202329_at"	0.743
"203175_at"	"203028_s_at"	0.675
"203175_at"	"201040_at"	0.668
