"probe1"	"probe2"	"ont"
"208163_s_at"	"219070_s_at"	NA
"210344_at"	"219070_s_at"	NA
"207384_at"	"201681_s_at"	0.15425
"207384_at"	"210469_at"	0.15425
"207384_at"	"202415_s_at"	0.30675
"210382_at"	"207577_at"	0.4935
"210382_at"	"207578_s_at"	0.4935
"210382_at"	"216939_s_at"	0.4935
"210382_at"	"211201_at"	0.465
"210382_at"	"200744_s_at"	0.41175
"210382_at"	"200745_s_at"	0.41175
"210382_at"	"200746_s_at"	0.41175
"210382_at"	"220538_at"	0.14975
"210382_at"	"200852_x_at"	0.35175
"210382_at"	"213245_at"	0.4855
"210382_at"	"215340_at"	0.4855
"210382_at"	"215348_at"	0.4855
"210382_at"	"214510_at"	0.463
"204144_s_at"	"205873_at"	0.8365
"204144_s_at"	"213889_at"	0.8365
"203396_at"	"218481_at"	0.56675
"203396_at"	"205377_s_at"	0.35825
"203396_at"	"205378_s_at"	0.35825
"203396_at"	"210332_at"	0.35825
"203396_at"	"207535_s_at"	0.546
"203396_at"	"209636_at"	0.546
"203396_at"	"211524_at"	0.546
"203396_at"	"201114_x_at"	0.7495
"203396_at"	"216088_s_at"	0.7495
"203396_at"	"201568_at"	0.37825
"203396_at"	"201252_at"	0.644
"203396_at"	"200967_at"	0.4665
"203396_at"	"200968_s_at"	0.4665
"203396_at"	"202186_x_at"	0.51275
"203396_at"	"202187_s_at"	0.51275
"203396_at"	"204695_at"	0.549
"203396_at"	"204696_s_at"	0.549
"203396_at"	"201011_at"	0.419
"203396_at"	"202240_at"	0.46575
"203396_at"	"207113_s_at"	0.28975
"203396_at"	"205205_at"	0.552
"203396_at"	"202243_s_at"	0.76925
"203396_at"	"202244_at"	0.76925
"203396_at"	"202024_at"	0.533
"203396_at"	"218555_at"	0.53125
"203396_at"	"212219_at"	0.70275
"203396_at"	"212220_at"	0.70275
"203396_at"	"212222_at"	0.70275
"203396_at"	"201364_s_at"	0.515
"203396_at"	"201365_at"	0.515
"203396_at"	"214062_x_at"	0.788
"203396_at"	"214448_x_at"	0.788
"200678_x_at"	"205936_s_at"	0.6075
"211284_s_at"	"205936_s_at"	0.6075
"216041_x_at"	"205936_s_at"	0.6075
"200678_x_at"	"207163_s_at"	0.4055
"211284_s_at"	"207163_s_at"	0.4055
"216041_x_at"	"207163_s_at"	0.4055
"200678_x_at"	"206493_at"	0.47925
"200678_x_at"	"206494_s_at"	0.47925
"200678_x_at"	"216956_s_at"	0.47925
"200678_x_at"	"216966_at"	0.47925
"211284_s_at"	"206493_at"	0.47925
"211284_s_at"	"206494_s_at"	0.47925
"211284_s_at"	"216956_s_at"	0.47925
"211284_s_at"	"216966_at"	0.47925
"216041_x_at"	"206493_at"	0.47925
"216041_x_at"	"206494_s_at"	0.47925
"216041_x_at"	"216956_s_at"	0.47925
"216041_x_at"	"216966_at"	0.47925
"200678_x_at"	"207113_s_at"	0.4085
"211284_s_at"	"207113_s_at"	0.4085
"216041_x_at"	"207113_s_at"	0.4085
"204581_at"	"204563_at"	0.52525
"217422_s_at"	"204563_at"	0.52525
"220674_at"	"204563_at"	0.52525
"38521_at"	"204563_at"	0.52525
"204581_at"	"221345_at"	0.407
"217422_s_at"	"221345_at"	0.407
"220674_at"	"221345_at"	0.407
"38521_at"	"221345_at"	0.407
"204581_at"	"214049_x_at"	0.44125
"204581_at"	"214551_s_at"	0.44125
"217422_s_at"	"214049_x_at"	0.44125
"217422_s_at"	"214551_s_at"	0.44125
"220674_at"	"214049_x_at"	0.44125
"220674_at"	"214551_s_at"	0.44125
"38521_at"	"214049_x_at"	0.44125
"38521_at"	"214551_s_at"	0.44125
"204581_at"	"207113_s_at"	0.673
"217422_s_at"	"207113_s_at"	0.673
"220674_at"	"207113_s_at"	0.673
"38521_at"	"207113_s_at"	0.673
"204581_at"	"205049_s_at"	0.54175
"217422_s_at"	"205049_s_at"	0.54175
"220674_at"	"205049_s_at"	0.54175
"38521_at"	"205049_s_at"	0.54175
"204581_at"	"206056_x_at"	0.5855
"204581_at"	"206057_x_at"	0.5855
"204581_at"	"216980_s_at"	0.5855
"204581_at"	"216981_x_at"	0.5855
"217422_s_at"	"206056_x_at"	0.5855
"217422_s_at"	"206057_x_at"	0.5855
"217422_s_at"	"216980_s_at"	0.5855
"217422_s_at"	"216981_x_at"	0.5855
"220674_at"	"206056_x_at"	0.5855
"220674_at"	"206057_x_at"	0.5855
"220674_at"	"216980_s_at"	0.5855
"220674_at"	"216981_x_at"	0.5855
"38521_at"	"206056_x_at"	0.5855
"38521_at"	"206057_x_at"	0.5855
"38521_at"	"216980_s_at"	0.5855
"38521_at"	"216981_x_at"	0.5855
"204581_at"	"215925_s_at"	0.407
"217422_s_at"	"215925_s_at"	0.407
"220674_at"	"215925_s_at"	0.407
"38521_at"	"215925_s_at"	0.407
"204581_at"	"207641_at"	0.76725
"217422_s_at"	"207641_at"	0.76725
"220674_at"	"207641_at"	0.76725
"38521_at"	"207641_at"	0.76725
"201252_at"	"207535_s_at"	0.5035
"201252_at"	"209636_at"	0.5035
"201252_at"	"211524_at"	0.5035
"201252_at"	"201114_x_at"	0.70525
"201252_at"	"216088_s_at"	0.70525
"201252_at"	"202186_x_at"	0.51225
"201252_at"	"202187_s_at"	0.51225
"201252_at"	"204695_at"	0.51425
"201252_at"	"204696_s_at"	0.51425
"201252_at"	"202240_at"	0.41875
"201252_at"	"207113_s_at"	0.2765
"201252_at"	"205205_at"	0.517
"201252_at"	"202243_s_at"	0.66575
"201252_at"	"202244_at"	0.66575
"201252_at"	"218555_at"	0.5165
"201252_at"	"212219_at"	0.671
"201252_at"	"212220_at"	0.671
"201252_at"	"212222_at"	0.671
"201252_at"	"201364_s_at"	0.471
"201252_at"	"201365_at"	0.471
"201252_at"	"214062_x_at"	0.788
"201252_at"	"214448_x_at"	0.788
"201252_at"	"218103_at"	0.38675
"201252_at"	"206140_at"	NA
"201252_at"	"211219_s_at"	NA
"220807_at"	"206647_at"	0.751
"220807_at"	"211560_s_at"	0.12025
"220807_at"	"205919_at"	0.693
"220807_at"	"217683_at"	0.693
"220807_at"	"201135_at"	0.11775
"220807_at"	"208291_s_at"	0.13225
"220807_at"	"206834_at"	0.693
"204989_s_at"	"218906_x_at"	0.329
"204990_s_at"	"218906_x_at"	0.329
"211905_s_at"	"218906_x_at"	0.329
"214292_at"	"218906_x_at"	0.329
"204989_s_at"	"212983_at"	0.27825
"204990_s_at"	"212983_at"	0.27825
"211905_s_at"	"212983_at"	0.27825
"214292_at"	"212983_at"	0.27825
"204989_s_at"	"202112_at"	0.3135
"204990_s_at"	"202112_at"	0.3135
"211905_s_at"	"202112_at"	0.3135
"214292_at"	"202112_at"	0.3135
"204989_s_at"	"206869_at"	0.23575
"204990_s_at"	"206869_at"	0.23575
"211905_s_at"	"206869_at"	0.23575
"214292_at"	"206869_at"	0.23575
"204989_s_at"	"206270_at"	0.23825
"204990_s_at"	"206270_at"	0.23825
"211905_s_at"	"206270_at"	0.23825
"214292_at"	"206270_at"	0.23825
"204989_s_at"	"207163_s_at"	0.36475
"204990_s_at"	"207163_s_at"	0.36475
"211905_s_at"	"207163_s_at"	0.36475
"214292_at"	"207163_s_at"	0.36475
"204989_s_at"	"206493_at"	0.4685
"204989_s_at"	"206494_s_at"	0.4685
"204989_s_at"	"216956_s_at"	0.4685
"204989_s_at"	"216966_at"	0.4685
"204990_s_at"	"206493_at"	0.4685
"204990_s_at"	"206494_s_at"	0.4685
"204990_s_at"	"216956_s_at"	0.4685
"204990_s_at"	"216966_at"	0.4685
"211905_s_at"	"206493_at"	0.4685
"211905_s_at"	"206494_s_at"	0.4685
"211905_s_at"	"216956_s_at"	0.4685
"211905_s_at"	"216966_at"	0.4685
"214292_at"	"206493_at"	0.4685
"214292_at"	"206494_s_at"	0.4685
"214292_at"	"216956_s_at"	0.4685
"214292_at"	"216966_at"	0.4685
"204989_s_at"	"210150_s_at"	0.372
"204990_s_at"	"210150_s_at"	0.372
"211905_s_at"	"210150_s_at"	0.372
"214292_at"	"210150_s_at"	0.372
"204989_s_at"	"202224_at"	0.33525
"204989_s_at"	"202225_at"	0.33525
"204989_s_at"	"202226_s_at"	0.33525
"204990_s_at"	"202224_at"	0.33525
"204990_s_at"	"202225_at"	0.33525
"204990_s_at"	"202226_s_at"	0.33525
"211905_s_at"	"202224_at"	0.33525
"211905_s_at"	"202225_at"	0.33525
"211905_s_at"	"202226_s_at"	0.33525
"214292_at"	"202224_at"	0.33525
"214292_at"	"202225_at"	0.33525
"214292_at"	"202226_s_at"	0.33525
"204989_s_at"	"208156_x_at"	0.4395
"204990_s_at"	"208156_x_at"	0.4395
"211905_s_at"	"208156_x_at"	0.4395
"214292_at"	"208156_x_at"	0.4395
"204989_s_at"	"200601_at"	0.4445
"204990_s_at"	"200601_at"	0.4445
"211905_s_at"	"200601_at"	0.4445
"214292_at"	"200601_at"	0.4445
"204989_s_at"	"205713_s_at"	0.327
"204990_s_at"	"205713_s_at"	0.327
"211905_s_at"	"205713_s_at"	0.327
"214292_at"	"205713_s_at"	0.327
"204989_s_at"	"204724_s_at"	0.296
"204990_s_at"	"204724_s_at"	0.296
"211905_s_at"	"204724_s_at"	0.296
"214292_at"	"204724_s_at"	0.296
"202014_at"	"202186_x_at"	0.5585
"202014_at"	"202187_s_at"	0.5585
"37028_at"	"202186_x_at"	0.5585
"37028_at"	"202187_s_at"	0.5585
"202014_at"	"215624_at"	0.5565
"202014_at"	"215735_s_at"	0.5565
"37028_at"	"215624_at"	0.5565
"37028_at"	"215735_s_at"	0.5565
"202014_at"	"203318_s_at"	0.46325
"202014_at"	"203319_s_at"	0.46325
"37028_at"	"203318_s_at"	0.46325
"37028_at"	"203319_s_at"	0.46325
"202014_at"	"208960_s_at"	0.43575
"202014_at"	"208961_s_at"	0.43575
"202014_at"	"211610_at"	0.43575
"37028_at"	"208960_s_at"	0.43575
"37028_at"	"208961_s_at"	0.43575
"37028_at"	"211610_at"	0.43575
"205688_at"	"214732_at"	0.62775
"205688_at"	"204079_at"	0.325
"205688_at"	"213283_s_at"	0.73925
"211154_at"	"205312_at"	0.16
"211155_s_at"	"205312_at"	0.16
"211831_s_at"	"205312_at"	0.16
"211154_at"	"205377_s_at"	0.78175
"211154_at"	"205378_s_at"	0.78175
"211154_at"	"210332_at"	0.78175
"211155_s_at"	"205377_s_at"	0.78175
"211155_s_at"	"205378_s_at"	0.78175
"211155_s_at"	"210332_at"	0.78175
"211831_s_at"	"205377_s_at"	0.78175
"211831_s_at"	"205378_s_at"	0.78175
"211831_s_at"	"210332_at"	0.78175
"211154_at"	"202112_at"	0.78175
"211155_s_at"	"202112_at"	0.78175
"211831_s_at"	"202112_at"	0.78175
"211154_at"	"207954_at"	0.17225
"211154_at"	"209710_at"	0.17225
"211154_at"	"210358_x_at"	0.17225
"211155_s_at"	"207954_at"	0.17225
"211155_s_at"	"209710_at"	0.17225
"211155_s_at"	"210358_x_at"	0.17225
"211831_s_at"	"207954_at"	0.17225
"211831_s_at"	"209710_at"	0.17225
"211831_s_at"	"210358_x_at"	0.17225
"211154_at"	"212777_at"	0.17225
"211154_at"	"212780_at"	0.17225
"211155_s_at"	"212777_at"	0.17225
"211155_s_at"	"212780_at"	0.17225
"211831_s_at"	"212777_at"	0.17225
"211831_s_at"	"212780_at"	0.17225
"211154_at"	"208991_at"	0.17225
"211154_at"	"208992_s_at"	0.17225
"211155_s_at"	"208991_at"	0.17225
"211155_s_at"	"208992_s_at"	0.17225
"211831_s_at"	"208991_at"	0.17225
"211831_s_at"	"208992_s_at"	0.17225
"211154_at"	"201114_x_at"	0.65475
"211154_at"	"216088_s_at"	0.65475
"211155_s_at"	"201114_x_at"	0.65475
"211155_s_at"	"216088_s_at"	0.65475
"211831_s_at"	"201114_x_at"	0.65475
"211831_s_at"	"216088_s_at"	0.65475
"211154_at"	"203591_s_at"	0.14975
"211155_s_at"	"203591_s_at"	0.14975
"211831_s_at"	"203591_s_at"	0.14975
"211154_at"	"203010_at"	0.13975
"211155_s_at"	"203010_at"	0.13975
"211831_s_at"	"203010_at"	0.13975
"211154_at"	"205798_at"	0.14975
"211155_s_at"	"205798_at"	0.14975
"211831_s_at"	"205798_at"	0.14975
"211154_at"	"206883_x_at"	0.14975
"211155_s_at"	"206883_x_at"	0.14975
"211831_s_at"	"206883_x_at"	0.14975
"211154_at"	"205945_at"	0.78175
"211154_at"	"217489_s_at"	0.78175
"211155_s_at"	"205945_at"	0.78175
"211155_s_at"	"217489_s_at"	0.78175
"211831_s_at"	"205945_at"	0.78175
"211831_s_at"	"217489_s_at"	0.78175
"211154_at"	"205723_at"	0.394
"211155_s_at"	"205723_at"	0.394
"211831_s_at"	"205723_at"	0.394
"211154_at"	"207163_s_at"	0.17225
"211155_s_at"	"207163_s_at"	0.17225
"211831_s_at"	"207163_s_at"	0.17225
"211154_at"	"206493_at"	0.65475
"211154_at"	"206494_s_at"	0.65475
"211154_at"	"216956_s_at"	0.65475
"211154_at"	"216966_at"	0.65475
"211155_s_at"	"206493_at"	0.65475
"211155_s_at"	"206494_s_at"	0.65475
"211155_s_at"	"216956_s_at"	0.65475
"211155_s_at"	"216966_at"	0.65475
"211831_s_at"	"206493_at"	0.65475
"211831_s_at"	"206494_s_at"	0.65475
"211831_s_at"	"216956_s_at"	0.65475
"211831_s_at"	"216966_at"	0.65475
"211154_at"	"209201_x_at"	0.65475
"211154_at"	"211919_s_at"	0.65475
"211154_at"	"217028_at"	0.65475
"211155_s_at"	"209201_x_at"	0.65475
"211155_s_at"	"211919_s_at"	0.65475
"211155_s_at"	"217028_at"	0.65475
"211831_s_at"	"209201_x_at"	0.65475
"211831_s_at"	"211919_s_at"	0.65475
"211831_s_at"	"217028_at"	0.65475
"211154_at"	"206390_x_at"	0.78175
"211155_s_at"	"206390_x_at"	0.78175
"211831_s_at"	"206390_x_at"	0.78175
"219194_at"	"220427_at"	0.2245
"219072_at"	"204099_at"	NA
"219072_at"	"219053_s_at"	NA
"202839_s_at"	"208714_at"	0.769
"211407_at"	"208714_at"	0.769
"202839_s_at"	"200883_at"	0.73725
"202839_s_at"	"212600_s_at"	0.73725
"211407_at"	"200883_at"	0.73725
"211407_at"	"212600_s_at"	0.73725
"202839_s_at"	"201568_at"	0.78025
"211407_at"	"201568_at"	0.78025
"202839_s_at"	"203663_s_at"	0.75675
"211407_at"	"203663_s_at"	0.75675
"202839_s_at"	"218320_s_at"	0.82225
"211407_at"	"218320_s_at"	0.82225
"202839_s_at"	"201541_s_at"	0.40225
"211407_at"	"201541_s_at"	0.40225
"202839_s_at"	"211752_s_at"	0.7435
"211407_at"	"211752_s_at"	0.7435
"202839_s_at"	"202004_x_at"	0.72675
"202839_s_at"	"210131_x_at"	0.72675
"202839_s_at"	"215088_s_at"	0.72675
"202839_s_at"	"216591_s_at"	0.72675
"211407_at"	"202004_x_at"	0.72675
"211407_at"	"210131_x_at"	0.72675
"211407_at"	"215088_s_at"	0.72675
"211407_at"	"216591_s_at"	0.72675
"202839_s_at"	"201134_x_at"	0.782
"202839_s_at"	"213846_at"	0.782
"202839_s_at"	"217491_x_at"	0.782
"211407_at"	"201134_x_at"	0.782
"211407_at"	"213846_at"	0.782
"211407_at"	"217491_x_at"	0.782
"202839_s_at"	"218563_at"	0.82225
"211407_at"	"218563_at"	0.82225
"218188_s_at"	"217873_at"	0.29575
"218188_s_at"	"205217_at"	0.6935
"218188_s_at"	"210800_at"	0.6935
"201751_at"	"205217_at"	0.298
"201751_at"	"210800_at"	0.298
"201708_s_at"	"203452_at"	0.3475
"201708_s_at"	"35179_at"	0.3475
"201709_s_at"	"203452_at"	0.3475
"201709_s_at"	"35179_at"	0.3475
"201708_s_at"	"217720_at"	0.812
"201709_s_at"	"217720_at"	0.812
"209077_at"	"200094_s_at"	0.311
"209077_at"	"204102_s_at"	0.311
"209078_s_at"	"200094_s_at"	0.311
"209078_s_at"	"204102_s_at"	0.311
"209077_at"	"206662_at"	0.32575
"209077_at"	"209276_s_at"	0.32575
"209078_s_at"	"206662_at"	0.32575
"209078_s_at"	"209276_s_at"	0.32575
"209077_at"	"204408_at"	0.52025
"209078_s_at"	"204408_at"	0.52025
"209077_at"	"202799_at"	0.6335
"209078_s_at"	"202799_at"	0.6335
"209077_at"	"217716_s_at"	0.29525
"209078_s_at"	"217716_s_at"	0.29525
"209077_at"	"200936_at"	0.2705
"209078_s_at"	"200936_at"	0.2705
"209077_at"	"209036_s_at"	0.659
"209077_at"	"213333_at"	0.659
"209078_s_at"	"209036_s_at"	0.659
"209078_s_at"	"213333_at"	0.659
"209077_at"	"210803_at"	0.65875
"209077_at"	"211177_s_at"	0.65875
"209078_s_at"	"210803_at"	0.65875
"209078_s_at"	"211177_s_at"	0.65875
"204400_at"	"202224_at"	0.4
"204400_at"	"202225_at"	0.4
"204400_at"	"202226_s_at"	0.4
"210880_s_at"	"202224_at"	0.4
"210880_s_at"	"202225_at"	0.4
"210880_s_at"	"202226_s_at"	0.4
"201415_at"	"210803_at"	0.5095
"201415_at"	"211177_s_at"	0.5095
"211630_s_at"	"210803_at"	0.5095
"211630_s_at"	"211177_s_at"	0.5095
"201415_at"	"217752_s_at"	0.7035
"211630_s_at"	"217752_s_at"	0.7035
"201415_at"	"206662_at"	0.8065
"201415_at"	"209276_s_at"	0.8065
