"probe1"	"probe2"	"ont"
"207769_s_at"	"213264_at"	0.693
"207769_s_at"	"213517_at"	0.693
"210499_s_at"	"204031_s_at"	0.693
"210499_s_at"	"213263_s_at"	0.693
"210499_s_at"	"213264_at"	0.693
"210499_s_at"	"213517_at"	0.693
"214527_s_at"	"204031_s_at"	0.693
"214527_s_at"	"213263_s_at"	0.693
"214527_s_at"	"213264_at"	0.693
"214527_s_at"	"213517_at"	0.693
"207769_s_at"	"202354_s_at"	0.743
"207769_s_at"	"202355_s_at"	0.743
"207769_s_at"	"202356_s_at"	0.743
"210499_s_at"	"202354_s_at"	0.743
"210499_s_at"	"202355_s_at"	0.743
"210499_s_at"	"202356_s_at"	0.743
"214527_s_at"	"202354_s_at"	0.743
"214527_s_at"	"202355_s_at"	0.743
"214527_s_at"	"202356_s_at"	0.743
"207769_s_at"	"202586_at"	0.382
"207769_s_at"	"211730_s_at"	0.382
"210499_s_at"	"202586_at"	0.382
"210499_s_at"	"211730_s_at"	0.382
"214527_s_at"	"202586_at"	0.382
"214527_s_at"	"211730_s_at"	0.382
"207769_s_at"	"209449_at"	0.656
"210499_s_at"	"209449_at"	0.656
"214527_s_at"	"209449_at"	0.656
"207769_s_at"	"201638_s_at"	0.605
"210499_s_at"	"201638_s_at"	0.605
"214527_s_at"	"201638_s_at"	0.605
"207769_s_at"	"218110_at"	1
"210499_s_at"	"218110_at"	1
"214527_s_at"	"218110_at"	1
"207769_s_at"	"221021_s_at"	0.596
"210499_s_at"	"221021_s_at"	0.596
"214527_s_at"	"221021_s_at"	0.596
"207769_s_at"	"208620_at"	0.721
"210499_s_at"	"208620_at"	0.721
"214527_s_at"	"208620_at"	0.721
"207769_s_at"	"204559_s_at"	0.676
"210499_s_at"	"204559_s_at"	0.676
"214527_s_at"	"204559_s_at"	0.676
"207769_s_at"	"202253_s_at"	0.522
"207769_s_at"	"216024_at"	0.522
"210499_s_at"	"202253_s_at"	0.522
"210499_s_at"	"216024_at"	0.522
"214527_s_at"	"202253_s_at"	0.522
"214527_s_at"	"216024_at"	0.522
"218952_at"	"201116_s_at"	0.441
"218952_at"	"201117_s_at"	0.441
"208723_at"	"212269_s_at"	NA
"208723_at"	"214514_at"	NA
"208723_at"	"215580_at"	NA
"208723_at"	"215581_s_at"	NA
"208723_at"	"215582_x_at"	NA
"208723_at"	"208984_x_at"	0.497
"208723_at"	"215089_s_at"	0.497
"208723_at"	"217221_x_at"	0.497
"208723_at"	"206031_s_at"	0.966
"204638_at"	"209235_at"	0.18
"204638_at"	"221961_at"	0.18
"204638_at"	"38069_at"	0.18
"204638_at"	"218678_at"	0.23
"204638_at"	"207113_s_at"	0.193
"204638_at"	"220428_at"	0.245
"204638_at"	"219330_at"	0.29
"217395_at"	"204326_x_at"	1
"217395_at"	"208581_x_at"	1
"203365_s_at"	"207113_s_at"	0.512
"203365_s_at"	"210514_x_at"	0.562
"203365_s_at"	"211528_x_at"	0.562
"203365_s_at"	"211529_x_at"	0.562
"203365_s_at"	"211530_x_at"	0.562
"215624_at"	"204292_x_at"	0.574
"215624_at"	"41657_at"	0.574
"215735_s_at"	"204292_x_at"	0.574
"215735_s_at"	"41657_at"	0.574
"215624_at"	"212983_at"	0.545
"215735_s_at"	"212983_at"	0.545
"215624_at"	"221539_at"	0.632
"215735_s_at"	"221539_at"	0.632
"215624_at"	"207163_s_at"	0.574
"215735_s_at"	"207163_s_at"	0.574
"215624_at"	"202240_at"	0.523
"215735_s_at"	"202240_at"	0.523
"215624_at"	"200094_s_at"	0.608
"215624_at"	"204102_s_at"	0.608
"215735_s_at"	"200094_s_at"	0.608
"215735_s_at"	"204102_s_at"	0.608
"215624_at"	"203691_at"	0.221
"215624_at"	"41469_at"	0.221
"215735_s_at"	"203691_at"	0.221
"215735_s_at"	"41469_at"	0.221
"215624_at"	"207359_at"	0.48
"215624_at"	"210787_s_at"	0.48
"215624_at"	"212252_at"	0.48
"215624_at"	"213812_s_at"	0.48
"215735_s_at"	"207359_at"	0.48
"215735_s_at"	"210787_s_at"	0.48
"215735_s_at"	"212252_at"	0.48
"215735_s_at"	"213812_s_at"	0.48
"207933_at"	"208449_s_at"	0.156
"207933_at"	"208330_at"	0.273
"207824_s_at"	"212983_at"	0.465
"212064_x_at"	"212983_at"	0.465
"207824_s_at"	"207163_s_at"	0.434
"212064_x_at"	"207163_s_at"	0.434
"202329_at"	"200744_s_at"	0.592
"202329_at"	"200745_s_at"	0.592
"202329_at"	"200746_s_at"	0.592
"202329_at"	"212983_at"	0.559
"202329_at"	"202112_at"	0.669
"202329_at"	"208991_at"	0.534
"202329_at"	"208992_s_at"	0.534
"202329_at"	"203388_at"	0.676
"202329_at"	"203175_at"	0.588
"202329_at"	"221548_s_at"	1
"202329_at"	"207000_s_at"	0.603
"202329_at"	"209697_at"	0.603
"202329_at"	"213950_s_at"	0.603
"202329_at"	"32540_at"	0.603
"202329_at"	"32541_at"	0.603
"202329_at"	"200601_at"	0.534
"202329_at"	"207163_s_at"	0.74
"202329_at"	"206493_at"	0.705
"202329_at"	"206494_s_at"	0.705
"202329_at"	"216956_s_at"	0.705
"202329_at"	"216966_at"	0.705
"202329_at"	"208894_at"	0.55
"202329_at"	"210982_s_at"	0.55
"202329_at"	"208018_s_at"	0.832
"202329_at"	"210845_s_at"	0.614
"202329_at"	"211924_s_at"	0.614
"202329_at"	"214866_at"	0.614
"202329_at"	"202253_s_at"	0.575
"202329_at"	"216024_at"	0.575
"202329_at"	"205049_s_at"	0.65
"202329_at"	"219483_s_at"	0.399
"202329_at"	"203872_at"	0.52
"202295_s_at"	"204493_at"	0.349
"202295_s_at"	"211725_s_at"	0.349
"202295_s_at"	"208894_at"	0.409
"202295_s_at"	"210982_s_at"	0.409
"218481_at"	"200717_x_at"	0.499
"218481_at"	"212042_x_at"	0.499
"218481_at"	"212044_s_at"	0.544
"218481_at"	"200010_at"	0.453
"218481_at"	"200908_s_at"	0.589
"218481_at"	"217670_at"	0.589
"218481_at"	"214317_x_at"	0.488
"218481_at"	"217747_s_at"	0.488
"218481_at"	"221798_x_at"	0.579
"218481_at"	"207585_s_at"	1
"218481_at"	"200022_at"	0.272
"218481_at"	"214335_at"	0.272
"218481_at"	"222297_x_at"	0.272
"218481_at"	"217266_at"	0.569
"218481_at"	"221475_s_at"	0.569
"218481_at"	"221476_s_at"	0.569
"218481_at"	"203740_at"	1
"218481_at"	"201492_s_at"	0.273
"218481_at"	"211962_s_at"	0.456
"218481_at"	"211965_at"	0.456
"218481_at"	"213277_at"	0.456
"218481_at"	"213284_at"	0.456
"218481_at"	"201033_x_at"	0.503
"218481_at"	"208856_x_at"	0.503
"218481_at"	"211720_x_at"	0.503
"218481_at"	"211972_x_at"	0.503
"218481_at"	"214167_s_at"	0.503
"218481_at"	"200002_at"	0.277
"218481_at"	"200062_s_at"	0.544
"218481_at"	"200074_s_at"	0.569
"218481_at"	"213588_x_at"	0.569
"218481_at"	"219138_at"	0.569
"218481_at"	"200674_s_at"	0.272
"218481_at"	"204371_s_at"	0.538
"218481_at"	"204372_s_at"	0.538
"218481_at"	"212303_x_at"	0.538
"218481_at"	"212101_at"	0.532
"218481_at"	"212102_s_at"	0.532
"218481_at"	"212103_at"	0.532
"218481_at"	"200936_at"	0.272
"218481_at"	"212627_s_at"	0.782
"218481_at"	"213648_at"	0.782
"218481_at"	"200092_s_at"	0.272
"218481_at"	"201429_s_at"	0.544
"218481_at"	"213459_at"	0.544
"218481_at"	"214041_x_at"	0.544
"202093_s_at"	"202354_s_at"	0.639
"202093_s_at"	"202355_s_at"	0.639
"202093_s_at"	"202356_s_at"	0.639
"202093_s_at"	"202586_at"	0.415
"202093_s_at"	"211730_s_at"	0.415
"202093_s_at"	"201390_s_at"	0.72
"202093_s_at"	"218906_x_at"	0.711
"202093_s_at"	"203577_at"	0.428
"202093_s_at"	"217502_at"	0.651
"205205_at"	"207535_s_at"	0.824
"205205_at"	"209636_at"	0.824
"205205_at"	"211524_at"	0.824
"205205_at"	"202243_s_at"	0.424
"205205_at"	"202244_at"	0.424
"205205_at"	"212219_at"	0.465
"205205_at"	"212220_at"	0.465
"205205_at"	"212222_at"	0.465
"205205_at"	"201114_x_at"	0.46
"205205_at"	"216088_s_at"	0.46
"205205_at"	"208991_at"	0.77
"205205_at"	"208992_s_at"	0.77
"205205_at"	"204352_at"	0.518
"205205_at"	"207113_s_at"	0.665
"205205_at"	"214062_x_at"	0.531
"205205_at"	"214448_x_at"	0.531
"205205_at"	"207163_s_at"	0.417
"205205_at"	"200782_at"	0.42
"205205_at"	"201763_s_at"	0.667
"205205_at"	"216038_x_at"	0.667
"205205_at"	"202621_at"	0.776
"205205_at"	"210182_at"	0.338
"209381_x_at"	"212125_at"	0.761
"209381_x_at"	"212127_at"	0.761
"37462_i_at"	"212125_at"	0.761
"37462_i_at"	"212127_at"	0.761
"209381_x_at"	"215535_s_at"	0.618
"209381_x_at"	"32836_at"	0.618
"37462_i_at"	"215535_s_at"	0.618
"37462_i_at"	"32836_at"	0.618
"209381_x_at"	"209449_at"	0.879
"37462_i_at"	"209449_at"	0.879
"209381_x_at"	"204031_s_at"	0.903
"209381_x_at"	"213263_s_at"	0.903
"209381_x_at"	"213264_at"	0.903
"209381_x_at"	"213517_at"	0.903
"37462_i_at"	"204031_s_at"	0.903
"37462_i_at"	"213263_s_at"	0.903
"37462_i_at"	"213264_at"	0.903
"37462_i_at"	"213517_at"	0.903
"209381_x_at"	"202354_s_at"	0.698
"209381_x_at"	"202355_s_at"	0.698
"209381_x_at"	"202356_s_at"	0.698
"37462_i_at"	"202354_s_at"	0.698
"37462_i_at"	"202355_s_at"	0.698
"37462_i_at"	"202356_s_at"	0.698
"209381_x_at"	"202586_at"	0.401
"209381_x_at"	"211730_s_at"	0.401
"37462_i_at"	"202586_at"	0.401
"37462_i_at"	"211730_s_at"	0.401
"209381_x_at"	"208984_x_at"	0.898
"209381_x_at"	"215089_s_at"	0.898
"209381_x_at"	"217221_x_at"	0.898
"37462_i_at"	"208984_x_at"	0.898
"37462_i_at"	"215089_s_at"	0.898
"37462_i_at"	"217221_x_at"	0.898
"209381_x_at"	"200094_s_at"	0.868
"209381_x_at"	"204102_s_at"	0.868
"37462_i_at"	"200094_s_at"	0.868
"37462_i_at"	"204102_s_at"	0.868
"209381_x_at"	"201638_s_at"	0.817
"37462_i_at"	"201638_s_at"	0.817
"209381_x_at"	"201935_s_at"	0.802
