"probe1"	"probe2"	"ont"
"200601_at"	"213885_at"	0.67
"200601_at"	"209026_x_at"	0.594
"200601_at"	"211714_x_at"	0.594
"200601_at"	"212320_at"	0.594
"201786_s_at"	"201693_s_at"	0.641
"201786_s_at"	"201694_s_at"	0.641
"201786_s_at"	"217502_at"	0.331
"201786_s_at"	"203275_at"	0.469
"201786_s_at"	"202621_at"	0.617
"201786_s_at"	"208436_s_at"	0.618
"201786_s_at"	"200057_s_at"	0.615
"201786_s_at"	"208698_s_at"	0.615
"201786_s_at"	"210470_x_at"	0.615
"201786_s_at"	"200063_s_at"	0.611
"201786_s_at"	"221691_x_at"	0.611
"201786_s_at"	"221923_s_at"	0.611
"201786_s_at"	"208620_at"	0.619
"201786_s_at"	"202243_s_at"	0.501
"201786_s_at"	"202244_at"	0.501
"201786_s_at"	"200010_at"	0.625
"201786_s_at"	"221798_x_at"	0.572
"201786_s_at"	"200002_at"	0.618
"213245_at"	"211201_at"	0.565
"215340_at"	"211201_at"	0.565
"215348_at"	"211201_at"	0.565
"213245_at"	"201040_at"	0.6
"213245_at"	"215996_at"	0.6
"215340_at"	"201040_at"	0.6
"215340_at"	"215996_at"	0.6
"215348_at"	"201040_at"	0.6
"215348_at"	"215996_at"	0.6
"213245_at"	"200852_x_at"	0.603
"215340_at"	"200852_x_at"	0.603
"215348_at"	"200852_x_at"	0.603
"213245_at"	"210234_at"	0.7
"215340_at"	"210234_at"	0.7
"215348_at"	"210234_at"	0.7
"213245_at"	"212983_at"	0.578
"215340_at"	"212983_at"	0.578
"215348_at"	"212983_at"	0.578
"213245_at"	"207577_at"	0.627
"213245_at"	"207578_s_at"	0.627
"213245_at"	"216939_s_at"	0.627
"215340_at"	"207577_at"	0.627
"215340_at"	"207578_s_at"	0.627
"215340_at"	"216939_s_at"	0.627
"215348_at"	"207577_at"	0.627
"215348_at"	"207578_s_at"	0.627
"215348_at"	"216939_s_at"	0.627
"213245_at"	"206001_at"	0.399
"215340_at"	"206001_at"	0.399
"215348_at"	"206001_at"	0.399
"213245_at"	"210382_at"	0.473
"215340_at"	"210382_at"	0.473
"215348_at"	"210382_at"	0.473
"213245_at"	"209201_x_at"	0.555
"213245_at"	"211919_s_at"	0.555
"213245_at"	"217028_at"	0.555
"215340_at"	"209201_x_at"	0.555
"215340_at"	"211919_s_at"	0.555
"215340_at"	"217028_at"	0.555
"215348_at"	"209201_x_at"	0.555
"215348_at"	"211919_s_at"	0.555
"215348_at"	"217028_at"	0.555
"213245_at"	"220538_at"	0.724
"215340_at"	"220538_at"	0.724
"215348_at"	"220538_at"	0.724
"207163_s_at"	"203388_at"	0.682
"207163_s_at"	"1861_at"	0.364
"207163_s_at"	"209364_at"	0.364
"207163_s_at"	"211962_s_at"	0.605
"207163_s_at"	"211965_at"	0.605
"207163_s_at"	"213277_at"	0.605
"207163_s_at"	"213284_at"	0.605
"207163_s_at"	"207613_s_at"	0.593
"207163_s_at"	"213108_at"	0.593
"207163_s_at"	"202224_at"	0.685
"207163_s_at"	"202225_at"	0.685
"207163_s_at"	"202226_s_at"	0.685
"207163_s_at"	"202329_at"	0.579
"207163_s_at"	"208674_x_at"	0.527
"207163_s_at"	"208675_s_at"	0.527
"207163_s_at"	"200094_s_at"	0.626
"207163_s_at"	"204102_s_at"	0.626
"207163_s_at"	"201693_s_at"	0.521
"207163_s_at"	"201694_s_at"	0.521
"207163_s_at"	"221539_at"	0.358
"207163_s_at"	"202580_x_at"	0.938
"207163_s_at"	"212024_x_at"	0.612
"207163_s_at"	"212025_s_at"	0.612
"207163_s_at"	"222065_s_at"	0.612
"207163_s_at"	"207954_at"	0.521
"207163_s_at"	"209710_at"	0.521
"207163_s_at"	"210358_x_at"	0.521
"207163_s_at"	"201040_at"	0.704
"207163_s_at"	"215996_at"	0.704
"207163_s_at"	"200852_x_at"	0.491
"207163_s_at"	"201673_s_at"	0.364
"207163_s_at"	"212983_at"	0.511
"207163_s_at"	"201841_s_at"	0.602
"207163_s_at"	"202621_at"	0.598
"207163_s_at"	"206493_at"	0.349
"207163_s_at"	"206494_s_at"	0.349
"207163_s_at"	"216956_s_at"	0.349
"207163_s_at"	"216966_at"	0.349
"207163_s_at"	"204989_s_at"	0.312
"207163_s_at"	"204990_s_at"	0.312
"207163_s_at"	"211905_s_at"	0.312
"207163_s_at"	"214292_at"	0.312
"207163_s_at"	"200796_s_at"	0.549
"207163_s_at"	"200797_s_at"	0.549
"207163_s_at"	"200798_x_at"	0.549
"207163_s_at"	"214056_at"	0.549
"207163_s_at"	"214057_at"	0.549
"207163_s_at"	"203003_at"	0.477
"207163_s_at"	"203004_s_at"	0.477
"207163_s_at"	"200600_at"	0.491
"207163_s_at"	"200057_s_at"	0.512
"207163_s_at"	"208698_s_at"	0.512
"207163_s_at"	"210470_x_at"	0.512
"207163_s_at"	"200063_s_at"	0.692
"207163_s_at"	"221691_x_at"	0.692
"207163_s_at"	"221923_s_at"	0.692
"207163_s_at"	"208620_at"	0.689
"207163_s_at"	"204855_at"	0.214
"207163_s_at"	"202240_at"	0.644
"207163_s_at"	"202186_x_at"	0.624
"207163_s_at"	"202187_s_at"	0.624
"207163_s_at"	"201114_x_at"	0.594
"207163_s_at"	"216088_s_at"	0.594
"207163_s_at"	"202243_s_at"	0.628
"207163_s_at"	"202244_at"	0.628
"207163_s_at"	"201252_at"	0.565
"207163_s_at"	"200717_x_at"	0.587
"207163_s_at"	"212042_x_at"	0.587
"207163_s_at"	"221798_x_at"	0.648
"207163_s_at"	"214317_x_at"	0.677
"207163_s_at"	"217747_s_at"	0.677
"207163_s_at"	"202004_x_at"	0.311
"207163_s_at"	"210131_x_at"	0.311
"207163_s_at"	"215088_s_at"	0.311
"207163_s_at"	"216591_s_at"	0.311
"207163_s_at"	"212777_at"	0.483
"207163_s_at"	"212780_at"	0.483
"207163_s_at"	"202005_at"	0.254
"207163_s_at"	"216905_s_at"	0.254
"207163_s_at"	"216906_at"	0.254
"207163_s_at"	"208991_at"	0.712
"207163_s_at"	"208992_s_at"	0.712
"207163_s_at"	"203010_at"	0.512
"207163_s_at"	"204292_x_at"	0.657
"207163_s_at"	"41657_at"	0.657
"207163_s_at"	"207113_s_at"	0.321
"207163_s_at"	"204083_s_at"	0.43
"207163_s_at"	"212654_at"	0.43
"207163_s_at"	"215624_at"	0.508
"207163_s_at"	"215735_s_at"	0.508
"207163_s_at"	"203315_at"	0.405
"207163_s_at"	"217862_at"	0.435
"207163_s_at"	"217863_at"	0.435
"207163_s_at"	"217864_s_at"	0.435
"207163_s_at"	"204371_s_at"	0.586
"207163_s_at"	"204372_s_at"	0.586
"207163_s_at"	"212303_x_at"	0.586
"207163_s_at"	"216326_s_at"	0.694
"207163_s_at"	"219257_s_at"	0.483
"207163_s_at"	"201173_x_at"	0.552
"207163_s_at"	"210574_s_at"	0.552
"207163_s_at"	"210575_at"	0.552
"207163_s_at"	"218223_s_at"	NA
"207163_s_at"	"209026_x_at"	0.548
"207163_s_at"	"211714_x_at"	0.548
"207163_s_at"	"212320_at"	0.548
"211560_s_at"	"207889_at"	0.839
"211560_s_at"	"210063_at"	0.839
"211560_s_at"	"210862_s_at"	0.839
"211560_s_at"	"211322_s_at"	0.839
"211560_s_at"	"206834_at"	0.187
"211560_s_at"	"202245_at"	0.246
"211560_s_at"	"211018_at"	0.246
"211560_s_at"	"211019_s_at"	0.246
"211560_s_at"	"209036_s_at"	0.74
"211560_s_at"	"213333_at"	0.74
"211560_s_at"	"208714_at"	0.833
"211560_s_at"	"218034_at"	0.593
"204174_at"	"203416_at"	0.354
"204174_at"	"201136_at"	0.695
"204174_at"	"217728_at"	0.445
"204174_at"	"208130_s_at"	0.867
"204174_at"	"210629_x_at"	0.479
"204174_at"	"211581_x_at"	0.479
"204174_at"	"211582_x_at"	0.479
"204174_at"	"214181_x_at"	0.479
"204174_at"	"214574_x_at"	0.479
"204174_at"	"215633_x_at"	0.479
"204174_at"	"202546_at"	0.415
"205477_s_at"	"205049_s_at"	0.45
"214425_at"	"205049_s_at"	0.45
"200782_at"	"200094_s_at"	0.583
"200782_at"	"204102_s_at"	0.583
"200782_at"	"200600_at"	0.481
"200782_at"	"200737_at"	0.647
"200782_at"	"200738_s_at"	0.647
"200782_at"	"217356_s_at"	0.647
"200782_at"	"217383_at"	0.647
"200782_at"	"200967_at"	0.491
"200782_at"	"200968_s_at"	0.491
"200782_at"	"201380_at"	0.347
"206200_s_at"	"208894_at"	0.501
"206200_s_at"	"210982_s_at"	0.501
"214783_s_at"	"208894_at"	0.501
"214783_s_at"	"210982_s_at"	0.501
"206200_s_at"	"217728_at"	0.587
"214783_s_at"	"217728_at"	0.587
"209462_at"	"201116_s_at"	0.455
"209462_at"	"201117_s_at"	0.455
"209462_at"	"205586_x_at"	0.26
"203175_at"	"202329_at"	0.635
"203175_at"	"203028_s_at"	0.616
"203175_at"	"201040_at"	0.566
"203175_at"	"215996_at"	0.566
"203175_at"	"208018_s_at"	0.545
"203175_at"	"212777_at"	0.503
"203175_at"	"212780_at"	0.503
"203175_at"	"205312_at"	0.16
"203175_at"	"208991_at"	0.453
"203175_at"	"208992_s_at"	0.453
"203175_at"	"206219_s_at"	0.463
"203175_at"	"208854_s_at"	0.487
"203175_at"	"208855_s_at"	0.487
"203175_at"	"215188_at"	0.487
"203175_at"	"212651_at"	0.484
"203175_at"	"208009_s_at"	0.925
"203175_at"	"218076_s_at"	0.366
"203175_at"	"221789_x_at"	0.496
"203175_at"	"222131_x_at"	0.496
"203175_at"	"65770_at"	0.496
"207136_at"	"203388_at"	0.303
"207136_at"	"211201_at"	0.017
"207136_at"	"209201_x_at"	0.194
"207136_at"	"211919_s_at"	0.194
"207136_at"	"217028_at"	0.194
"203388_at"	"202329_at"	0.666
"203388_at"	"211928_at"	0.429
"203388_at"	"200094_s_at"	0.607
"203388_at"	"204102_s_at"	0.607
"203388_at"	"208018_s_at"	0.496
"203388_at"	"212082_s_at"	0.513
"203388_at"	"214002_at"	0.513
"203388_at"	"200057_s_at"	0.424
"203388_at"	"208698_s_at"	0.424
"203388_at"	"210470_x_at"	0.424
"203388_at"	"201140_s_at"	0.583
"203388_at"	"201156_s_at"	0.583
"203388_at"	"212125_at"	0.471
"203388_at"	"212127_at"	0.471
"203388_at"	"200717_x_at"	0.514
"203388_at"	"212042_x_at"	0.514
"203388_at"	"200010_at"	0.565
"203388_at"	"200022_at"	0.511
"203388_at"	"214335_at"	0.511
"203388_at"	"222297_x_at"	0.511
"203388_at"	"201033_x_at"	0.509
"203388_at"	"208856_x_at"	0.509
"203388_at"	"211720_x_at"	0.509
"203388_at"	"211972_x_at"	0.509
"203388_at"	"214167_s_at"	0.509
"203388_at"	"200908_s_at"	0.523
"203388_at"	"217670_at"	0.523
"203388_at"	"209201_x_at"	0.525
"203388_at"	"211919_s_at"	0.525
"203388_at"	"217028_at"	0.525
"203388_at"	"208984_x_at"	0.362
"203388_at"	"215089_s_at"	0.362
"203388_at"	"217221_x_at"	0.362
"203388_at"	"200074_s_at"	0.533
"203388_at"	"213588_x_at"	0.533
"203388_at"	"219138_at"	0.533
"203388_at"	"201173_x_at"	0.544
"203388_at"	"210574_s_at"	0.544
"203388_at"	"210575_at"	0.544
"203388_at"	"200002_at"	0.521
"203388_at"	"218076_s_at"	0.57
"214498_at"	"221664_s_at"	0.841
"214498_at"	"222354_at"	0.841
"204608_at"	"208674_x_at"	0.233
"204608_at"	"208675_s_at"	0.233
"204608_at"	"210447_at"	0.341
"204608_at"	"215794_x_at"	0.341
"204608_at"	"200852_x_at"	0.527
"204608_at"	"200967_at"	0.305
"204608_at"	"200968_s_at"	0.305
"204608_at"	"200908_s_at"	0.591
"204608_at"	"217670_at"	0.591
"202024_at"	"201390_s_at"	0.574
"202024_at"	"201135_at"	0.301
"202024_at"	"200094_s_at"	0.536
"202024_at"	"204102_s_at"	0.536
"202024_at"	"201122_x_at"	0.514
"202024_at"	"201123_s_at"	0.514
"202024_at"	"213753_x_at"	0.514
"202024_at"	"201040_at"	0.534
"202024_at"	"215996_at"	0.534
"202024_at"	"200744_s_at"	0.444
"202024_at"	"200745_s_at"	0.444
"202024_at"	"200746_s_at"	0.444
"202024_at"	"200852_x_at"	0.432
"202024_at"	"203577_at"	0.427
"202024_at"	"200093_s_at"	0.564
"202024_at"	"207721_x_at"	0.564
"202024_at"	"208826_x_at"	0.564
"202024_at"	"208714_at"	0.299
"202024_at"	"200057_s_at"	0.443
"202024_at"	"208698_s_at"	0.443
"202024_at"	"210470_x_at"	0.443
"202024_at"	"208620_at"	0.569
"202024_at"	"201507_at"	NA
"202024_at"	"202586_at"	0.474
"202024_at"	"211730_s_at"	0.474
"202024_at"	"200967_at"	0.584
"202024_at"	"200968_s_at"	0.584
"202024_at"	"203396_at"	0.541
"202024_at"	"201114_x_at"	0.515
"202024_at"	"216088_s_at"	0.515
"202024_at"	"202243_s_at"	0.55
"202024_at"	"202244_at"	0.55
"202024_at"	"201252_at"	0.388
"202024_at"	"200908_s_at"	0.426
"202024_at"	"217670_at"	0.426
"202024_at"	"204330_s_at"	0.279
"202024_at"	"204331_s_at"	0.279
"202024_at"	"210008_s_at"	0.279
"202024_at"	"213840_s_at"	0.279
"202024_at"	"214317_x_at"	0.587
"202024_at"	"217747_s_at"	0.587
"202024_at"	"206031_s_at"	0.257
"202024_at"	"202799_at"	0.293
"202024_at"	"203043_at"	0.389
"202024_at"	"201527_at"	0.424
"202024_at"	"203740_at"	0.513
"202024_at"	"201173_x_at"	0.471
"202024_at"	"210574_s_at"	0.471
"202024_at"	"210575_at"	0.471
"202024_at"	"200002_at"	0.471
"202024_at"	"200645_at"	0.269
"202024_at"	"202415_s_at"	0.67
"202024_at"	"205541_s_at"	0.2
"202024_at"	"209077_at"	0.456
"202024_at"	"209078_s_at"	0.456
"202024_at"	"218188_s_at"	0.366
"202024_at"	"217716_s_at"	0.55
"202024_at"	"218034_at"	0.282
"202024_at"	"222240_s_at"	0.3
"202024_at"	"218481_at"	0.517
"202024_at"	"218110_at"	0.412
"202024_at"	"209449_at"	0.42
"202024_at"	"218463_s_at"	0.434
"202024_at"	"208784_s_at"	0.471
"202024_at"	"214383_x_at"	0.471
"202024_at"	"209026_x_at"	0.563
"202024_at"	"211714_x_at"	0.563
"202024_at"	"212320_at"	0.563
"207809_s_at"	"201392_s_at"	0.51
"207809_s_at"	"201393_s_at"	0.51
"207809_s_at"	"201551_s_at"	0.559
"207809_s_at"	"201552_at"	0.559
"207809_s_at"	"201553_s_at"	0.559
"207809_s_at"	"213728_at"	0.559
"207809_s_at"	"201527_at"	0.745
"207809_s_at"	"217800_s_at"	0.243
"203849_s_at"	"218030_at"	0.025
"203850_s_at"	"218030_at"	0.025
"1861_at"	"204493_at"	0.863
"1861_at"	"211725_s_at"	0.863
"209364_at"	"204493_at"	0.863
"209364_at"	"211725_s_at"	0.863
"1861_at"	"200796_s_at"	0.676
"1861_at"	"200797_s_at"	0.676
"1861_at"	"200798_x_at"	0.676
"1861_at"	"214056_at"	0.676
"1861_at"	"214057_at"	0.676
"209364_at"	"200796_s_at"	0.676
"209364_at"	"200797_s_at"	0.676
"209364_at"	"200798_x_at"	0.676
"209364_at"	"214056_at"	0.676
"209364_at"	"214057_at"	0.676
"1861_at"	"207000_s_at"	0.475
"1861_at"	"209697_at"	0.475
"1861_at"	"213950_s_at"	0.475
"1861_at"	"32540_at"	0.475
"1861_at"	"32541_at"	0.475
"209364_at"	"207000_s_at"	0.475
"209364_at"	"209697_at"	0.475
"209364_at"	"213950_s_at"	0.475
"209364_at"	"32540_at"	0.475
"209364_at"	"32541_at"	0.475
"1861_at"	"206863_x_at"	0.962
"1861_at"	"206864_s_at"	0.962
"1861_at"	"206865_at"	0.962
"209364_at"	"206863_x_at"	0.962
"209364_at"	"206864_s_at"	0.962
"209364_at"	"206865_at"	0.962
"1861_at"	"204269_at"	0.403
"209364_at"	"204269_at"	0.403
"204493_at"	"222015_at"	0.427
"211725_s_at"	"222015_at"	0.427
"204493_at"	"201390_s_at"	0.356
"211725_s_at"	"201390_s_at"	0.356
"204493_at"	"200796_s_at"	0.724
"204493_at"	"200797_s_at"	0.724
"204493_at"	"200798_x_at"	0.724
"204493_at"	"214056_at"	0.724
"204493_at"	"214057_at"	0.724
"211725_s_at"	"200796_s_at"	0.724
"211725_s_at"	"200797_s_at"	0.724
"211725_s_at"	"200798_x_at"	0.724
"211725_s_at"	"214056_at"	0.724
"211725_s_at"	"214057_at"	0.724
"204493_at"	"200600_at"	0.236
"211725_s_at"	"200600_at"	0.236
"204493_at"	"209941_at"	0.597
"211725_s_at"	"209941_at"	0.597
"204493_at"	"201471_s_at"	0.287
"204493_at"	"213112_s_at"	0.287
"211725_s_at"	"201471_s_at"	0.287
"211725_s_at"	"213112_s_at"	0.287
"211962_s_at"	"212627_s_at"	0.505
"211962_s_at"	"213648_at"	0.505
"211965_at"	"212627_s_at"	0.505
"211965_at"	"213648_at"	0.505
"213277_at"	"212627_s_at"	0.505
"213277_at"	"213648_at"	0.505
"213284_at"	"212627_s_at"	0.505
"213284_at"	"213648_at"	0.505
"211962_s_at"	"218481_at"	0.563
"211965_at"	"218481_at"	0.563
"213277_at"	"218481_at"	0.563
"213284_at"	"218481_at"	0.563
"201641_at"	"208436_s_at"	0.477
"201641_at"	"209252_at"	0.315
"210324_at"	"207930_at"	0.821
"200677_at"	"201551_s_at"	0.527
"200677_at"	"201552_at"	0.527
"200677_at"	"201553_s_at"	0.527
"200677_at"	"213728_at"	0.527
"206399_x_at"	"200744_s_at"	0.46
"206399_x_at"	"200745_s_at"	0.46
"206399_x_at"	"200746_s_at"	0.46
"210770_s_at"	"200744_s_at"	0.46
"210770_s_at"	"200745_s_at"	0.46
"210770_s_at"	"200746_s_at"	0.46
"214933_at"	"200744_s_at"	0.46
"214933_at"	"200745_s_at"	0.46
"214933_at"	"200746_s_at"	0.46
"206399_x_at"	"200852_x_at"	0.329
"210770_s_at"	"200852_x_at"	0.329
"214933_at"	"200852_x_at"	0.329
"206399_x_at"	"200678_x_at"	0.165
"206399_x_at"	"211284_s_at"	0.165
"206399_x_at"	"216041_x_at"	0.165
"210770_s_at"	"200678_x_at"	0.165
"210770_s_at"	"211284_s_at"	0.165
"210770_s_at"	"216041_x_at"	0.165
"214933_at"	"200678_x_at"	0.165
"214933_at"	"211284_s_at"	0.165
"214933_at"	"216041_x_at"	0.165
"206399_x_at"	"206270_at"	0.577
"210770_s_at"	"206270_at"	0.577
"214933_at"	"206270_at"	0.577
"206399_x_at"	"214023_x_at"	0.336
"210770_s_at"	"214023_x_at"	0.336
"214933_at"	"214023_x_at"	0.336
"207613_s_at"	"212983_at"	0.462
"213108_at"	"212983_at"	0.462
"207613_s_at"	"206493_at"	0.291
"207613_s_at"	"206494_s_at"	0.291
"207613_s_at"	"216956_s_at"	0.291
"207613_s_at"	"216966_at"	0.291
"213108_at"	"206493_at"	0.291
"213108_at"	"206494_s_at"	0.291
"213108_at"	"216956_s_at"	0.291
"213108_at"	"216966_at"	0.291
"207613_s_at"	"203003_at"	0.401
"207613_s_at"	"203004_s_at"	0.401
"213108_at"	"203003_at"	0.401
"213108_at"	"203004_s_at"	0.401
"207613_s_at"	"202400_s_at"	0.455
"207613_s_at"	"202401_s_at"	0.455
"213108_at"	"202400_s_at"	0.455
"213108_at"	"202401_s_at"	0.455
"207613_s_at"	"201471_s_at"	0.419
"207613_s_at"	"213112_s_at"	0.419
"213108_at"	"201471_s_at"	0.419
"213108_at"	"213112_s_at"	0.419
"207613_s_at"	"204375_at"	0.193
"213108_at"	"204375_at"	0.193
"207613_s_at"	"218030_at"	0.324
"213108_at"	"218030_at"	0.324
"214049_x_at"	"202087_s_at"	0.01
"214551_s_at"	"202087_s_at"	0.01
"214049_x_at"	"206056_x_at"	0.437
"214049_x_at"	"206057_x_at"	0.437
"214049_x_at"	"216980_s_at"	0.437
"214049_x_at"	"216981_x_at"	0.437
"214551_s_at"	"206056_x_at"	0.437
"214551_s_at"	"206057_x_at"	0.437
"214551_s_at"	"216980_s_at"	0.437
"214551_s_at"	"216981_x_at"	0.437
"204581_at"	"215925_s_at"	0.385
"217422_s_at"	"215925_s_at"	0.385
"220674_at"	"215925_s_at"	0.385
"38521_at"	"215925_s_at"	0.385
"204581_at"	"205049_s_at"	0.58
"217422_s_at"	"205049_s_at"	0.58
"220674_at"	"205049_s_at"	0.58
"38521_at"	"205049_s_at"	0.58
"204581_at"	"206056_x_at"	0.635
"204581_at"	"206057_x_at"	0.635
"204581_at"	"216980_s_at"	0.635
"204581_at"	"216981_x_at"	0.635
"217422_s_at"	"206056_x_at"	0.635
"217422_s_at"	"206057_x_at"	0.635
"217422_s_at"	"216980_s_at"	0.635
