"ACP5"	"CLCN7"	0.18
"ACP5"	"NES"	0.23
"ACP5"	"CD207"	0.245
"COMP"	"NES"	0.478
"COMP"	"NDP"	0.606
"HRK"	"BBC3"	1
"SIX3"	"ENTPD2"	0.141
"SIX3"	"LHX2"	1
"TNFRSF13B"	"TNFSF13"	0.815
"POLD3"	"POLR2L"	0.605
"ASB6"	"ANAPC2"	1
"ANXA5"	"BBC3"	0.491
"RPS9"	"GSPT2"	0.707
"DCXR"	"NES"	0.38
"SNCB"	"ALAS2"	0.311
"ANAPC2"	"PCGF6"	1
"POLR2L"	"ENTPD2"	0.149
"LCE3B"	"S100A8"	0.34
"NES"	"NDP"	0.474
"S100A8"	"FCN1"	0.542
"TLX1"	"LHX2"	1
"LHX2"	"CRB2"	0.173
