"NFKBIB"	"POLR2L"	0.378
"TNFSF13"	"TNFRSF13B"	0.815
"FRG1"	"RPS9"	0.748
"HCFC1"	"ANAPC2"	1
"POLR2L"	"ARPC1B"	0.402
"RPS9"	"GSPT2"	0.707
"ANAPC2"	"PCGF6"	1
"RPS9"	"ARPC1B"	0.59
"NFKBIB"	"S100A8"	0.541
"POLR2L"	"RPS9"	0.392
