"id"
"CA5BL"
"CAB39"
"CABP2"
"CACNA1A"
"CACNA1H"
"CACNA2D4"
"CALB2"
"CALML5"
"CAMK2A"
"CAMKK2"
"CAMTA2"
"CATSPER3"
"CBARA1"
"CCDC28A"
"CCDC43"
"CCDC51"
"CCDC72"
"CCS"
"CD207"
"CD22"
"CD300A"
"CD300E"
"CD53"
"CD63"
"CD68"
"CD7"
"CD72"
"CD79A"
"CDA"
"CDC25A"
"CDC2L1"
"CDH24"
"CDKN1C"
"CDON"
"CEACAM19"
"CEACAM4"
"CEBPA"
"CECR7"
"CELP"
"CENPH"
"CES2"
"CFP"
"CGB2"
"CGI-69"
"CHAD"
"CHCHD2"
"CHCHD4"
"CHDH"
"CHI3L2"
"CHP"
"CHPF"
"CHRNA10"
"CHRNG"
"CHTF18"
"CIR"
"CKS1B"
"CLCN7"
"CLDN6"
"CLIC3"
"CLPP"
"CLSTN3"
"CMTM2"
"CNDP2"
"CNGA2"
"CNGB1"
"CNTFR"
"CNTROB"
"COL9A3"
"COMMD7"
"COMP"
"COMT"
"CORT"
"COX5A"
"COX7A2L"
"COX7C"
"CPE"
"CPSF1"
"CPT1B"
"CRABP2"
"CRB2"
"CREB3L1"
"CRK"
"CRLF3"
"CRTAP"
"CRTC2"
"CRYBA2"
"CSAD"
"CSF3R"
"CSGLCA-T"
"CSK"
"CSNK1E"
"CSNK2B"
"CTF1"
"CTNNBL1"
"CTRB2"
"CTSH"
"CTSL"
"CTSLL3"
"CXCR4"
"CXYORF1"
"CYB561"
"CYBA"
"CYGB"
"CYHR1"
"CYP46A1"
"CYP4A11"
"DALRD3"
"DAXX"
"DBH"
"DBP"
"DCXR"
"DDA1"
"DDOST"
"DDR2"
"DDX11"
"DEF6"
"DEFA1"
"DEFB109P1"
"DGCR6"
"DGCR6L"
"DHH"
"DHRS10"
"DHRS7B"
"DHX30"
"DIRAS2"
"DIRAS3"
"DKFZP434F142"
"DKFZP586H2123"
"DKFZP727G131"
"DLG5"
"DLGAP1"
"DLX5"
"DNAH11"
"DNAJB2"
"DNAJC5"
"DNAJC9"
"DNM1DN13"
"DNM1DN20"
"DNM1DN8-2"
"DNM2"
"DNMT3L"
"DOC2A"
"DPEP1"
"DPEP2"
"DPH5"
"DRAP1"
"DRD1IP"
"DTX3L"
"DUSP23"
"DYNC1H1"
"DYNC1LI1"
"DYRK1B"
"DYRK2"
"ECE1"
"ECHS1"
"EDG4"
"EEF1G"
"EEF2"
"EFHD2"
"EFNA4"
"EFS"
"EGR1"
"EIF3S6IP"
"EIF4A2"
"EIF4EBP1"
"EIF4G3"
"EIF5A"
"ELA3A"
"ELAVL3"
"ELF4"
"EMD"
"EML3"
"ENTPD2"
"ENTPD4"
"EPHB3"
"EPN3"
"EPPK1"
"EVX1"
"EXOSC3"
"EXOSC5"
"EXOSC7"
"EXT2"
"F11R"
"FADS2"
"FADS3"
"FAM107B"
"FAM108A2"
"FAM26B"
"FAM43A"
"FAM48B2"
"FAM55C"
"FAM78A"
"FANCG"
"FASTK"
"FATE1"
"FAU"
"FCN1"
"FCN2"
"FERD3L"
"FETUB"
"FFAR2"
"FGD3"
"FGF8"
"FHIT"
"FIS1"
"FKBP10"
"FKBP1C"
"FLII"
"FLJ00038"
"FLJ10324"
"FLJ11236"
"FLJ11259"
"FLJ12355"
"FLJ12886"
"FLJ14082"
"FLJ14126"
"FLJ14351"
"FLJ20422"
"FLJ20581"
"FLJ20643"
"FLJ20647"
"FLJ20712"
"FLJ20920"
"FLJ22184"
"FLJ22349"
"FLJ22795"
"FLJ23185"
"FLJ23519"
"FLJ27465"
"FLJ30313"
"FLJ32224"
"FLJ33790"
"FLJ35258"
"FLJ36888"
"FLJ39609"
"FLJ40296"
"FLJ40941"
"FLJ42875"
"FLJ42986"
"FLJ46072"
"FLJ46321"
"FLJ90013"
"FOXH1"
"FOXK1"
"FOXM1"
"FRAG1"
"FRG1"
"FRS3"
"FSD1"
"FSHR"
"FTCD"
"FTHL17"
"FTHL3"
"FTL"
"FTSJ3"
"FXYD2"
"FXYD7"
"FYB"
"G1P3"
"GABARAP"
"GABRD"
"GAL3ST1"
"GAS2L2"
"GATA2"
"GBX2"
"GCAT"
"GCLM"
"GDF15"
"GEMIN4"
"GEMIN7"
"GGT1"
"GGTL4"
"GIMAP7"
"GIT1"
"GIYD2"
"GJA8"
"GLRX"
"GLUD2"
"GNAI2"
"GNB1"
"GNB2"
"GNL1"
"GOLGA8E"
"GP9"
"GPR20"
"GRIK5"
"GRIN3B"
"GRM4"
"GRN"
"GSDMDC1"
"GSDML"
"GSPT2"
"GSS"
"GSTM1"
"GTF2F1"
"GTF2H4"
"GUCA2B"
"GYS1"
"H2AFY"
"HAMP"
"HAND1"
"HARS2"
"HBD"
"HBE1"
"HBII-437"
"HBQ1"
"HBZ"
"HCAP-H2"
"HCFC1"
"HCK"
"HDAC3"
"HECTD3"
"HELT"
"HINT1"
"HIPK4"
"HIST1H2AA"
"HIST1H2AC"
"HIST2H2AA"
"HIVEP3"
"HK3"
"HLA-DMA"
"HLA-DQA2"
"HLA-DRA"
"HLA-DRB1"
"HLA-G"
"HLXB9"
"HMG1L4"
"HMGN2"
"HMX3"
"HN1"
"HNRPA2B1"
"HNRPUL2"
"HOMER3"
"HOXC4"
"HRAS"
"HRK"
"HSD17B1"
"HSPB1"
"HSPBP1"
"HSPC111"
"HSPC152"
"HTR3A"
"HTR4"
"HYI"
"IDH2"
"IER2"
"IFI30"
"IFIT2"
"IFITM1"
"IFITM4P"
"IGF2R"
"IGFALS"
"IGHM"
"IGHV3OR16-13"
"IGKV1D-13"
"IL13"
"IL1F9"
"IL32"
"IL6R"
"IL7R"
"ILKAP"
"INCENP"
"INVS"
"IRF2"
"IRF2BP2"
"IRF3"
"IRF7"
"IRX4"
"ISGF3G"
"ISYNA1"
"ITGA2B"
"ITGB4"
"ITIH5"
"JMJD1A"
"JOSD1"
"KCNE1"
"KCNH3"
"KCNIP2"
"KCNJ11"
"KCNK3"
"KCNK4"
"KCNK9"
"KCNMB1"
"KCNQ4"
"KCTD17"
"KHSRP"
"KIAA0101"
"KIAA0143"
"KIAA0404"
"KIAA0427"
"KIAA0649"
"KIAA0773"
"KIAA0802"
"KIAA0892"
"KIAA1285"
"KIAA1602"
"KIAA1618"
"KIAA1627"
"KIAA1822L"
"KIAA1862"
"KIAA1924"
"KIAA1984"
"KIF1A"
"KIF25"
"KIFC1"
"KIR2DL1"
"KLC2"
"KLF16"
"KLF6"
"KLHDC3"
"KLHDC4"
"KLK7"
"KLKBL4"
"KLP1"
"KPNA6"
"KREMEN2"
"KRT16"
"KRT2A"
"KRT8L2"
"KRTAP11-1"
"KRTAP19-6"
"KRTAP23-1"
"KRTAP6-2"
"KRTAP6-3"
"KRTHA5"
"KRTHB6"
"LAMA5"
"LAMP1"
"LANCL1"
"LAT"
"LBA1"
"LBH"
"LCE2A"
"LCE2C"
"LCE3C"
"LCN1"
"LENG1"
"LENG8"
"LGALS12"
"LHX2"
"LILRA4"
"LIM2"
"LIMD1"
"LIMK2"
"LIMS2"
"LIMS3"
"LIN28"
"LMBRD1"
"LOC113230"
"LOC113386"
"LOC114984"
"LOC115110"
"LOC119710"
"LOC120364"
"LOC124446"
"LOC124685"
"LOC126208"
"LOC127295"
"LOC127545"
"LOC128192"
"LOC128499"
"LOC130678"
"LOC130773"
"LOC131055"
"LOC136143"
"LOC143243"
"LOC144383"
"LOC144871"
"LOC147650"
"LOC149224"
"LOC149501"
"LOC150271"
"LOC150759"
"LOC158267"
"LOC158345"
"LOC158563"
"LOC159170"
"LOC162427"
"LOC197317"
"LOC197387"
"LOC200261"
"LOC200609"
"LOC201164"
"LOC201175"
"LOC201725"
"LOC202201"
"LOC203274"
"LOC220686"
"LOC221140"
"LOC221143"
"LOC255512"
"LOC283177"
"LOC283404"
"LOC284017"
"LOC284336"
"LOC284570"
"LOC284661"
"LOC284672"
"LOC284701"
"LOC284804"
"LOC285563"
"LOC285620"
"LOC285902"
"LOC286123"
"LOC286187"
"LOC286297"
"LOC286561"
"LOC338870"
"LOC339047"
"LOC339237"
"LOC339692"
"LOC339984"
"LOC339988"
"LOC340286"
"LOC340499"
"LOC341457"
"LOC342541"
"LOC342994"
"LOC344191"
"LOC344423"
"LOC344471"
"LOC344741"
"LOC346643"
"LOC346673"
"LOC347424"
"LOC347454"
"LOC349338"
"LOC374395"
"LOC374569"
"LOC375251"
"LOC376475"
"LOC387764"
"LOC387845"
"LOC388011"
"LOC388076"
"LOC388152"
"LOC388160"
"LOC388166"
"LOC388199"
"LOC388221"
"LOC388237"
"LOC388255"
"LOC388323"
"LOC388339"
"LOC388365"
"LOC388444"
"LOC388454"
"LOC388458"
"LOC388460"
"LOC388467"
"LOC388476"
"LOC388491"
"LOC388568"
"LOC388623"
"LOC388654"
"LOC388709"
"LOC388746"
"LOC388795"
"LOC388849"
"LOC388906"
"LOC388917"
"LOC389033"
"LOC389156"
"LOC389217"
"LOC389223"
"LOC389240"
"LOC389301"
"LOC389310"
"LOC389322"
"LOC389332"
"LOC389385"
"LOC389435"
"LOC389443"
"LOC389458"
"LOC389506"
"LOC389667"
"LOC389767"
"LOC389814"
"LOC389827"
"LOC389901"
"LOC389905"
"LOC389991"
"LOC390120"
"LOC390121"
"LOC390183"
"LOC390237"
"LOC390284"
"LOC390290"
"LOC390364"
"LOC390367"
"LOC390378"
"LOC390386"
"LOC390488"
"LOC390529"
"LOC390595"
"LOC390604"
"LOC390614"
"LOC390625"
"LOC390714"
"LOC390823"
"LOC390827"
"LOC390861"
"LOC390906"
"LOC390940"
"LOC390998"
"LOC391040"
"LOC391045"
"LOC391062"
"LOC391075"
"LOC391124"
"LOC391126"
"LOC391162"
"LOC391209"
"LOC391298"
"LOC391347"
"LOC391352"
"LOC391353"
"LOC391437"
"LOC391555"
"LOC391562"
"LOC391598"
"LOC391655"
"LOC391706"
"LOC391727"
"LOC391745"
"LOC391747"
"LOC391763"
"LOC391779"
"LOC391807"
"LOC391824"
"LOC392242"
"LOC392275"
"LOC392345"
"LOC392358"
"LOC392425"
"LOC392550"
"LOC392563"
"LOC393078"
"LOC400050"
"LOC400470"
"LOC400481"
"LOC400572"
"LOC400652"
"LOC400741"
"LOC400843"
"LOC400846"
"LOC400933"
"LOC400963"
"LOC401119"
"LOC401128"
"LOC401255"
"LOC401330"
"LOC401353"
"LOC401389"
"LOC401578"
"LOC401607"
"LOC401740"
"LOC401823"
"LOC401921"
"LOC401922"
"LOC402094"
"LOC402102"
"LOC402146"
"LOC402160"
"LOC402196"
"LOC402200"
"LOC402202"
"LOC402203"
"LOC402204"
"LOC402205"
"LOC402208"
"LOC402209"
"LOC402210"
"LOC402211"
"LOC402237"
"LOC402300"
"LOC402318"
"LOC402322"
"LOC402414"
"LOC402496"
"LOC402504"
"LOC402537"
"LOC402634"
"LOC402643"
"LOC402677"
"LOC402714"
"LOC402720"
"LOC439961"
"LOC439978"
"LOC439981"
"LOC439992"
"LOC440008"
"LOC440019"
"LOC440039"
"LOC440043"
"LOC440088"
"LOC440095"
"LOC440096"
"LOC440115"
"LOC440156"
"LOC440161"
"LOC440172"
"LOC440230"
"LOC440254"
"LOC440265"
"LOC440268"
"LOC440308"
"LOC440341"
"LOC440350"
"LOC440357"
"LOC440359"
"LOC440380"
"LOC440385"
"LOC440394"
"LOC440396"
"LOC440409"
"LOC440419"
"LOC440441"
"LOC440478"
"LOC440483"
"LOC440487"
"LOC440492"
"LOC440507"
"LOC440516"
"LOC440542"
"LOC440547"
"LOC440551"
"LOC440567"
"LOC440591"
"LOC440596"
"LOC440683"
"LOC440685"
"LOC440721"
"LOC440733"
"LOC440734"
"LOC440760"
"LOC440794"
"LOC440847"
"LOC440870"
"LOC440890"
"LOC440911"
"LOC440918"
"LOC440938"
"LOC440967"
"LOC440972"
"LOC440991"
"LOC440995"
"LOC441004"
"LOC441013"
"LOC441028"
"LOC441066"
"LOC441073"
"LOC441076"
"LOC441117"
"LOC441121"
"LOC441154"
"LOC441165"
"LOC441222"
"LOC441224"
"LOC441236"
"LOC441246"
"LOC441260"
"LOC441316"
"LOC441447"
"LOC441455"
"LOC441470"
"LOC441481"
"LOC441485"
"LOC441496"
"LOC441507"
"LOC441512"
"LOC441569"
"LOC441597"
"LOC441610"
"LOC441620"
"LOC441626"
"LOC441627"
"LOC441641"
"LOC441699"
"LOC441734"
"LOC441759"
"LOC441771"
"LOC441800"
"LOC441803"
"LOC441813"
"LOC441815"
"LOC441829"
"LOC441837"
"LOC441866"
"LOC441876"
"LOC441884"
"LOC441906"
"LOC441912"
"LOC441952"
"LOC442003"
"LOC442065"
"LOC442115"
"LOC442126"
"LOC442150"
"LOC442200"
"LOC442207"
"LOC442209"
"LOC442255"
"LOC442285"
"LOC442289"
"LOC442293"
"LOC442362"
"LOC442375"
"LOC442410"
"LOC442422"
"LOC442426"
"LOC442435"
"LOC442436"
"LOC442449"
"LOC442496"
"LOC442503"
"LOC442505"
"LOC442515"
"LOC442542"
"LOC442546"
"LOC442549"
"LOC442550"
"LOC442557"
"LOC442562"
"LOC442582"
"LOC442621"
"LOC442648"
"LOC442666"
"LOC442683"
"LOC442687"
"LOC442718"
"LOC442723"
"LOC442744"
"LOC442748"
"LOC56757"
"LOC90499"
"LOC90639"
"LOC90834"
"LOC91219"
"LOC91450"
"LOC92659"
"LOXL3"
"LPA"
"LPHN1"
"LPIN2"
"LPXN"
"LRG1"
"LRP3"
"LRP5L"
"LRRC20"
"LSAMP"
"LSM2"
"LSM7"
"LSMD1"
"LSS"
"LST1"
"LTBP3"
"LY6E"
"LY6H"
"LYPLA2P1"
"MAGMAS"
"MALAT1"
"MAR3"
"MARCKSL1"
"MARS"
"MARVELD1"
"MAZ"
"MCL1"
"MCM3AP"
"MDH2"
"MDS028"
"MEF2D"
"MEIS3"
"MEIS3P1"
"METT10D"
"MFNG"
"MFRP"
"MGAM"
"MGAT3"
"MGC10433"
"MGC13005"
"MGC16025"
"MGC16121"
"MGC23270"
"MGC23280"
"MGC2749"
"MGC3020"
"MGC35212"
"MGC4093"
"MGC4172"
"MGC42090"
"MGC50811"
"MGC52282"
"MGC5618"
"MIA"
"MIB2"
"MICAL-L1"
"MICAL1"
"MIDN"
"MIRN21"
"MLL4"
"MMP15"
"MOBKL2A"
"MOSPD3"
"MOV10L1"
"MPHOSPH6"
"MPZ"
"MRC2"
"MRLC2"
"MRPL16"
"MRPL17"
"MRPL21"
"MRPL52"
"MRPS12"
"MRPS24"
"MSI1"
"MSN"
"MSX1"
"MT1X"
"MT4"
"MTA1"
"MTA2"
"MTM"
"MTP18"
"MUS81"
"MYBBP1A"
"MYL2"
"MYL3"
"MYL6"
"MYO18B"
"MYO1A"
"MYOG"
"MYT1"
"NACAP1"
"NBPF11"
"NBR2"
"NCK2"
"ND2"
"ND4L"
"NDFIP1"
"NDP"
"NDRG2"
"NDUFA3"
"NDUFB10"
"NDUFB11"
"NDUFB7"
"NDUFS7"
"NDUFV1"
"NELL1"
"NES"
"NFATC4"
"NFKB2"
"NFKBIB"
"NIPSNAP1"
"NKG7"
"NKX6-2"
"NME2P1"
"NOLA2"
"NONO"
"NPM1"
"NPM3"
"NPW"
"NPY"
"NQO2"
"NR5A1"
"NT5M"
"NTAN1"
"NTE"
"NTF5"
"NUAK2"
"NUBP2"
"NUDC"
"NULP1"
"NUMA1"
"NUP210"
"NYREN18"
"OAZ2"
"OBP2A"
"OBSCN"
"ODF3"
"ODF4"
"OGFR"
"OPTC"
"OR1M1"
"OR2Z1"
"OR4C46"
"OR5A2"
"OR6N1"
"OR7E104P"
"OR7E161P"
"ORMDL3"
"OS9"
"OSBPL1A"
"OSBPL7"
"P2RX3"
"P2RY11"
"P2RY8"
"PADI4"
"PAF1"
"PAH"
"PAIP2"
"PAM"
"PARP8"
"PAX8"
"PCBP1"
"PCBP2"
"PCBP3"
"PCDHB5"
"PCDHGA7"
"PCGF6"
"PCNT"
"PCOLN3"
"PCSK1N"
"PCSK4"
"PDAP1"
"PDCL3"
"PDXP"
"PDZD4"
"PEPD"
"PF4"
"PFAAP5"
"PFDN1"
"PFDN2"
"PGEA1"
"PGK1"
"PGLYRP1"
"PGPEP1"
"PHACTR3"
"PHC1"
"PHF1"
"PI3"
"PIAS1"
"PIAS3"
"PIGL"
"PIGQ"
"PIK3R5"
"PIM2"
"PIP5K1C"
"PITPNM2"
"PITX1"
"PKMYT1"
"PLA2G2D"
"PLA2G2F"
"PLAC9"
"PLAGL2"
"PLAUR"
"PLCB2"
"PLCB3"
"PLCD1"
"PLEC1"
"PLEKHN1"
"PLEKHO1"
"PLK1"
"PLP2"
"PLSCR3"
"PNMT"
"PNPLA5"
"POLD3"
"POLR2J2"
"POLR2L"
"POM121"
"POR"
"PORCN"
"POU3F1"
"POU3F4"
"PPAN"
"PPAP2C"
"PPFIA3"
"PPIAL4"
"PPIAP16"
"PPIB"
"PPP1R15A"
"PPP1R1B"
"PPP2R4"
"PPP2R5A"
"PPP3CC"
"PPRC1"
"PQBP1"
"PQLC1"
"PRAM1"
"PRDM11"
"PRKCG"
"PRMT5"
"PRMT8"
"PRO1580"
"PRODH"
"PROK2"
"PRRG2"
"PRRT1"
"PRRT3"
"PRSS2"
"PRSS33"
"PSCD4"
"PSMA4"
"PSMA7"
"PSMB4"
"PSMC4"
"PSME4"
"PSTPIP1"
"PTHR1"
"PTMS"
"PTPRCAP"
"PTPRU"
"PTTG1IP"
"PVRL1"
"PWWP2"
"PYCR2"
"PYCRL"
"QIL1"
"QRSL1"
"R9AP"
"RAB11B"
"RAB24"
"RAB3GAP2"
"RAB5B"
"RAB5C"
"RABAC1"
"RAI17"
"RANGAP1"
"RAPSN"
"RASGRP2"
"RASL10B"
"RASSF7"
"RAVER1"
"RBM10"
"RBM4B"
"RCD-8"
"RCOR2"
"REEP4"
"RELB"
"RFXANK"
"RGS14"
"RGS2"
"RHOBTB1"
"RHOG"
"RHOT2"
"RHPN1"
"RIPK1"
"RLTPR"
"RNASET2"
"RNF130"
"RNF149"
"RNF19"
"RNU14B"
"RNU35"
"RNU36C"
"RNU38A"
"RNU40"
"RNU45B"
"RNU56"
"RNU57"
"RNU58A"
"RNU59"
"RNU60"
"RNU63"
"RNU83B"
"RNU86"
"RP11-278E11.2"
"RP11-350O14.10"
"RP11-431O22.2"
"RP11-444E17.5"
"RP11-493K23.2"
"RP3-402G11.12"
"RP5-1077B9.4"
"RPL10"
"RPL11"
"RPL13A"
"RPL14"
"RPL15"
"RPL18"
"RPL27A"
"RPL29P2"
"RPL30"
"RPL32"
"RPL35"
"RPL36AL"
"RPL37"
"RPL37A"
"RPL4"
"RPL41"
"RPL7"
"RPL8"
"RPLP0"
"RPLP2"
"RPN1"
"RPPH1"
"RPRC1"
"RPS10P3"
"RPS2"
"RPS21"
"RPS23"
"RPS9"
"RPSAP10"
"RQCD1"
"RRM2"
"RTN2"
"RTN4R"
"RTN4RL2"
"S100A12"
"S100A14"
"S100A6"
"S100A8"
"SALL2"
"SAMD8"
"SAP30"
"SAPS2"
"SARDH"
"SCARF1"
"SCDR10"
"SCGB1A1"
"SCLY"
"SCN3B"
"SCNN1D"
"SCOTIN"
"SCTR"
"SDHC"
"SDSL"
"SEC14L5"
"SEC61A1"
"SELL"
"SEMA4F"
"SEMA4G"
"SEPN1"
"SEPTIN 5"
"SEPW1"
"SEPX1"
"SERINC2"
"SERPINA6"
"SERPINB5"
"SET"
"SEZ6L2"
"SF3A2"
"SFMBT2"
"SFRS1"
"SFRS2"
"SH3BP1"
"SH3GL1"
"SH3GLB2"
"SHKBP1"
"SIGIRR"
"SIGLEC1"
"SIGLECP1"
"SIN3B"
"SIX3"
"SLAMF1"
"SLC10A3"
"SLC16A5"
"SLC1A5"
"SLC22A3"
"SLC25A23"
"SLC29A2"
"SLC2A9"
"SLC34A1"
"SLC37A1"
"SLC39A4"
"SLC39A7"
"SLC3A2"
"SLC44A4"
"SLC4A2"
"SLC9A3R2"
"SLURP1"
"SMA4"
"SMAP1"
"SMARCD3"
"SMG6"
"SMYD3"
"SNAI3"
"SNCB"
"SNX15"
"SOCS1"
"SORCS1"
"SOS1"
"SOX14"
"SP1"
"SP140"
"SPARC"
"SPHK1"
"SPI1"
"SPN"
"SQSTM1"
"SRF"
"SRMS"
"ST14"
"ST6GALNAC6"
"STAB1"
"STAC3"
"STARD7"
"STAT3"
"STAT4"
"STAT5A"
"STATIP1"
"STK11"
"STK23"
"STK24"
"SUDS3"
"SURF4"
"SYNGAP1"
"SYT8"
"SYTL1"
"TACC3"
"TAF1C"
"TAL1"
"TAS1R1"
"TBC1D2B"
"TBCA"
"TBX1"
"TBX5"
"TBXAS1"
"TCAP"
"TCF20"
"TCF7"
"TDH"
"TEPP"
"TETRAN"
"TFAP4"
"TFCP2"
"TGOLN2"
"TH"
"THOC2"
"THOC6"
"THPO"
"THRA"
"THRAP5"
"THSD1"
"TIMM13"
"TIMM8A"
"TINAG"
"TINP1"
"TIP39"
"TJP3"
"TLX1"
"TM4SF5"
"TMC6"
"TMEM101"
"TMEM115"
"TMEM16B"
"TMEM16J"
"TMEM25"
"TMEM53"
"TMEM66"
"TMEM79"
"TMPRSS9"
"TMSB4X"
"TMSB4Y"
"TMSL2"
"TNF"
"TNFAIP2"
"TNFRSF10C"
"TNFRSF13B"
"TNFSF13"
"TNFSF7"
"TNIP1"
"TNK2"
"TNNI1"
"TNNI2"
"TNNT2"
"TNNT3"
"TP53I13"
"TP73"
"TPM2"
"TPSD1"
"TPSG1"
"TPST2"
"TRAF5"
"TRAPPC5"
"TREM1"
"TREX1"
"TRG20"
"TRIM22"
"TRIM3"
"TRIM46"
"TRIM47"
"TRIM50C"
"TRIM56"
"TRIM65"
"TRL1"
"TRNA"
"TRPC4AP"
"TRPV2"
"TSC2"
"TSC22D3"
"TSEN54"
"TSPAN1"
"TSPAN4"
"TSPYL2"
"TSSC4"
"TTLL11"
"TTYH1"
"TUBA2"
"TUBB"
"TUBB2B"
"TUBGCP2"
"TXLNA"
"TXN2"
"TXNRD2"
"TYRO3"
"UBE1"
"UBE2R2"
"UBE2V1"
"UBIAD1"
"UBL5"
"UBXD1"
"UBXD7"
"UCN3"
"UFD1L"
"UGP2"
"UGT3A2"
"UMODL1"
"UNC93A"
"UNG"
"UNQ501"
"UPK2"
"UQCR"
"UQCRC2"
"UQCRQ"
"URP2"
"USP11"
"USP2"
"USP22"
"USP5"
"UTF1"
"UTS2R"
"VAMP8"
"VANGL1"
"VAV1"
"VCX2"
"VEGFB"
"VGF"
"VMD2L1"
"VPS28"
"VPS37C"
"VTN"
"VWCE"
"VWF"
"WAC"
"WBP5"
"WDR42A"
"WDR6"
"WDR81"
"WDTC1"
"WNT10B"
"WNT11"
"WNT3"
"XAB2"
"XKR7"
"XKR8"
"YIF1B"
"ZBED1"
"ZBED2"
"ZBTB32"
"ZBTB7C"
"ZC3H7B"
"ZCSL3"
"ZCWPW1"
"ZFHX2"
"ZFP36L1"
"ZFP95"
"ZFPM1"
"ZFYVE1"
"ZMAT5"
"ZNF148"
"ZNF167"
"ZNF222"
"ZNF27"
"ZNF287"
"ZNF35"
"ZNF37A"
"ZNF385"
"ZNF414"
"ZNF429"
"ZNF490"
"ZNF503"
"ZNF561"
"ZNF598"
"ZNF646"
"ZNF659"
"ZNF714"
"ZNF91"
"ZNHIT1"
"ZP2"
"ZP3"
