"POLR2L"	"ENTPD2"	0.117
"NES"	"NDP"	0.012
"TNFRSF13B"	"TNFSF13"	0.035
"COMP"	"NDP"	0.707
"DCXR"	"NES"	0.332
"ACP5"	"CD207"	0.284
"POLD3"	"POLR2L"	0.658
"ACP5"	"CLCN7"	0.332
"SNCB"	"ALAS2"	0.238
