"DTX3L"	"ASB2"	0.138
"HBE1"	"HBD"	0.575
"SELL"	"VWF"	0.195
"CNDP2"	"GLUD2"	0.113
"RPL4"	"EXOSC3"	0.171
"HRK"	"BBC3"	0.286
"GTF2H4"	"GTF2F1"	0.351
"SEC61A1"	"RPL7"	0.135
"TRIM3"	"IFI30"	0.097
"DAXX"	"NPM1"	0.144
