"symbol1","symbol2","MF","BP","CC"
"PPP3CC","BIN2",0.656,0.081,0.504
"PPP3CC","RIPK1",0.554,0.187,0.611
"PPP3CC","CABP2",0.249,0.287,0.612
"PPP3CC","FKBP1C",NA,NA,NA
"PPP3CC","STK11",0.568,0.252,0.796
"PPP3CC","PIM2",0.643,0.281,1
"PPP3CC","TYRO3",0.555,0.194,0.685
"PPP3CC","AP2A1",0.581,0.075,0.581
"PPP3CC","MYL6",0.496,0.025,0.593
"PPP3CC","PRKCG",0.306,0.306,0.699
"PPP3CC","CRTC2",0.597,0.206,0.748
"GJA8","CACNA1H",0.902,0.599,1
"MYOG","SRF",0.861,0.535,0.828
"MYOG","AKT1",0.577,0.404,0.826
"MYOG","PRMT5",0.612,0.231,0.736
"MYOG","NES",0.249,0.271,0.623
"MYOG","DYRK1B",0.6,0.288,1
"MYOG","TNF",0.738,0.377,0.502
"MYOG","MEF2D",0.884,0.495,0.827
"MYOG","SP1",0.836,0.434,0.837
"MYOG","CTF1",0.614,0.529,0.64
"NPY","GNB1",0.478,0.501,0.741
"NPY","FFAR2",0.628,0.388,0.677
"NPY","ACHE",0.339,0.43,0.873
"NPY","STAT3",0.435,0.444,0.757
"NPY","NPW",0.811,0.572,1
"NPY","GNB2",0.478,0.391,0.796
"NPY","PNMT",0,0.011,0.793
"NPY","ADCY1",0.003,0.399,0.865
"NPY","GNAI2",0.544,0.581,0.784
"NPY","DBH",0.263,0.246,0.848
"NPY","CXCR4",0.499,0.519,0.755
"NPY","CALB2",0.397,0.198,0.722
"NPY","CORT",0.714,0.506,0.872
"NPY","GRM4",0.396,0.544,0.765
"NPY","ASIP",1,0.504,1
"NPY","HTR3A",0.412,0.565,0.589
"NPY","TH",0.466,0.395,0.661
"NPY","TNF",0.552,0.336,0.725
"NPY","CD63",0.811,0.399,0.638
"NPY","PF4",0.583,0.442,0.74
"CNTFR","IL13",1,0.51,0.378
"CNTFR","STAT3",0.589,0.578,0.597
"CNTFR","CTF1",0.609,0.795,0.599
"CNTFR","IL6R",0.755,0.532,0.765
"UNG","APEX2",0.073,1,0.88
"UNG","GGT1",0.426,0.291,0.649
"UNG","SH3GL1",0.593,0.443,0.743
"UNG","CDA",0.533,0.42,0.643
"UNG","MCL1",0.51,0.369,0.8
"UNG","RRM2",0.472,0.302,0.72
"SEC61A1","EEF2",0.578,0.161,0.712
"SEC61A1","RPL7",0.604,0.436,0.71
"SEC61A1","PCSK4",1,0.022,0.375
"SEC61A1","RPS21",0.385,0.402,0.607
"SEC61A1","UQCRC2",0.546,0.286,0.569
"SEC61A1","RPL27A",0.577,0.511,0.88
"SEC61A1","RPL11",0.541,0.317,0.719
"SEC61A1","MRPL16",0.199,0.021,0.567
"SEC61A1","RPLP2",0.555,0.511,0.723
"SEC61A1","RPS9",0.523,0.431,0.706
"SEC61A1","RPS2",0.584,0.462,0.724
"SEC61A1","RPL10",0.541,0.367,0.836
"SEC61A1","RPL37",0.364,0.511,0.66
"SEC61A1","RPL37A",0.577,0.511,0.666
"SEC61A1","MRPS12",0.577,0.026,0.479
"SEC61A1","RPL41",0.361,0.469,0.62
"SEC61A1","DYRK1B",0.562,0.067,0.762
"SEC61A1","UFD1L",NA,NA,NA
"SEC61A1","RPLP0",0.523,0.418,0.742
"SEC61A1","RPL30",0.577,0.402,0.676
"SEC61A1","RPL14",0.582,0.47,0.721
"SEC61A1","SURF4",1,0.334,0.766
"SEC61A1","RPL35",0.392,0.469,0.753
"SEC61A1","RPS23",0.577,0.412,0.793
"SEC61A1","RPL32",0.364,0.469,0.727
"SEC61A1","TNF",0.591,0.087,0.624
"SEC61A1","ASNA1",0.553,0.654,0.75
"SEC61A1","RPL8",0.364,0.469,0.66
"SEC61A1","RPL4",0.577,0.511,0.753
"SEC61A1","DDOST",0.465,0.128,0.833
"SEC61A1","OS9",1,0.328,0.816
"SEC61A1","MRPL17",0.314,0.023,0.567
"SEC61A1","RPL36AL",1,NA,0.857
"SEC61A1","RPL18",0.364,0.469,0.774
"SEC61A1","RPL15",0.582,0.469,0.69
"SEC61A1","RPL13A",0.392,0.402,0.664
"SEC61A1","RPN1",0.542,0.102,0.916
"CHPF","B3GAT3",0.457,0.973,1
"CHPF","EXT2",0.465,0.871,1
"PI3","TYRO3",0.147,0.294,0.584
"PI3","STAT5A",0.244,0.072,0.626
"PI3","EIF4EBP1",0.191,0.036,0.732
"PI3","ANXA5",0.17,0.231,0.808
"PI3","SH3GL1",0.226,0.406,0.684
"PI3","CTNNBL1",0.291,0.342,0.532
"PI3","SERPINB5",0.607,0.226,0.801
"PI3","ZFYVE1",0.149,0.187,0.43
"PI3","MCL1",0.157,0.268,0.65
"PI3","ALOX5AP",0.119,0.017,0.569
"PI3","HRAS",0.143,0.214,0.744
"PI3","STAT3",0.133,0.167,0.67
"PI3","WDTC1",0.396,0.305,0.622
"PI3","AKT1",0.164,0.167,0.693
"PI3","TNF",0.235,0.162,0.596
"PEPD","EIF5A",0.566,0.322,0.724
"PEPD","CNDP2",0.952,0.176,0.937
"PEPD","SARDH",0.364,0.441,0.751
"TREM1","TNF",0.456,0.392,1
"TREM1","KIR2DL1",0.456,0.817,1
"CLPP","MDH2",0.352,0.251,0.77
"THOC2","MCM3AP",NA,NA,0.608
"THOC2","CPSF1",0.831,0.692,0.654
"THOC2","NR5A1",0.63,0.364,0.668
"THOC2","THOC6",NA,0.897,0.962
"THOC2","POM121",0.617,0.645,0.635
"THOC2","NUP210",NA,0.624,0.457
"RTN2","CSAD",NA,NA,NA
"SLURP1","LY6H",0.736,0.283,0.888
"FFAR2","PROK2",0.648,0.455,0.599
"FFAR2","GNAI2",0.631,0.463,0.668
"FFAR2","ADRBK1",NA,NA,NA
"FFAR2","P2RY11",0.726,0.407,1
"FFAR2","PLCB2",0.193,0.278,0.631
"FFAR2","GNB1",0.719,0.499,0.695
"FFAR2","PLCB3",0.605,0.303,0.599
"FFAR2","UTS2R",0.765,0.463,0.986
"FFAR2","GNB2",0.719,0.286,0.674
"CFP","THSD1",NA,NA,0.559
"CFP","ADAMTS13",0.739,0.509,0.666
"CFP","ADAMTS4",0.82,0.109,0.685
"CFP","FCN1",0.723,0.657,0.689
"CFP","ADAMTSL2",1,0.33,NA
"COX7C","HCFC1",0.229,0.253,0.498
"COX7C","RPL37A",0.229,0.24,0.55
"COX7C","HINT1",0.383,0.39,0.591
"COX7C","RPS21",0.039,0.181,0.493
"COX7C","UQCRC2",0.229,0.683,0.938
"COX7C","RPL11",0.229,0.137,0.594
"COX7C","UQCRQ",0.659,0.68,0.943
"COX7C","COX5A",1,1,0.974
"COX7C","RPL30",0.229,0.181,0.53
"COX7C","RPL35",0.039,0.208,0.594
"COX7C","UBL5",0.229,0.359,0.689
"COX7C","FAU",0.039,NA,NA
"COX7C","TBCA",0.229,0.103,0.631
"HSPB1","STAT3",0.715,0.536,0.797
"HSPB1","AKT1",0.628,0.595,0.864
"HSPB1","ANXA5",0.562,0.511,0.921
"HSPB1","DAXX",0.694,0.536,0.787
"HSPB1","PFDN2",0.696,0.2,0.758
"HSPB1","CRK",0.579,0.567,0.882
"HSPB1","NDUFV1",0.261,0.13,0.679
"HSPB1","MSN",0.698,0.412,0.772
"HSPB1","ACTA1",0.58,0.358,0.723
"HSPB1","HN1",NA,NA,NA
"HSPB1","PPP2R4",NA,NA,NA
"HSPB1","TNF",0.688,0.538,0.641
"DGCR6L","UFD1L",NA,NA,NA
"DGCR6L","PRODH",0.302,NA,NA
"DGCR6L","TBX1",0.7,NA,NA
"GGT1","CSAD",NA,NA,NA
"GGT1","TBX1",0.452,0.286,0.711
"GGT1","MGAM",0.449,0.137,0.845
"GGT1","GCAT",0.014,1,0.561
"GGT1","HRAS",0.524,0.424,0.736
"GGT1","FOXM1",0.572,0.357,0.613
"GGT1","AKT1",0.535,0.418,0.757
"GGT1","TXNRD2",0.467,0.181,0.624
"GGT1","ITGA2B",0.598,0.139,0.809
"GGT1","CNDP2",0.651,1,0.801
"GGT1","TNF",0.58,0.396,0.796
"GGT1","GLUD2",0.204,0.382,0.572
"GGT1","GSTM1",0.4,0.363,0.659
"GGT1","GCLM",0.207,0.537,0.445
"GGT1","RPL27A",0.556,0.381,0.645
"GGT1","S100A12",0.515,0.471,0.812
"GGT1","ANXA5",0.443,0.369,0.832
"GGT1","SDHC",0.214,0.306,0.55
"PIAS1","DAXX",0.731,0.504,0.892
"PIAS1","MTA1",0.661,0.506,0.815
"PIAS1","IL6R",0.438,0.492,0.357
"PIAS1","RANGAP1",0.562,0.055,0.674
"PIAS1","STAT3",0.606,0.498,0.829
"PIAS1","STAT5A",0.571,0.419,0.855
"PIAS1","STAT4",0.586,0.445,0.855
"PIAS1","GTF2H4",0.555,0.446,0.734
"PIAS1","AKT1",0.562,0.447,0.826
"PIAS1","MSX1",0.321,0.164,0.931
"PIAS1","UBE2R2",0.651,0.527,0.72
"CD68","IFI30",NA,0.479,0.704
"CD68","CXCR4",NA,0.805,0.681
"CD68","SIGLEC1",NA,0.337,0.887
"CD68","TNF",NA,0.721,0.684
"CD68","CD207",NA,0.714,0.689
"CD68","SPN",NA,0.805,0.673
"CD68","CD7",NA,0.805,0.893
"CD68","IL13",NA,0.344,0.541
"CD68","VWF",NA,0.774,0.529
"CD68","TNFSF13",NA,0.571,0.667
"CD68","AKT1",NA,0.572,0.75
"CHRNA10","CHRNG",0.693,0.888,0.941
"KLF16","FOXK1",1,0.518,1
"KLF16","SIN3B",0.647,0.88,1
"CNGB1","CNGA2",0.868,NA,0.877
"SEC14L5","B3GAT3",NA,NA,NA
"PHC1","ANAPC2",1,0.171,0.833
"PHC1","HIST1H2AC",0.741,0.528,0.793
"PHC1","TFCP2",1,0.234,0.799
"PHC1","PRMT5",1,0.206,0.741
"PHC1","PCGF6",1,0.625,1
"BST2","LILRA4",0.677,0.298,0.55
"BST2","IFIT2",0.806,0.549,0.731
"BST2","RIPK1",0.639,0.425,0.633
"BST2","IRF3",0.758,0.563,0.743
"BST2","TREX1",0.532,0.36,0.661
"BST2","TRIM22",0.666,0.619,0.762
"BST2","ADAR",0.652,0.573,0.735
"BST2","IRF7",0.719,0.605,0.758
"BST2","IRF2",0.718,0.612,0.613
"BST2","IFITM1",1,0.837,0.717
"BST2","HLA-G",0.801,0.541,0.706
"LSM7","PCBP2",0.848,0.498,0.675
"LSM7","KLC2",0.665,0.059,0.637
"LSM7","GTF2F1",0.673,0.516,0.653
"LSM7","POLR2L",0.469,0.489,0.632
"LSM7","LSM2",0.906,1,0.944
"LSM7","CPSF1",0.713,0.67,0.613
"LSM7","EEF2",0.797,0.288,0.702
"LSM7","LSMD1",NA,NA,NA
"LSM7","XAB2",1,0.695,0.715
"LSM7","CTNNBL1",0.752,0.565,0.706
"LSM7","RPL35",0.748,0.528,0.574
"LSM7","PCBP1",0.819,0.678,0.662
"LSM7","FAU",1,NA,NA
"ACTN4","MYL6",0.551,0.22,0.739
"ACTN4","GNB2",0.654,0.3,0.819
"ACTN4","TMSB4X",0.703,0.57,0.859
"ACTN4","NDUFB10",0.591,0.098,0.441
"ACTN4","LIMS2",NA,0.289,0.641
"ACTN4","TRIM3",0.598,0.248,1
"ACTN4","APOL1",0.599,0.353,0.619
"ACTN4","CALML5",0.262,0.465,0.773
"ACTN4","ACTA1",0.619,0.35,0.727
"ACTN4","SQSTM1",0.6,0.471,0.729
"ACTN4","LIMD1",0.645,0.544,0.786
"ACTN4","TPM2",0.618,0.265,0.639
"ACTN4","CABP2",0.249,0.414,0.572
"ACTN4","SOS1",0.6,0.531,0.709
"ACTN4","VWF",0.669,0.38,0.713
"ACTN4","VEGFB",0.543,0.448,0.672
"ACTN4","MIB2",0.607,0.297,0.703
"ACTN4","AKT1",0.609,0.483,0.827
"ACTN4","ITGA2B",0.651,0.311,0.669
"ACTN4","CALB2",0.587,0.173,0.698
"ACTN4","SLC9A3R2",0.661,0.481,0.7
"ACTN4","CAMK2A",0.606,0.44,0.731
"ACTN4","PIP5K1C",0.515,0.437,0.688
"ACTN4","DNM2",0.674,0.541,0.713
"ACTN4","PF4",0.588,0.45,0.751
"ACTN4","TNNT3",0.608,0.249,0.596
"ARPC1B","PSMA7",0.695,0.012,0.614
"ARPC1B","ARPC5",1,0.808,0.875
"ARPC1B","EPHB3",0.341,0.263,0.655
"ARPC1B","ARPC4",0.922,0.905,0.813
"ARPC1B","ACTA1",0.765,0.265,0.726
"GDF15","TSPAN4",0.687,0.578,0.695
"GDF15","PITX1",0.664,0.299,0.789
"GDF15","AKT1",0.632,0.577,0.846
"GDF15","TNF",0.806,0.526,0.706
"TNNI2","CHRNG",0.528,0.546,0.506
"TNNI2","MYL6",0.519,0.771,0.664
"TNNI2","TCAP",0.514,0.51,0.802
"TNNI2","MYL3",0.442,0.716,0.754
"TNNI2","CALB2",0.587,0.14,0.733
"TNNI2","TNNI1",1,0.857,0.944
"TNNI2","KCNIP2",0.475,0.463,0.612
"TNNI2","TNNT2",0.639,0.674,0.848
"TNNI2","ACTA1",0.602,0.739,0.649
"TNNI2","CALML5",0.393,0.312,0.74
"TNNI2","CABP2",0.249,0.548,0.61
"TNNI2","TNNT3",0.624,0.813,0.944
"TNNI2","TPM2",0.717,0.755,0.765
"TUBGCP2","CSNK1E",0.605,0.287,0.657
"TUBGCP2","TUBB2B",0.738,0.624,0.771
"TUBGCP2","KIFC1",0.544,0.677,0.701
"TUBGCP2","AZI1",NA,NA,NA
"TUBGCP2","PCNT",1,0.678,0.833
"TUBGCP2","TUBB",0.701,0.574,0.678
"TUBGCP2","KIF25",0.473,0.534,0.676
"TUBGCP2","DYNC1H1",0.512,0.549,0.757
"TUBGCP2","PLK1",0.637,0.413,0.736
"TUBGCP2","NUMA1",0.731,0.459,0.672
"HBZ","HBD",0.946,0.8,0.821
"HBZ","PAH",0.186,0.194,0.484
"HBZ","SP1",0.553,0.11,0.365
"HBZ","AMBP",0.489,0.202,0.598
"HBZ","TH",0.498,0.055,0.418
"HBZ","HBE1",0.946,0.8,0.821
"HBZ","ECHS1",0.46,0.308,0.342
"LAMA5","RAPSN",0.236,0.266,0.454
"LAMA5","ITGA2B",0.448,0.533,0.669
"LAMA5","ACTA1",0.372,0.399,0.628
"PPP1R1B","CXCR4",0.414,0.529,0.708
"PPP1R1B","CALB2",0.587,0.343,0.781
"PPP1R1B","CSNK2B",0.729,0.5,0.711
"PPP1R1B","TH",0.475,0.297,0.696
"PPP1R1B","PPP2R4",NA,NA,NA
"NUP210","INCENP",NA,0.056,0.548
"NUP210","RANGAP1",NA,0.322,0.749
"NUP210","GEMIN4",NA,0.456,0.603
"NUP210","GEMIN7",NA,0.461,0.543
"NUP210","OS9",NA,0.287,0.589
"NUP210","CPSF1",NA,0.375,0.618
"NUP210","NES",NA,0.077,0.55
"NUP210","THOC6",NA,0.591,0.504
"NUP210","NONO",NA,0.176,0.631
"NUP210","POM121",NA,0.959,0.898
"NUP210","NPM1",NA,0.247,0.632
"ILKAP","EPHB3",0.607,NA,0.738
"ILKAP","RIPK1",1,NA,0.637
"ILKAP","LIMK2",1,NA,0.929
"ILKAP","TYRO3",1,NA,0.755
"ILKAP","STK11",1,NA,0.907
"ILKAP","PIM2",1,NA,0.871
"ILKAP","HCK",1,NA,0.702
"SCLY","HYI",0.548,NA,NA
"SCLY","TXNRD2",0.53,0.051,1
"HSPBP1","BRSK1",0.435,0.151,1
"TMEM66","RPN1",NA,NA,NA
"TMEM66","OS9",NA,NA,NA
"ITIH5","SLC3A2",NA,NA,NA
"HRK","BBC3",1,0.758,1
"HRK","BAD",1,0.461,1
"HRK","MCL1",1,0.435,1
"POM121","RANGAP1",0.589,0.381,0.782
"POM121","INCENP",1,0.045,0.646
"POM121","GEMIN4",1,0.599,0.629
"POM121","NPM1",0.523,0.266,0.64
"POM121","GEMIN7",1,0.579,0.644
"POM121","THOC6",NA,0.618,0.688
"POM121","CPSF1",0.595,0.422,0.767
"CD63","VWF",1,0.473,0.583
"CD63","ANXA5",1,0.495,0.677
"CD63","ITGA2B",1,0.456,0.718
"CD63","CXCR4",1,0.482,0.827
"CD63","LAMP1",1,0.474,0.868
"CD63","TGOLN2",1,0.323,0.664
"CD63","SLC29A2",0.167,0.284,0.549
"MPHOSPH6","RPL37",0.712,0.321,0.49
"MPHOSPH6","RPL37A",1,0.321,0.671
"MPHOSPH6","RPL7",1,0.615,0.712
"MPHOSPH6","RPL27A",1,0.321,0.568
"MPHOSPH6","RPL41",0.712,0.315,0.472
"MPHOSPH6","RPL11",1,0.324,0.744
"MPHOSPH6","RPLP0",1,0.385,0.663
"MPHOSPH6","RPS9",1,0.459,0.742
"MPHOSPH6","RPLP2",1,0.321,0.534
"MPHOSPH6","RPL14",1,0.599,0.545
"MPHOSPH6","RPL30",1,0.245,0.639
"MPHOSPH6","RPL35",0.712,0.457,0.682
"MPHOSPH6","RPS2",1,0.5,0.716
"MPHOSPH6","RPL18",0.712,0.315,0.698
"MPHOSPH6","RPL32",0.712,0.315,0.512
"MPHOSPH6","RPL4",1,0.321,0.708
"MPHOSPH6","RPL36AL",1,NA,0.71
"MPHOSPH6","RPL15",1,0.315,0.693
"MPHOSPH6","RPL13A",0.712,0.291,0.663
"MPHOSPH6","RPL8",0.712,0.315,0.5
"MPHOSPH6","EXOSC3",1,0.495,0.913
"MPHOSPH6","EXOSC7",1,0.529,0.933
"MPHOSPH6","RPL10",1,0.386,0.703
"CAB39","RTN4RL2",0.624,0.434,0.698
"CAB39","CAMKK2",0.458,0.651,0.754
"CAB39","UBL5",0.552,0.47,0.724
"CAB39","STK11",0.837,0.564,0.831
"CAB39","OPTC",0.396,NA,0.636
"CAB39","STK24",0.754,0.637,0.819
"CAB39","CHAD",NA,NA,0.606
"CAB39","BRSK1",0.513,0.522,0.702
"CAB39","DCXR",0.306,0.191,0.738
"CAB39","LRG1",1,1,0.872
"CAB39","IGFALS",0.438,0.614,0.752
"CAB39","GP9",1,0.269,0.546
"THSD1","ADAMTS4",NA,NA,0.559
"THSD1","ADAMTS13",NA,NA,0.505
"THSD1","ADAMTSL2",NA,NA,NA
"CHAD","EEF1G",NA,NA,0.68
"CHAD","RASL10B",NA,NA,NA
"CHAD","GNB2",NA,NA,0.621
"CHAD","LRRC20",NA,NA,NA
"CHAD","GNB1",NA,NA,0.557
"CHAD","HRAS",NA,NA,0.545
"CHAD","DIRAS3",NA,NA,NA
"CHAD","DIRAS2",NA,NA,0.554
"CHAD","GNAI2",NA,NA,0.577
"CHAD","ITGA2B",NA,NA,0.602
"RPL35","RPS23",0.927,0.831,0.871
"RPL35","EEF1G",0.543,0.39,0.837
"RPL35","SLC3A2",0.563,0.204,0.828
"RPL35","RPL32",0.97,0.903,0.894
"RPL35","RPL7",0.888,0.966,0.863
"RPL35","HINT1",0.352,0.51,0.79
"RPL35","EIF4A2",0.641,0.528,0.66
"RPL35","SDSL",0.23,0.11,1
"RPL35","EIF5A",0.659,0.434,0.783
"RPL35","FAU",1,NA,NA
"RPL35","RPL8",0.97,0.903,0.769
"RPL35","EXOSC7",0.665,0.539,0.644
"RPL35","RPL37",0.97,0.914,0.862
"RPL35","RPL11",0.799,0.678,0.89
"RPL35","RPL27A",0.927,0.914,0.907
"RPL35","RPS21",0.846,0.832,0.832
"RPL35","RPLP2",0.797,0.914,0.834
"RPL35","MRPL16",0.77,0.543,0.735
"RPL35","RPS9",0.791,0.852,0.854
"RPL35","RPS2",0.767,0.891,0.832
"RPL35","DDOST",0.399,0.417,0.739
"RPL35","RPL4",0.927,0.914,0.841
"RPL35","RPL36AL",0.712,NA,0.906
"RPL35","RPL18",0.97,0.903,0.878
"RPL35","EEF2",0.656,0.516,0.753
"RPL35","RPL15",0.841,0.903,0.9
"RPL35","RPN1",0.661,0.524,0.746
"RPL35","RPL13A",1,0.81,0.844
"RPL35","GSPT2",0.671,0.699,0.653
"RPL35","MRPL17",0.612,0.449,0.735
"RPL35","EXOSC3",0.675,0.493,0.7
"RPL35","RPL10",0.809,0.821,0.845
"RPL35","RPL37A",0.927,0.914,0.811
"RPL35","MRPS12",0.927,0.658,0.68
"RPL35","SMG6",0.519,0.493,0.781
"RPL35","RPL41",0.918,0.903,0.827
"RPL35","RPLP0",0.856,0.862,0.77
"RPL35","RPL14",0.841,0.95,0.832
"RPL35","RPL30",0.927,0.752,0.799
"FRS3","HRAS",0.631,0.61,1
"FRS3","CRK",0.572,0.581,0.76
"FRS3","HCK",0.661,0.54,1
"FRS3","SOS1",0.849,0.722,1
"RIPK1","TRAF5",0.728,0.516,0.631
"RIPK1","BID",0.687,0.56,0.732
"RIPK1","DAXX",0.587,0.601,0.618
"RIPK1","NFKBIB",0.577,0.486,1
"RIPK1","SQSTM1",0.716,0.584,0.529
"RIPK1","USP2",0.599,0.27,0.599
"RIPK1","NTAN1",0,0.973,NA
"RIPK1","TNF",0.678,0.629,0.484
"RIPK1","UBE2V1",0.581,0.562,0.629
"RIPK1","NFKB2",0.577,0.43,0.62
"RIPK1","IRF3",0.654,0.601,0.682
"TUBB2B","KIF25",0.329,0.588,0.796
"TUBB2B","ARF1",0.816,0.236,0.732
"TUBB2B","KIFC1",0.518,0.745,0.88
"TUBB2B","KIF1A",0.439,0.58,0.712
"TUBB2B","DYNC1LI1",0.707,0.584,0.738
"TUBB2B","PFDN2",0.634,0.343,0.778
"TUBB2B","CALML5",0.425,0.411,0.805
"TUBB2B","ACTA1",0.813,0.296,0.663
"TUBB2B","CABP2",0.249,0.357,0.668
"TUBB2B","TBCA",0.687,0.171,0.929
"TUBB2B","OBSCN",0.608,0.318,0.753
"TUBB2B","DYNC1H1",0.566,0.568,0.788
"TUBB2B","PLK1",0.648,0.472,0.795
"TUBB2B","PFDN1",0.415,NA,NA
"TUBB2B","CALB2",0.587,0.11,0.747
"TUBB2B","DNAH11",0.228,0.557,0.714
"TUBB2B","EEF1G",0.687,0.149,0.838
"TUBB2B","FAU",0.712,NA,NA
"GTF2H4","XAB2",1,0.708,0.629
"GTF2H4","PIAS3",0.623,0.112,1
"GTF2H4","GTF2F1",0.586,0.698,0.809
"GTF2H4","POLR2L",0.602,0.825,0.763
"GTF2H4","POLR2J2",0.325,NA,0.757
"GTF2H4","POLD3",0.626,0.662,0.7
"GTF2H4","TAF1C",0.621,0.684,0.729
"GTF2H4","DDX11",0.708,0.398,0.647
"USP2","ZFYVE1",0.51,0.223,0.522
"USP2","RHPN1",1,NA,0.871
"USP2","TNF",0.594,0.268,0.575
"USP2","FAU",0.712,NA,NA
"PLCB2","P2RY11",0.042,0.447,0.631
"PLCB2","PLCB3",0.609,0.771,1
"PLCB2","PIP5K1C",0.128,0.34,1
"PLCB2","CAMK2A",0.13,0.437,1
"PLCB2","TAS1R1",0,0.4,0.631
"PLCB2","GNB2",0.211,0.428,1
"PLCB2","PIK3R5",0.009,0.552,1
"PLCB2","PRKCG",0.167,0.393,1
"PLCB2","UTS2R",0,0.587,0.657
"PLCB2","CALML5",0.003,0.423,0.871
"PLCB2","GNB1",0.211,0.573,1
"PLCB2","PLCD1",0.54,0.614,1
"PLCB2","PROK2",0,0.401,0.559
"PLCB2","GNAI2",0.181,0.533,1
"SIX3","ENTPD2",0.557,0.337,0.63
"SIX3","LHX2",1,0.799,NA
"SIX3","MTA1",0.792,0.299,0.765
"SIX3","FGF8",0.281,0.459,0.64
"SIX3","GBX2",0.66,0.89,NA
"SIX3","WDTC1",1,0.42,0.902
"VWF","HRAS",0.569,0.341,0.604
"VWF","GATA2",0.587,0.349,0.615
"VWF","ARRB2",0.653,0.38,0.694
"VWF","VEGFB",0.522,0.334,0.841
"VWF","GP9",1,0.632,0.4
"VWF","TMSB4X",0.624,0.311,0.825
"VWF","AKT1",0.605,0.231,0.669
"VWF","ANXA5",0.512,0.518,0.724
"VWF","WDTC1",1,0.155,0.664
"VWF","ITGA2B",0.674,0.396,0.718
"VWF","COX5A",0.554,0,0.291
"VWF","NONO",0.634,0.276,0.506
"VWF","TNF",0.696,0.263,0.556
"VWF","ADAMTS13",0.669,0.557,0.614
"VWF","PF4",0.558,0.389,0.762
"VWF","SOS1",0.59,0.365,0.587
"VWF","CXCR4",0.486,0.345,0.658
"VWF","CRK",0.541,0.455,0.716
"PPP2R5A","PSME4",0.565,0.272,0.665
"PPP2R5A","RANGAP1",0.684,0.228,0.705
"PPP2R5A","HRAS",0.564,0.306,0.774
"PPP2R5A","INCENP",1,0.035,0.688
"PPP2R5A","PSMA7",0.634,0.324,0.7
"PPP2R5A","ARRB2",0.633,0.245,0.808
"PPP2R5A","AKT1",0.567,0.239,0.842
"PPP2R5A","PLK1",0.621,0.25,0.713
"PPP2R5A","CENPH",0.537,0,0.731
"PPP2R5A","CACNA2D4",0.315,0.045,0.549
"PPP2R5A","PPP2R4",NA,NA,NA
"PPP2R5A","NUDC",0.593,0.201,0.763
"PPP2R5A","PSMB4",0.615,0.324,0.707
"TRAF5","NFKB2",0.625,0.723,0.631
"TRAF5","TNFSF13",0.811,0.603,0.642
"TRAF5","TNF",0.778,0.446,0.557
"TRAF5","TNFRSF13B",0.68,0.506,0.634
"USP22","HIST1H2AC",0.741,0.452,0.76
"USP22","ATXN7L3",0.784,0.815,0.819
"USP22","ATXN7L2",NA,NA,NA
"USP22","FOXM1",0.598,0.565,1
"USP22","HIST1H2AA",0.741,0.746,0.666
"LPIN2","AGPAT1",0.267,0.687,0.859
"LPIN2","ZNF148",0.238,0.559,0.846
"LPIN2","PPAP2C",NA,NA,NA
"CYBA","HRAS",0.558,0.385,0.702
"CYBA","TNF",0.606,0.394,0.67
"CYBA","VAV1",0.566,0.398,0.663
"CYBA","AKT1",0.568,0.37,0.732
"TNFRSF13B","TNFSF13",0.811,0.625,0.76
"TNFRSF13B","TNF",0.689,0.356,1
"PFDN1","NUBP2",0.462,NA,NA
"PFDN1","PFDN2",0.706,NA,NA
"CYP46A1","POR",0.549,0.358,0.866
"CYP46A1","LSS",0,0.633,0.787
"CYP46A1","CHDH",0.235,0.002,0.518
"MARS","RPL27A",0.048,0.318,0.756
"MARS","RPL11",0.048,0.277,0.868
"MARS","RPL13A",0,0.417,0.752
"MARS","GSPT2",0.048,0.312,0.599
"MARS","DALRD3",0.048,NA,NA
"MARS","EIF5A",0.048,0.148,0.774
"MARS","RPL8",0,0.339,0.661
"MARS","TXLNA",0.048,0.274,0.866
"MARS","RPS9",0.048,0.394,0.841
"MARS","RPS2",0.048,0.398,0.818
"MARS","RPL10",0.048,0.304,0.786
"MARS","RPL4",0.048,0.318,0.833
"MARS","PGK1",0.048,0.253,0.827
"MARS","EEF2",0.048,0.297,0.815
"MARS","RPLP0",0.048,0.355,0.78
"MARS","EEF1G",0.048,0.309,0.89
"MARS","FAU",0,NA,NA
"SMARCD3","STK11",0.484,0.408,0.752
"SMARCD3","PRMT5",0.411,0.379,0.704
"SMARCD3","ACTA1",0.487,0.396,0.455
"SMARCD3","CKS1B",0.506,0.251,0.616
"SMARCD3","NR5A1",0.537,0.476,0.737
"SMARCD3","TBX5",0.661,0.409,0.719
"SMARCD3","HDAC3",0.621,0.591,0.689
"SMARCD3","CYP4A11",0.078,0.394,0.643
"PKMYT1","DUSP23",0.615,0.846,0.871
"PKMYT1","BRSK1",0.701,0.394,0.782
"PKMYT1","CDC25A",0.663,0.696,0.915
"PKMYT1","FOXM1",0.692,0.547,1
"PKMYT1","PLK1",0.793,0.593,0.71
"PKMYT1","PRMT5",0.572,0.331,0.869
"PKMYT1","CAMKK2",0.722,0.483,0.846
"PKMYT1","MYT1",0.544,0.527,0.906
"PKMYT1","RRM2",0.662,0.489,1
"PKMYT1","FAU",0.712,NA,NA
"PKMYT1","CKS1B",0.626,0.782,0.694
"NUBP2","PTMS",NA,0.035,0.72
"NUBP2","NUDC",0.706,0.134,1
