"symbol1","symbol2","MF","BP","CC"
"FAU","RPL4",0.285,NA,NA
"FAU","RPL7",0.285,NA,NA
"FAU","RPL8",0.285,NA,NA
"FAU","RPL10",0.285,NA,NA
"FAU","RPL11",0.285,NA,NA
"FAU","RPL15",0.285,NA,NA
"FAU","RPL18",0.285,NA,NA
"FAU","RPL30",0.285,NA,NA
"FAU","RPL27A",0.285,NA,NA
"FAU","RPL32",0.285,NA,NA
"FAU","RPL36AL",0.046,NA,NA
"FAU","RPL37",0.285,NA,NA
"FAU","RPL37A",0.285,NA,NA
"FAU","RPL41",0.285,NA,NA
"FAU","RPLP0",0.285,NA,NA
"FAU","RPLP2",0.046,NA,NA
"FAU","MRPS12",0.285,NA,NA
"FAU","RPN1",0.285,NA,NA
"FAU","RPS2",0.285,NA,NA
"FAU","RPS9",0.285,NA,NA
"FAU","RPS21",0.285,NA,NA
"FAU","RPS23",0.285,NA,NA
"FAU","SET",0.046,NA,NA
"FAU","SH3GL1",0.046,NA,NA
"FAU","STK24",0.046,NA,NA
"FAU","RPL14",0.285,NA,NA
"FAU","ARPC5",0.046,NA,NA
"FAU","RPL35",0.285,NA,NA
"FAU","GABARAP",0.046,NA,NA
"FAU","RPL13A",0.285,NA,NA
"FAU","VPS28",0.046,NA,NA
"FAU","MRPL16",0.285,NA,NA
"FAU","MRPL17",0.046,NA,NA
"FAU","MRPS24",0.285,NA,NA
"FAU","POLR2J2",0,NA,NA
"FGF8","GBX2",0,0.276,NA
"FGF8","MSX1",0.032,0.279,0
"FGF8","LHX2",0,0.323,NA
"FHIT","HINT1",0.196,0.408,0.177
"FHIT","MDH2",0.094,0.219,0.119
"FOXM1","KIFC1",0.071,0.146,0.146
"FOXM1","PLK1",0.11,0.318,0.244
"FOXM1","RRM2",0.047,0.269,0.046
"FOXM1","SP1",0.23,0.25,0.244
"FOXM1","STAT3",0.236,0.233,0.244
"FOXM1","TACC3",0.095,0.216,0.12
"FLII","GNAI2",0.067,NA,0.158
"FLII","HSPB1",0.082,NA,0.138
"FLII","RPL7",0.065,NA,0.134
"FLII","RPLP2",0.071,NA,0.135
"FLII","RPS9",0.054,NA,0.15
"FLII","HDAC3",0.067,NA,0.183
"FLII","ARPC1B",0.215,NA,0.189
"FLII","MYBBP1A",0.037,NA,0.139
"FLII","NUDC",0.095,NA,0.193
"FRG1","GTF2F1",0.108,0.438,0.191
"FRG1","MSN",0.124,0.191,0.072
"FRG1","NPM1",0.147,0.369,0.192
"FRG1","PCBP1",0.18,0.438,0.175
"FRG1","PSMA4",0.066,0.125,0.21
"FRG1","PSMA7",0.071,0.125,0.188
"FRG1","PSMB4",0.066,0.125,0.203
"FRG1","RPL4",0.143,0.369,0.184
"FRG1","RPL11",0.154,0.369,0.211
"FRG1","RPL18",0.132,0.369,0.202
"FRG1","RPL32",0.132,0.369,0.208
"FRG1","RPL36AL",0.095,NA,0.178
"FRG1","RPL37",0.132,0.369,0.229
"FRG1","RPL37A",0.143,0.369,0.171
"FRG1","RPS9",0.143,0.369,0.2
"FRG1","RPS23",0.143,0.369,0.21
"FRG1","RRM2",0.066,0.211,0.113
"FRG1","SET",0.061,0.369,0.167
"FRG1","SF3A2",0.171,0.438,0.361
"FRG1","PIAS1",0.052,0.211,0.18
"FRG1","HDAC3",0.066,0.211,0.178
"FRG1","RPL14",0.136,0.369,0.161
"FRG1","MTA2",0.124,0.211,0.209
"FRG1","MPHOSPH6",0.095,0.337,0.276
"FRG1","NUDC",0.087,0.034,0.156
"FRG1","RPL35",0.158,0.369,0.235
"FRG1","PSME4",0.15,0.191,0.218
"FRG1","CPSF1",0.158,0.438,0.18
"FRG1","EXOSC3",0.143,0.369,0.245
"FRG1","LSM7",0.19,0.438,0.322
"FRG1","PAF1",0.079,0.406,0.172
"FRG1","CTNNBL1",0.085,0.438,0.229
"FRG1","XAB2",0.095,0.438,0.304
"FRG1","LSM2",0.176,0.438,0.301
"FRG1","FTSJ3",0.122,0.337,0.28
"FSHR","HTR4",0.276,0.178,0.157
"FSHR","SCTR",0.291,0.211,0.117
"FSHR","ADM2",0.046,0.214,0
"FTL","MYOG",0.047,0.075,0.11
"FTL","RPLP0",0.057,0.111,0.163
"FTL","MPHOSPH6",0.095,0.029,0.116
"NR5A1","PITX1",0.222,0.114,0.18
"NR5A1","SMARCD3",0.101,0.25,0.201
"NR5A1","SP1",0.226,0.298,0.194
"NR5A1","THRA",0.258,0.309,0.264
"NR5A1","PIAS1",0.125,0.196,0.202
"NR5A1","THOC2",0.107,0.16,0.2
"GATA2","SPI1",0.296,0.336,0.172
"GATA2","STAT3",0.255,0.29,0.149
"GATA2","TAL1",0.281,0.354,0.16
"GATA2","HDAC3",0.148,0.244,0.13
"GATA2","ZBTB32",0.154,0.18,0.165
"GATA2","ZFPM1",0.265,0.365,0.125
"GGT1","GCLM",0.103,0.355,0.013
"GGT1","GSS",0.094,0.335,0.191
"GGT1","GSTM1",0.132,0.325,0.132
"GGT1","CSAD",NA,NA,NA
"GJA8","LIM2",NA,0,0.187
"GCLM","GSS",0.187,0.366,0.142
"GCLM","CNDP2",0.142,0.729,0.123
"GLUD2","GNB2",0.078,0.029,0.113
"GLUD2","GYS1",0.089,0.397,0.113
"GLUD2","IDH2",0.238,0.42,0.286
"GLUD2","MDH2",0.22,0.443,0.286
"GLUD2","PGK1",0.345,0.212,0.113
"GLUD2","PSMA4",0.087,0.246,0.113
"GLUD2","PSMA7",0.082,0.246,0.113
"GLUD2","PSMB4",0.087,0.246,0.113
"GLUD2","PSMC4",0.087,0.17,0.113
"GLUD2","RRM2",0.164,0.21,0.113
"GLUD2","SDHC",0.212,0.337,0.286
"GLUD2","ATP6V1F",0.084,0.017,0.113
"GLUD2","COX5A",0.184,0.397,0.286
"GNAI2","GNB1",0.232,0.295,0.248
"GNAI2","GNB2",0.232,0.279,0.174
"GNAI2","HCK",0.137,0.161,0.215
"GNAI2","HRAS",0.275,0.215,0.129
"GNAI2","KIFC1",0.226,0.03,0.158
"GNAI2","MYL6",0.158,0.025,0.196
"GNAI2","NPM1",0.127,0.142,0.185
"GNAI2","PCBP1",0.113,0.027,0.195
"GNAI2","PCBP2",0.097,0.089,0.169
"GNAI2","PGK1",0.173,0.093,0.177
"GNAI2","PLK1",0.181,0.15,0.249
"GNAI2","PPIB",0.172,0.132,0.155
"GNAI2","RPL7",0.103,0.05,0.138
"GNAI2","RPLP0",0.096,0.116,0.159
"GNAI2","RPS9",0.086,0.104,0.183
"GNAI2","SP1",0.1,0.129,0.127
"GNAI2","ZBED1",0.099,0.189,0.104
"GNAI2","PTPRU",0.128,0.153,0.085
"GNAI2","ARPC5",0.132,0.141,0.186
"GNAI2","ARPC1B",0.132,0.165,0.182
"GNAI2","RGS14",0.057,0.227,0.17
"GNAI2","ARHGAP17",0.059,0.118,0.094
"GNAI2","PDCL3",0.067,0.123,0.098
"GNAI2","SLC44A4",0,0.105,0.168
"GNAI2","TUBB",0.166,0.114,0.18
"GNB1","GNB2",0.329,0.288,0.237
"GNB1","MARS",0.142,0.227,0.186
"GNB1","MSN",0.119,0.191,0.201
"GNB1","NONO",0.055,0.185,0.116
"GNB1","PCBP2",0.14,0.107,0.163
"GNB1","PEPD",0.13,0.034,0.141
"GNB1","PGK1",0.094,0.159,0.23
"GNB1","PLK1",0.166,0.097,0.118
"GNB1","PPIB",0.192,0.145,0.155
"GNB1","PPP3CC",0.125,0.197,0.122
"GNB1","PSMA7",0.125,0.034,0.193
"GNB1","PSMB4",0.13,0.034,0.204
"GNB1","PSMC4",0.171,0.067,0.168
"GNB1","RAB5C",0.188,0.202,0.264
"GNB1","RPL4",0.054,0.058,0.169
"GNB1","RPL7",0.056,0.052,0.151
"GNB1","RPL8",0.031,0.056,0.149
"GNB1","RPL10",0.047,0.076,0.142
"GNB1","RPL11",0.099,0.114,0.185
"GNB1","RPL18",0.031,0.056,0.134
"GNB1","RPL30",0.054,0.108,0.197
"GNB1","RPL27A",0.054,0.058,0.144
"GNB1","RPLP0",0.053,0.147,0.179
"GNB1","RPLP2",0.055,0.058,0.187
"GNB1","RPN1",0.094,0.034,0.168
"GNB1","RPS2",0.098,0.066,0.177
"GNB1","RPS9",0.047,0.085,0.17
"GNB1","SH3GL1",0.074,0.157,0.117
"GNB1","SURF4",0.095,0.126,0.232
"GNB1","UGP2",0.102,0.034,0.158
"GNB1","RPL14",0.059,0.053,0.221
"GNB1","ATP6V1F",0.172,0.203,0.28
"GNB1","ARPC5",0.144,0.179,0.164
"GNB1","ARPC1B",0.144,0.191,0.164
"GNB1","AGPAT1",0.103,0.172,0.127
"GNB1","CAMKK2",0.094,0.219,0.07
"GNB1","USP22",0.147,0.079,0.138
"GNB1","HARS2",0.095,0.034,0.104
"GNB1","RPL13A",0.033,0.146,0.141
"GNB1","PYCR2",0.103,0.161,0.081
"GNB1","SEC61A1",0.132,0.037,0.191
"GNB1","VPS28",0.157,0.059,0.251
"GNB1","CAB39",0.12,0.202,0.202
"GNB1","PPAN",0.038,0.034,0.089
"GNB1","THOC2",0.063,0.044,0.112
"GNB1","UBL5",0.055,0.072,0.071
"GNB1","SMAP1",NA,0.095,NA
"GNB1","YIF1B",NA,0,0.194
"GNB1","TRAPPC5",0.17,0.032,0.164
"GNB1","TUBB",0.094,0.109,0.177
"GNB2","GNL1",0.031,0.131,0.107
"GNB2","GTF2H4",0.136,0.099,0.076
"GNB2","MARS",0.142,0.102,0.162
"GNB2","MYL6",0.172,0.021,0.166
"GNB2","NONO",0.055,0.097,0.087
"GNB2","PCBP1",0.063,0.028,0.164
"GNB2","PGK1",0.094,0.06,0.208
"GNB2","PLK1",0.166,0.066,0.097
"GNB2","POR",0.094,0.08,0.109
"GNB2","PPIB",0.192,0.162,0.214
"GNB2","PSMA4",0.13,0.034,0.132
"GNB2","PSMA7",0.125,0.034,0.129
"GNB2","PSMB4",0.13,0.034,0.135
"GNB2","PSMC4",0.171,0.049,0.102
"GNB2","RAB5C",0.188,0.086,0.239
"GNB2","RPL4",0.054,0.043,0.198
"GNB2","RPL7",0.056,0.036,0.152
"GNB2","RPL11",0.099,0.062,0.158
"GNB2","RPLP0",0.053,0.068,0.183
"GNB2","RPLP2",0.055,0.043,0.237
"GNB2","RPN1",0.094,0.034,0.111
"GNB2","RPS2",0.098,0.051,0.221
"GNB2","RPS9",0.047,0.056,0.194
"GNB2","SH3GL1",0.074,0.098,0.068
"GNB2","STAT3",0.083,0.111,0.119
"GNB2","STAT5A",0.077,0.097,0.09
"GNB2","SURF4",0.095,0.066,0.189
"GNB2","RAB11B",0.155,0.064,0.214
"GNB2","ATP6V1F",0.172,0.066,0.219
"GNB2","ARPC5",0.144,0.098,0.197
"GNB2","ARPC1B",0.144,0.134,0.212
"GNB2","PRMT5",0.134,0.091,0.096
"GNB2","CAMKK2",0.094,0.107,0.068
"GNB2","GABARAP",0.123,0.087,0.182
"GNB2","HARS2",0.095,0.034,0.093
"GNB2","RPL13A",0.033,0.075,0.145
"GNB2","TIMM13",0.031,0.023,0.114
"GNB2","ANAPC2",0.095,0.09,0.093
"GNB2","SEC61A1",0.132,0.011,0.133
"GNB2","FIS1",0.071,0.078,0.135
"GNB2","VPS28",0.157,0.045,0.214
"GNB2","PPAN",0.038,0.034,0.044
"GNB2","LSM2",0.139,0.056,0.094
"GNB2","UBL5",0.055,0.059,0.062
"GNB2","SMAP1",NA,0.095,NA
"GNB2","PDCL3",0.071,0.082,0.089
"GNB2","FTSJ3",0.1,0.034,0.052
"GNB2","TRAPPC5",0.17,0.026,0.119
"GNB2","TUBB",0.094,0.057,0.163
"GNB2","POLR2J2",0.071,NA,0.12
"GNB2","TUBB2B",0.059,0.057,0.069
"GNL1","P2RY11",0,0.17,0.017
"GNL1","RANGAP1",0.07,0.052,0.086
"GNL1","RPL4",0.229,0.037,0.102
"GNL1","RPL7",0.193,0.033,0.061
"GNL1","RPL10",0.191,0.05,0.068
"GNL1","RPL11",0.196,0.07,0.109
"GNL1","RPL15",0.199,0.037,0.081
"GNL1","RPL30",0.229,0.087,0.107
"GNL1","RPL27A",0.229,0.037,0.054
"GNL1","RPL32",0.275,0.037,0.045
"GNL1","RPLP0",0.221,0.084,0.089
"GNL1","RPLP2",0.21,0.037,0.103
"GNL1","RPS2",0.162,0.045,0.12
"GNL1","RPS9",0.189,0.05,0.103
"GNL1","RPS23",0.229,0.036,0.073
"GNL1","EIF4G3",0.147,0.095,0.035
"GNL1","RPL14",0.199,0.033,0.112
"GNL1","MYBBP1A",0.106,0.136,0.086
"GNL1","RPL13A",0.256,0.128,0.058
"GNL1","KPNA6",0.028,0,0.081
"GNL1","GSPT2",0.096,0.043,0.035
"GNL1","CPSF1",0.089,0.027,0.117
"GNL1","PRMT8",0.025,0.046,0.027
"GNL1","PPAN",0.133,0.034,0.073
"GNL1","SH3GLB2",0.037,NA,0.077
"GNL1","ZNF598",0.074,0.049,NA
"GNL1","FTSJ3",0.067,0.029,0.088
"GP9","ITGA2B",0.095,0.106,0.1
"GP9","VWF",0.095,0.352,0.015
"UTS2R","FFAR2",0.291,0.164,0.228
"UTS2R","PLCB2",0,0.171,0.022
"UTS2R","PLCB3",0,0.284,0.015
"UTS2R","RGS2",0,0.297,0.133
"UTS2R","PROK2",0,0.179,0
"FFAR2","PLCB2",0,0.15,0.022
"FFAR2","PLCB3",0.054,0.192,0.018
"FFAR2","RGS2",0.063,0.214,0.136
"FFAR2","PROK2",0.095,0.26,0
"GRN","HK3",0,0.202,0.268
"GRN","NPM1",0.127,0.109,0.086
"GRN","IFI30",0.066,0.243,0.218
"GRN","SEC61A1",0.06,0.143,0.181
"GRM4","NPY",0.128,0.247,0.04
"GRM4","CXCR4",0.171,0.216,0.169
"GRM4","RGS14",0,0.262,0.167
"GRM4","NPW",0,0.214,0
"GSS","GSTM1",0.329,0.294,0.207
"GSS","IRF3",0.14,0.172,0.133
"GSS","MSN",0.086,0.09,0.114
"GSS","CNDP2",0.142,0.729,0.237
"GTF2F1","GTF2H4",0.066,0.321,0.351
"GTF2F1","IRF2",0.081,0.283,0.196
"GTF2F1","IRF3",0.161,0.24,0.133
"GTF2F1","IRF7",0.087,0.234,0.132
"GTF2F1","PCBP1",0.129,0.241,0.167
"GTF2F1","PCBP2",0.153,0.269,0.16
"GTF2F1","POLR2L",0.044,0.407,0.297
"GTF2F1","PSMA7",0.06,0.117,0.178
"GTF2F1","PSMB4",0.057,0.117,0.188
"GTF2F1","SRF",0.121,0.227,0.141
"GTF2F1","SF3A2",0.109,0.267,0.202
"GTF2F1","HDAC3",0.227,0.189,0.165
"GTF2F1","MTA2",0.255,0.183,0.235
"GTF2F1","PRMT5",0.109,0.195,0.196
"GTF2F1","NUDC",0.069,0.023,0.131
"GTF2F1","CPSF1",0.142,0.273,0.212
"GTF2F1","PAF1",0.168,0.285,0.266
"GTF2F1","XAB2",0.095,0.257,0.193
"GTF2F1","MUS81",0.047,0.211,0.174
"GTF2F1","TUBB",0.103,0.056,0.121
"GTF2F1","POLR2J2",0,NA,0.559
"GTF2H4","MARS",0.142,0.294,0.15
"GTF2H4","NONO",0.174,0.245,0.335
"GTF2H4","NPM1",0.083,0.276,0.16
"GTF2H4","P2RY11",0,0.144,0.022
"GTF2H4","POLR2L",0.182,0.484,0.36
"GTF2H4","PPIB",0.107,0.141,0.137
"GTF2H4","PSMA4",0.121,0.167,0.21
"GTF2H4","PSMB4",0.121,0.167,0.219
"GTF2H4","PSMC4",0.166,0.301,0.21
"GTF2H4","RPL4",0.067,0.211,0.14
"GTF2H4","RPLP2",0.03,0.211,0.115
"GTF2H4","RPN1",0.157,0.181,0.183
"GTF2H4","RPS2",0.084,0.226,0.161
"GTF2H4","SH3GL1",0.047,0.097,0.044
"GTF2H4","USP5",0.138,0.165,0.095
"GTF2H4","SF3A2",0.075,0.274,0.238
"GTF2H4","CLPP",0.168,0.155,0.172
"GTF2H4","HDAC3",0.107,0.244,0.203
"GTF2H4","ZBED1",0.212,0.299,0.223
"GTF2H4","PRMT5",0.172,0.255,0.241
"GTF2H4","ZNHIT1",0.042,0.208,0.248
"GTF2H4","MYBBP1A",0.085,0.244,0.178
"GTF2H4","POLD3",0.157,0.421,0.308
"GTF2H4","RPL35",0.073,0.226,0.166
"GTF2H4","USP22",0.129,0.208,0.33
"GTF2H4","HARS2",0.123,0.206,0.142
"GTF2H4","GSPT2",0.179,0.243,0.124
"GTF2H4","TIMM13",0.017,0.063,0.182
"GTF2H4","ANAPC2",0.095,0.18,0.26
"GTF2H4","CPSF1",0.077,0.338,0.273
"GTF2H4","PYCR2",0.101,0.257,0.163
"GTF2H4","PAF1",0.042,0.29,0.275
"GTF2H4","PPAN",0.083,0.374,0.168
"GTF2H4","XAB2",0.095,0.4,0.226
"GTF2H4","MUS81",0.142,0.325,0.213
"GTF2H4","FTSJ3",0.164,0.24,0.192
"GTF2H4","TRAPPC5",0.041,0.085,0.157
"GTF2H4","TUBB",0.061,0.117,0.138
"GTF2H4","POLR2J2",0.164,NA,0.559
"GYS1","MDH2",0.094,0.52,0.064
"GYS1","UGP2",0.17,0.644,0.099
"GYS1","GABARAP",0.118,0.114,0.152
"GYS1","DNAJC9",0.063,0,0.11
"GYS1","SLC44A4",0,0.197,0.074
"HBD","HBE1",0.608,0.585,0.575
"HBD","HBQ1",0.535,0.511,0.541
"HBD","HBZ",0.535,0.511,0.538
"HBD","CYGB",0.296,0.129,0.121
"HBE1","HBQ1",0.535,0.511,0.541
"HBE1","HBZ",0.535,0.511,0.538
"HBZ","SP1",0.095,0.124,0.134
"HCFC1","IRF2",0.099,0.229,0.148
"HCFC1","NONO",0.139,0.165,0.222
"HCFC1","SP1",0.155,0.236,0.177
"HCFC1","SAP30",0.143,0.258,0.231
"HCFC1","MTA1",0.193,0.246,0.2
"HCFC1","MTA2",0.238,0.285,0.227
"HCFC1","SIN3B",0.143,0.269,0.218
"HCFC1","ANAPC2",0.095,0.22,0.233
"HCFC1","SUDS3",0.092,0.265,0.235
"HCK","HRAS",0.099,0.313,0.142
"HCK","IL6R",0.12,0.333,0.149
"HCK","IRF2",0.043,0.261,0.199
"HCK","MSN",0.099,0.324,0.161
"HCK","PLAUR",0.095,0.302,0.249
"HCK","RPL10",0.047,0.193,0.132
"HCK","SOS1",0.067,0.297,0.137
"HCK","STAT3",0.056,0.295,0.176
"HCK","VAV1",0.248,0.289,0.141
"HCK","ADAM15",0.152,0.267,0.1
"HCK","PSTPIP1",0.074,0.154,0.221
"HCK","ARPC1B",0.059,0.276,0.235
"HCK","TNK2",0.26,0.292,0.147
"HCK","SH3BP1",0.105,0.272,0.198
"HCK","ILKAP",0.095,NA,0.128
"HINT1","MDH2",0.094,0.211,0.165
"HINT1","NDUFB7",0.142,0.195,0.154
"HINT1","NDUFB10",0.119,0.195,0.155
"HINT1","NDUFV1",0.142,0.23,0.169
"HINT1","P2RY11",0,0.158,0.081
"HINT1","PGK1",0.101,0.223,0.177
"HINT1","POLR2L",0.118,0.224,0.219
"HINT1","PPIB",0.122,0.09,0.154
"HINT1","PSMA4",0.16,0.22,0.221
"HINT1","PSMA7",0.147,0.22,0.208
"HINT1","PSMB4",0.16,0.22,0.221
"HINT1","PSMC4",0.16,0.182,0.189
"HINT1","RPL11",0.107,0.211,0.206
"HINT1","RPL32",0.023,0.207,0.164
"HINT1","RPL36AL",0.095,NA,0.175
"HINT1","RPS2",0.104,0.209,0.196
"HINT1","RPS9",0.04,0.206,0.191
"HINT1","RPS23",0.047,0.193,0.181
"HINT1","SP1",0.075,0.223,0.156
"HINT1","TBCA",0.066,0.034,0.156
"HINT1","UQCRC2",0.16,0.207,0.166
"HINT1","CLPP",0.206,0.213,0.119
"HINT1","SAP30",0.128,0.258,0.228
"HINT1","HDAC3",0.162,0.187,0.24
"HINT1","RPL14",0.055,0.186,0.191
"HINT1","MTA2",0.116,0.148,0.25
"HINT1","ATP6V1F",0.144,0.083,0.188
"HINT1","NUDC",0.076,0.022,0.151
"HINT1","RPL35",0.028,0.207,0.176
"HINT1","DNAJC9",0.071,0.046,0.191
"HINT1","RPL13A",0.028,0.224,0.164
"HINT1","TXN2",0.095,0.355,0.143
"HINT1","TIMM13",0.023,0.026,0.15
"HINT1","UQCRQ",0.142,0.441,0.15
"HINT1","CHCHD2",0.066,0.176,0.12
"HINT1","LSM7",0.056,0.237,0.183
"HINT1","MRPL16",0.023,0.165,0.138
"HINT1","PPAN",0.034,0.034,0.111
"HINT1","UBL5",0.048,0.152,0.101
"HINT1","MRPL17",0.048,0.157,0.138
"HINT1","MRPL21",0.023,0.157,0.138
"HK3","UGP2",0.209,0.335,0.19
"HLA-DMA","HLA-DQA2",0,0.422,0.254
"HLA-DMA","HLA-DRA",0.748,0.519,0.33
"HLA-DMA","HLA-DRB1",0.748,0.565,0.319
"HLA-DMA","HLA-G",0.046,0.311,0.207
"HLA-DMA","VAMP8",0.046,0.254,0.222
"HLA-DMA","IFI30",0.046,0.53,0.16
"HLA-DQA2","HLA-DRB1",0,0.556,0.438
"HLA-DQA2","HLA-G",0,0.415,0.422
"HLA-DRA","HLA-DRB1",0.484,0.599,0.488
"HLA-DRB1","HLA-G",0.227,0.426,0.39
"HLA-DRB1","IRF2",0.029,0.297,0.086
"HLA-DRB1","IRF3",0.032,0.254,0.092
"HLA-DRB1","IRF7",0.033,0.255,0.221
"HLA-DRB1","MSN",0.041,0.19,0.17
"HLA-DRB1","CXCR4",0.03,0.206,0.288
"HLA-DRB1","IFI30",0.034,0.559,0.135
"HLA-DRB1","OSBPL1A",0.04,0.291,0.215
"HLA-G","KIR2DL1",0.074,0.323,0.153
"HLA-G","SEC61A1",0.164,0.055,0.284
"HMGN2","RPL4",0.152,0,0.111
"HMGN2","RPL7",0.168,0,0.074
"HMGN2","RPL8",0.154,0,0.055
"HMGN2","RPLP0",0.174,0,0.099
"HMGN2","RPLP2",0.059,0,0.112
"HMGN2","RPS2",0.148,0,0.125
"TLX1","PPP2R5A",0.041,NA,NA
"HOXC4","NCK2",0.063,0.14,0.101
"HRAS","ITGB4",0.076,0.191,0.063
"HRAS","NPM1",0.09,0.352,0.09
"HRAS","PRKCG",0.085,0.251,0.147
"HRAS","RAB5B",0.337,0.2,0.144
"HRAS","SOS1",0.066,0.28,0.162
"HRAS","STK11",0.167,0.311,0.127
"HRAS","TP73",0.092,0.304,0.151
"HRAS","TSC2",0.069,0.311,0.164
"HRAS","VAV1",0.086,0.285,0.173
"HRAS","SOCS1",0.052,0.264,0.134
"HRAS","SLC9A3R2",0.157,0.28,0.083
"HRAS","RASGRP2",0.108,0.219,0.173
"HRAS","RABAC1",0.067,NA,0.117
"HRAS","RGS14",0.057,0.286,0.093
"HRAS","FRS3",0.074,0.195,0.187
"DNAJB2","FIS1",0.083,0.244,0.201
"HSPB1","NPM1",0.222,0.243,0.193
"HSPB1","PSMA4",0.073,0.131,0.259
"HSPB1","PSMA7",0.132,0.131,0.25
"HSPB1","PSMB4",0.073,0.131,0.264
"HSPB1","PSMC4",0.073,0.157,0.206
"HSPB1","STAT3",0.188,0.298,0.131
"HSPB1","TNF",0.218,0.352,0.102
"HSPB1","UNG",0.094,0.185,0.088
"HSPB1","SQSTM1",0.281,0.284,0.156
"HSPB1","PSME4",0.127,0.209,0.212
"HTR3A","HTR4",0.249,0.175,0.212
"HTR4","SCTR",0.289,0.243,0.128
"HTR4","ADM2",0,0.176,0
"IDH2","MDH2",0.221,0.502,0.312
"IDH2","NDUFB10",0.176,0.314,0.275
"IDH2","NDUFV1",0.321,0.341,0.254
"IDH2","PEPD",0.104,0.35,0.206
"IDH2","PPIB",0.081,0.07,0.131
"IDH2","PSMA4",0.104,0.15,0.139
"IDH2","PSMA7",0.179,0.15,0.135
"IDH2","PSMC4",0.104,0.15,0.091
"IDH2","RPL4",0.047,0.13,0.13
"IDH2","RPL11",0.053,0.104,0.148
"IDH2","RPLP0",0.047,0.118,0.109
"IDH2","RPLP2",0.047,0.13,0.14
"IDH2","MRPS12",0.047,0.147,0.333
"IDH2","RPS2",0.061,0.139,0.148
"IDH2","RPS9",0.041,0.13,0.134
"IDH2","SDHC",0.164,0.442,0.214
"IDH2","UGP2",0.179,0.419,0.17
"IDH2","UQCRC2",0.104,0.366,0.274
"IDH2","CLPP",0.161,0.14,0.26
"IDH2","RPL14",0.054,0.123,0.148
"IDH2","COX5A",0.2,0.609,0.275
"IDH2","CCS",0.226,0.119,0.151
"IDH2","RPL35",0.031,0.136,0.116
"IDH2","GABARAP",0.074,0.086,0.112
"IDH2","TIMM13",0.11,0.023,0.265
"IDH2","FIS1",0.066,0.061,0.19
"IDH2","MRPL17",0.047,0.14,0.309
"IDH2","TRAPPC5",0.066,0.025,0.135
"IDH2","TUBB",0.086,0.028,0.162
"IFIT2","IRF2",0.101,0.311,0.127
"IFIT2","IRF3",0.1,0.307,0.138
"IFIT2","IRF7",0.115,0.295,0.155
"IGF2R","LAMP1",0.073,0.334,0.282
"IGF2R","MSN",0.071,0.202,0.21
"IGF2R","PLAUR",0.169,0.255,0.279
"IGF2R","RPL8",0.035,0.107,0.131
"IGF2R","RPN1",0.096,0.021,0.168
"IGF2R","SLC1A5",0.106,0.155,0.183
"IGF2R","VAMP8",0.066,0.277,0.329
"IGF2R","RPL14",0.066,0.134,0.162
"IGF2R","TGOLN2",0.095,0.089,0.337
"IGF2R","SEC61A1",0.063,0.151,0.184
"IL6R","SOS1",0.141,0.294,0.097
"IL6R","STAT3",0.117,0.334,0.124
"IL6R","PIAS1",0.126,0.322,0.015
"IL7R","ITGA2B",0.055,0.184,0.197
"IL7R","MSN",0.06,0.189,0.097
"IL7R","SPI1",0.043,0.21,0.093
"IL7R","STAT3",0.052,0.249,0.127
"IL7R","STAT5A",0.03,0.278,0.094
"IL13","STAT4",0.095,0.245,0
"INCENP","KIFC1",0.095,0.37,0.199
"INCENP","PLK1",0.095,0.218,0.372
"INCENP","RANGAP1",0.095,0.026,0.228
"INCENP","TACC3",0.095,0.268,0.194
"INCENP","POLD3",0.095,0.085,0.22
"INCENP","NUDC",0.095,0.017,0.148
"INCENP","CENPH",0.095,0.034,0.274
"INCENP","TUBB",0.095,0.186,0.165
"IRF2","IRF3",0.244,0.333,0.169
"IRF2","IRF7",0.249,0.349,0.163
"IRF2","SPI1",0.236,0.278,0.148
"IRF2","CXCR4",0.047,0.27,0.067
"IRF2","IFI30",0.035,0.292,0.218
"IRF2","FOXK1",0.28,0.147,0.136
"IRF2","IRF2BP2",0.3,0.234,0.136
"IRF3","IRF7",0.24,0.537,0.172
"IRF3","PITX1",0.251,0.058,0.134
"IRF3","PPIB",0.085,0.185,0.102
"IRF3","STAT3",0.272,0.283,0.168
"IRF3","KHSRP",0.107,0.247,0.154
"IRF3","SOCS1",0.047,0.308,0.155
"IRF3","RIPK1",0.117,0.334,0.125
"IRF3","HDAC3",0.093,0.22,0.148
"IRF3","IFI30",0.047,0.222,0.139
"IRF7","UBE2V1",0.04,0.289,0.144
"IRF7","RIPK1",0.051,0.348,0.19
"IRF7","IFI30",0.04,0.221,0.137
"ITGA2B","ITGB4",0.095,0.225,0.178
"ITGA2B","PF4",0.087,0.261,0.246
"ITGA2B","SOS1",0.081,0.222,0.09
"ITGA2B","STAT5A",0.048,0.143,0.068
"ITGA2B","VWF",0.136,0.228,0.314
"ITGA2B","GIT1",0.095,0.137,0.061
"ITGB4","LAMA5",0.24,0.329,0.154
"KIFC1","P2RY11",0,0.028,0.063
"KIFC1","PCBP1",0.11,0.03,0.138
"KIFC1","PCNT",0.095,0.424,0.234
"KIFC1","PLK1",0.209,0.276,0.271
"KIFC1","POLR2L",0.144,0.033,0.151
"KIFC1","PPIB",0.145,0.019,0.118
"KIFC1","PSMA4",0.152,0.034,0.139
