"ID_REF"	"GSM82381"	"GSM82382"	"GSM82383"	"GSM82384"	"GSM82385"	"GSM82386"	"GSM82387"	"GSM82388"	"GSM82389"	"GSM82390"	"GSM82391"	"GSM82392"
"203058_s_at"	6.925651669	6.964651766	6.893114328	6.798339859	6.49062994	6.748376351	6.777816616	6.464757882	7.043501302	6.818189507	6.949549046	6.823442392
"203059_s_at"	7.551564282	7.659278145	7.635934762	7.396986944	7.457053149	7.731548213	7.522979471	7.474810876	7.870988843	7.490969674	7.900734809	7.409782152
"203060_s_at"	7.853927577	8.171662624	8.007243257	7.619125876	7.541941478	7.427854001	7.86188699	7.680539942	7.950566148	7.740699405	8.196040668	7.590780639
"203062_s_at"	6.89731063	7.370778077	7.278734251	7.123652966	7.278917294	7.378978992	7.845519624	7.282334327	7.360735777	7.437622328	7.335291315	7.463416298
"203064_s_at"	8.333560957	8.540050332	8.374084855	8.375636834	8.698624028	8.542190283	8.543332669	8.547597348	8.380019546	8.390489	8.625038834	8.709153418
"203065_s_at"	11.35776792	11.87304516	11.80579575	11.37538066	11.81120191	12.10154858	11.73644481	11.97783287	11.52738509	11.50997364	11.71031996	11.74780945
"203066_at"	8.660147026	8.641066854	8.075755191	8.56240635	8.494633323	8.024809217	8.164652577	8.320433117	8.485590568	8.607601947	8.476583304	7.760837393
"203067_at"	10.76961062	11.1182949	10.93247342	11.14098708	11.52983572	11.06030297	11.19465697	11.18430484	10.65008758	10.77725704	10.90750391	10.77958254
"203068_at"	8.474747556	8.330051345	8.466708488	8.258513848	9.005599235	7.77031677	8.424203445	8.601655628	8.328486829	8.106089675	8.56341873	8.616908237
"203073_at"	9.343661518	9.330224019	9.400666996	9.232072651	9.416635629	9.041083406	9.2645701	9.462409715	9.062817718	9.337573546	9.415541801	9.385449424
"203074_at"	9.033042728	8.849595115	8.855047774	8.757226328	8.824152943	8.96838433	8.645956246	8.694402799	8.916253596	8.856262981	8.775610656	8.743944073
"203075_at"	9.13679391	9.47563962	9.278644326	9.008956806	9.807068482	9.522699298	9.4404715	9.509741139	9.241774963	9.489079915	9.400491615	9.427858604
"203076_s_at"	9.621639923	9.56387255	9.479481385	9.525948023	10.16867041	9.981658817	9.90964703	10.14464167	9.845743588	9.688233623	9.851914929	9.891464865
"203077_s_at"	6.831894941	6.711268057	6.699435956	6.702941435	7.090946539	6.925143286	7.075334735	7.279191922	6.725862025	6.835297488	6.85235563	6.759903127
"203078_at"	5.071701801	5.10864972	5.027666325	4.984404944	5.268586641	5.0572192	5.180308947	5.134407356	5.142642161	5.207324562	5.181463108	5.087140547
"203079_s_at"	8.518329681	8.368379418	8.325367531	8.677377121	8.536717318	8.415910166	8.446555061	8.64620699	8.321825496	8.42532253	8.54503865	8.509535797
"203080_s_at"	8.442539107	8.809307178	8.461919679	8.506928919	8.33187956	8.663893815	8.78268121	8.85565295	8.792390459	9.237745142	8.740318292	8.791108147
"203081_at"	9.438991853	9.546745533	9.916680653	9.514721092	9.64518749	9.470365914	9.397942604	9.223848361	9.395141293	9.363538862	9.53671968	9.5173052
"203082_at"	8.900996437	9.116460838	9.041835389	9.145517977	9.168036455	9.127982381	9.527990592	9.249550702	9.103779442	9.303970527	9.204185438	9.212054426
"203083_at"	9.347782318	9.799708535	9.245604082	9.616679851	9.832573184	10.05582861	10.71597207	10.1238289	11.11106838	11.64095541	10.42361405	10.11848798
"203085_s_at"	8.120987364	8.376130937	7.731374086	7.85195799	8.136926727	8.140238271	7.944827447	7.965870498	8.012434104	7.896089513	8.221316403	8.154672979
"203087_s_at"	6.597863704	6.462597431	6.367253355	6.267514734	6.447341707	6.471504754	6.357737222	6.762970753	6.395682751	6.666085058	6.694276461	6.373982146
"203088_at"	10.73857141	10.90409339	10.93461167	10.76834867	10.00632159	10.85216835	10.70165061	10.90943288	11.54406756	11.39878263	11.13759588	11.49752492
"203089_s_at"	9.046770371	9.247321775	8.929746948	8.811069058	9.032603044	9.062788384	9.262596905	8.888887652	9.224733896	9.344485573	9.015892457	8.984705651
"203091_at"	8.886967615	9.009462186	8.949333784	9.036434196	8.997511539	9.520043287	9.428728605	9.183905846	9.132423746	8.878715705	9.019670475	9.228935392
"203092_at"	7.577263861	7.714777705	7.799724922	7.645678751	7.708924935	7.655142763	7.762771649	7.71293295	7.597996736	7.543172245	7.611128301	7.616953308
"203093_s_at"	7.506984938	7.857519453	8.030502648	8.036029511	7.91442166	7.950748042	7.947382742	7.687417849	7.769407034	7.804474484	7.559931172	7.775518989
"203094_at"	8.723888724	8.896903578	8.67372998	8.763073269	9.022155546	8.68676749	8.865140578	8.828934306	8.817927218	8.53433776	8.673277284	8.742978902
"203095_at"	9.378637291	9.665407576	9.942252356	9.375794447	9.877454273	9.091270484	9.955828531	9.846959271	8.993687378	9.326936425	9.65658759	9.325766502
"203096_s_at"	8.572616378	8.975380318	8.293435715	8.999258163	8.673744832	8.712013908	8.283523989	8.770051327	8.415448512	7.981507211	8.798232203	8.750818068
"203097_s_at"	9.839039638	10.40458094	10.00081186	9.986141738	10.11822815	9.904692288	10.36942539	10.07382168	9.990893201	9.988700195	10.1470785	10.42640123
"203098_at"	9.202999949	9.193454964	9.332746928	9.303412927	9.320315462	9.144764184	9.45619261	9.30388499	9.483618189	9.735692332	9.263362431	9.592530767
"203102_s_at"	8.416916655	8.500220233	8.295175241	8.165460643	8.471713541	8.574622585	9.051994297	8.86876632	8.266439368	8.562056871	8.524437122	8.36678686
"203104_at"	9.765756722	9.980127964	8.794257049	9.570170229	9.37551396	9.02003436	8.663247194	9.620571752	9.696782945	10.07163671	9.682222899	9.319195349
"203105_s_at"	8.882820407	8.88227185	8.920814523	9.270307934	9.114891776	9.328727717	9.593510386	9.383781875	9.166040289	9.177677577	9.090911246	9.372406756
"203106_s_at"	5.829142828	5.416827496	5.554422686	5.648838081	5.511278111	5.629365001	5.539959825	5.618329992	5.527171327	5.561920287	5.576732614	5.475845473
"203107_x_at"	13.22220486	13.57861944	13.26070855	13.36298735	13.21326669	13.18484632	13.46260252	13.47367255	13.67323662	13.64595542	13.48049498	13.38076989
"203109_at"	9.212965251	9.247767845	9.411220856	9.255315979	9.64958234	9.681319094	9.859003548	9.414392579	9.069484693	8.906206319	9.353262663	9.629613234
"203112_s_at"	6.85870901	6.938222778	6.771497698	6.767608227	6.46638166	6.70930489	6.931422961	7.061937435	6.846538352	7.067629299	6.872648565	6.795631704
"203113_s_at"	11.32817972	11.51976762	11.34347277	11.01575446	11.28866419	11.42721951	11.70553356	11.26780981	11.14927457	11.28443575	11.28318508	11.52666864
"203116_s_at"	8.848617141	9.10024575	9.068221813	9.522336773	9.36569661	9.359803367	9.581903615	9.309380577	9.129888746	9.469695376	9.161602426	9.56420149
"203117_s_at"	8.28849851	8.325483947	8.436788861	8.430389394	8.017211676	7.965748267	8.481393243	8.467479587	8.25863264	8.301375788	8.683554781	8.481359585
"203119_at"	8.57150517	8.387471346	8.503083354	8.527806736	8.473434696	8.420385657	8.267200613	8.270304999	8.347705167	8.37198618	8.39838661	8.132085947
"203120_at"	7.766141799	7.93991723	7.840725604	7.823781235	8.005886463	8.165923417	8.509893992	7.977902303	8.065650069	8.062432156	7.797536194	8.023189027
"203122_at"	9.162931355	9.061013947	9.501051639	9.419666293	9.277904891	8.935432181	9.219509388	9.004557209	8.66582907	8.796055794	8.800803372	9.156995924
"203123_s_at"	8.480374761	8.227526888	8.362395864	8.574867788	8.216524241	8.412766672	7.957870462	8.470631954	8.164562047	8.375063175	8.262608357	8.216456462
"203124_s_at"	8.030852242	8.140361693	8.388198612	8.236899814	7.868383616	8.373325286	7.730206405	8.021324702	8.042639803	8.379271326	8.032202221	8.016262457
"203126_at"	8.549878334	8.275853645	8.569183993	8.461055442	8.092895766	7.324635793	7.983149137	7.727660763	7.472230712	7.527419447	7.667715494	8.060808244
"203131_at"	10.21091669	10.38125542	9.740348951	10.26326741	9.759324058	9.21111363	9.695436952	10.09154076	10.0578512	10.49487123	10.12281993	10.32514244
"203132_at"	7.37087705	7.270109824	6.784933377	7.050098496	7.365985232	6.871309825	7.46205763	7.722431012	6.802742623	7.208523973	7.056428514	6.810430283
"203133_at"	9.884169843	9.929758498	9.992723527	9.914648573	10.23047407	9.802448478	10.09427759	10.19255027	9.870437523	10.36923627	10.10693591	9.682708456
"203134_at"	7.022049142	6.819778702	7.018475623	6.993176155	7.048302232	7.172043224	7.191769585	7.309136161	7.024257529	6.567479209	7.115951668	7.104144609
"203135_at"	7.134265599	7.070389145	7.099304967	7.062347172	6.770343711	6.926927826	7.139573419	7.113065468	7.131968371	7.040625797	7.148974926	7.045136622
"203136_at"	9.202425886	9.423554912	9.652274841	9.074328783	9.320304238	9.323741965	9.688755535	9.369580976	9.360201084	9.650223554	9.196524118	9.713660845
"203137_at"	9.546650713	9.391058515	9.362594835	9.611223994	9.879467438	9.47365022	9.823707475	9.613368043	9.125576875	9.543652991	9.439507552	9.352233842
"203138_at"	8.152671245	8.410256351	8.059280696	8.259674938	8.47554844	7.967141445	8.770949677	8.415001534	7.854656676	8.628637206	7.984387596	8.262922695
"203139_at"	8.208012919	8.870170374	8.012466724	8.192261718	7.637139465	8.112282745	7.899790875	8.50101465	8.328965109	8.89069923	8.66797047	8.151071483
"203140_at"	10.52304423	10.84457012	10.63059109	10.82814099	10.77135351	9.784336508	10.26206024	10.40164564	10.44480329	10.35206784	10.11221416	10.79513176
"203142_s_at"	9.572202424	9.467928012	9.422925581	9.473807425	9.605741087	9.50704834	9.366581214	9.6719221	9.537753492	9.637578543	9.598334918	9.57693887
"203146_s_at"	9.543792807	9.612867188	9.589081378	9.727074243	9.194171761	9.450230069	9.350568902	9.32221851	9.433964686	9.197011617	9.665167046	9.652246572
"203147_s_at"	8.805995788	8.431279532	8.607628139	8.508092622	8.235883185	8.658706145	7.83855004	8.337794137	8.674377343	8.410548689	8.656098705	8.35030086
"203151_at"	11.00893482	9.86403715	10.95505878	10.98947848	10.69673436	10.76813277	10.6949143	10.9899899	10.85048683	10.82542447	10.66379437	10.55783804
"203152_at"	9.394384173	9.83198811	9.738243186	9.365265608	9.755750617	9.479803765	9.825897469	9.834264088	9.645970875	10.02645646	9.801421088	9.799786104
"203153_at"	10.1512121	9.211702419	8.948876958	9.033308029	9.121444789	8.386130557	8.567828297	8.979102674	8.677763324	9.12864265	8.450720239	8.613444266
"203155_at"	8.256300493	8.246393044	8.133225408	8.083486273	8.223172252	8.16793629	8.165403467	7.959303198	8.041265497	8.389220024	8.117189939	8.094181376
"203156_at"	10.22241538	9.900232554	10.19025784	10.33948011	9.999565683	10.20319733	10.39072265	10.47282584	10.11975071	10.24595884	10.16465108	10.17484729
"203157_s_at"	8.352540793	8.552572748	8.636813178	8.483843637	8.585919245	8.419766253	8.425220288	8.691218883	8.420237881	8.366381895	8.689026833	8.447702908
"203158_s_at"	7.44132364	7.321183081	7.286941111	7.645296721	8.011117062	7.607882614	7.139973224	7.770752101	7.366990744	7.267625117	7.745938069	7.72488039
"203159_at"	10.02085859	9.982406975	9.789364906	10.20370143	9.984731138	9.809272415	10.09048492	10.34905988	10.22620545	10.49797398	10.25043837	10.25656561
"203160_s_at"	8.358811141	8.165484134	8.254402113	8.226266833	8.421425704	7.897362517	8.464600165	8.184677143	8.292999917	8.193419947	8.35194276	8.088262908
"203162_s_at"	8.933229108	8.740835576	8.981157585	9.0488524	9.018047912	8.905290723	8.708216546	8.785480464	8.741650306	8.563783659	8.733082531	8.871640138
"203164_at"	7.530162075	7.675386869	7.566419403	7.444143087	7.721356354	7.3592454	7.491418455	8.01038285	7.542024093	7.856746693	7.520374827	7.567661101
"203165_s_at"	5.451808029	5.399465419	5.47924628	5.487472074	5.590905939	5.313951381	5.374230068	5.711948482	5.286641295	5.57591585	5.438575584	5.424648648
"203166_at"	8.478860903	9.102130648	8.495785639	8.414781636	8.597851983	8.608333817	9.14929789	8.736934854	8.741067024	8.991424459	9.070347273	8.821547485
"203169_at"	7.583330388	7.625503897	7.747091166	7.549824525	7.616374534	7.624123977	8.073797325	7.893443703	7.832659016	7.630664817	7.89732643	7.736143567
"203170_at"	5.836296711	5.900454778	5.91030692	5.702458791	5.571214743	5.729503693	5.675474517	5.632784432	5.858423552	5.641279394	5.883844112	5.665941722
"203171_s_at"	8.215989661	8.196351647	8.351094893	8.434035757	7.985225037	8.325566433	8.177603354	8.320023669	8.261058844	8.447663844	8.436163744	8.372687477
"203172_at"	9.426400564	9.255850244	9.68009231	9.482924622	9.529723839	9.258370011	9.396661262	9.156026679	9.248502427	9.001567282	9.354229003	9.506795903
"203173_s_at"	8.175636869	8.311121316	8.213317732	8.557548268	8.552745567	8.242442887	8.65532919	8.669134676	8.02184658	8.461219659	8.345704724	8.360352124
"203174_s_at"	9.480195625	9.440805339	9.409307074	9.459147779	9.210363317	9.27746869	9.381338605	9.32556608	9.64560076	9.390387792	9.503392546	9.622217604
"203175_at"	10.14227898	9.912809354	9.750345814	10.06526433	10.12265434	9.870029551	9.746070661	9.887973445	9.827608283	9.697422307	9.912652096	9.993511637
"203176_s_at"	6.509047213	6.710778264	6.553860958	6.676170409	7.104468832	6.768515915	6.809852925	6.775937596	6.56339809	6.49479942	6.83510603	6.893207827
"203177_x_at"	7.217754247	7.357357644	7.060113803	7.553023064	7.244330893	7.272491199	7.727140992	7.408693304	6.951372669	7.143761984	7.32949092	6.963244829
"203178_at"	6.262771924	6.855761499	5.82253174	6.112016512	5.734530017	6.446513261	6.981859688	6.669636859	6.267952823	6.734472113	6.354719664	5.882607081
"203179_at"	8.723691076	8.587310544	8.551217348	8.846228804	8.584518488	8.362170763	8.47427074	8.549405805	8.357974791	8.818199265	8.578237451	8.458423006
"203181_x_at"	8.528639552	8.556319605	8.775494422	8.890809778	8.832157008	8.654581233	8.532907025	8.648815199	8.682948553	9.05302161	8.862781011	8.688180448
"203182_s_at"	7.383046178	7.557985808	7.399928897	7.318138702	7.601042733	7.941893438	7.886899928	8.112951101	7.216080114	7.832853115	7.71947494	7.483633297
"203183_s_at"	8.040072369	7.986810582	8.038597371	8.137770897	7.94177894	8.118262334	7.751245944	7.931263803	8.217858882	7.932537663	7.859131161	8.073317144
"203184_at"	8.944968269	8.520383658	8.992615976	8.5101747	8.48960918	8.046056453	7.477817157	8.400455744	7.722117414	8.549497948	8.831668175	8.773472002
"203185_at"	7.7713566	7.860652143	7.518748627	8.007220345	6.909265865	7.187300019	7.434840505	7.52553288	8.020240439	8.046224554	7.770346461	7.738740714
"203186_s_at"	10.75379209	11.23014571	10.48332893	10.05876946	10.30439323	9.180067536	10.17510671	9.68520613	9.999569774	11.06859516	9.72612156	9.934464726
"203187_at"	10.20421339	9.666057316	9.817515549	10.32075342	9.941985221	9.792807419	10.06278988	10.02238284	9.961717798	9.922998673	10.07663242	10.28617641
"203188_at"	9.372039209	9.216220647	9.394839412	9.613716976	9.418744303	9.288630072	9.585786913	9.618993764	9.021047037	9.292426196	9.11129915	9.840207181
"203189_s_at"	9.763311063	9.666976005	9.728781735	9.365102278	9.781487456	9.533090526	10.03517157	9.485036386	9.231422907	9.33437878	9.349121411	9.739116496
"203190_at"	10.72757205	10.87421686	10.71303868	10.5645151	10.63293139	10.46345513	10.80168321	10.60703705	10.18250154	10.44743983	10.32363568	10.63681354
"203193_at"	8.640865292	8.338164992	8.962663996	8.653083305	8.696782785	8.206098725	8.517681707	8.514815495	8.579460447	8.265809504	8.462708848	8.664909927
"203195_s_at"	8.779804101	9.057693782	8.725907647	8.92621943	8.963730955	8.610992222	8.994001648	9.086753628	8.848694623	8.904102381	8.942077253	9.028043477
"203197_s_at"	9.481252673	9.482040149	9.461555062	9.625726351	9.627307996	9.339578274	9.748864754	9.51400583	9.575648561	9.615591641	9.47827221	9.547195527
"203199_s_at"	7.791469326	7.605431709	7.731669517	7.865399773	8.076663815	7.417817579	7.704748277	8.040272421	7.532730161	7.358847183	7.854720943	7.789720675
"203200_s_at"	8.949768524	9.025609691	9.10194628	9.188657191	9.169825863	8.725581499	8.92451409	8.874276164	8.889978748	9.159646611	8.781813053	8.893154929
"203201_at"	7.450277727	7.410963838	7.770577293	7.728277432	7.630477284	7.458255491	7.470150641	7.569280995	7.614462654	7.438934722	7.790988984	7.701217255
"203202_at"	7.986376028	8.056684705	7.875991777	8.102622998	7.990242814	8.127399978	7.867151931	8.14524353	8.011930748	8.029546544	8.171628771	7.871832927
"203205_at"	8.877284823	8.802903698	8.492688511	8.631037188	8.724722585	8.747476337	8.390216034	8.438655491	8.782364977	8.790154161	8.609487963	8.839848622
"203206_at"	8.194928141	8.313362135	8.273851612	8.258690868	8.079557455	8.110140117	8.038281217	8.373281704	7.924222334	8.211629438	8.02851081	8.234796598
"203207_s_at"	7.140151221	7.226448125	7.413870002	8.083870525	7.533499022	7.25638899	7.926702186	7.519410986	7.157983454	7.308979626	7.424772614	7.438208951
"203208_s_at"	8.150543656	8.289208972	8.489025726	8.419311169	8.321871972	8.169159674	8.569259413	8.319099392	8.046880051	8.287119009	8.30038549	8.135227207
"203209_at"	6.056408341	6.287817824	6.343809923	6.10941758	6.220833752	6.238778272	6.298657347	6.290729206	6.116997636	6.261589251	6.367893074	6.247924916
"203211_s_at"	7.440176377	7.443615002	7.501888631	7.608370333	7.591213488	7.473453329	7.501957003	7.660122998	7.3206463	7.55326855	7.436513265	7.450054995
"203216_s_at"	5.546631618	5.759176741	5.521484455	5.879902303	5.57746648	5.659476202	5.776510495	5.582505096	5.830190671	5.690719234	5.756614917	5.836651241
"203217_s_at"	8.794545548	8.968855953	8.700888794	8.462986355	8.313726573	8.474022265	7.941286014	8.279170014	8.312025501	8.474738567	8.365289137	8.423265494
"203218_at"	8.38223449	8.319199079	8.581130641	8.587706124	8.516154596	8.472536034	8.0488155	8.481236546	8.330628955	8.346115097	8.295539914	8.102245564
"203221_at"	7.937867152	8.268827862	8.296911608	8.024261506	7.545838504	8.221127965	8.147911318	7.961158707	7.969085712	8.083463646	8.449252866	8.125209533
"203223_at"	5.320934863	4.915871962	5.306996325	5.442372657	5.374327973	5.566381635	5.364066256	5.668526836	5.410553383	5.469699691	5.474524636	5.335074797
"203224_at"	8.189327043	8.133716629	7.926048148	8.239988017	8.314505906	7.708935242	8.067720028	8.08585051	7.60931631	7.732131279	7.875809559	8.125860013
"203225_s_at"	8.695269266	8.508652814	8.623959758	8.694589758	8.907670293	8.421132295	8.651198501	8.604885905	8.194820408	8.319725875	8.39891828	8.743372821
"203226_s_at"	9.789616747	9.573961718	9.823658367	9.641991581	9.698007245	9.719043894	9.344878803	9.625300671	9.748852145	9.312725228	9.64660731	9.85375326
"203227_s_at"	9.594885349	9.527443734	9.496885628	9.372198308	9.329732756	9.369207177	9.693695584	9.691276995	9.081163157	9.310400873	9.384670667	9.490315058
"203230_at"	9.287116751	9.413265831	9.428833718	9.327274303	9.308479425	8.810676498	9.535443379	9.106577908	8.542105718	8.646855966	8.989285854	9.1071869
"203231_s_at"	7.649112764	6.598276209	7.385760294	7.784319188	8.09331764	7.892859711	7.611735043	6.816708123	6.569110946	6.875403661	7.276516817	6.88847305
"203232_s_at"	8.169381298	8.730515168	8.377698143	8.688131044	8.703547846	8.393971301	8.812103031	8.90196623	8.397493211	9.278625896	8.53081532	8.756889741
"203238_s_at"	9.687924798	10.30658851	9.674314692	9.7290964	10.32490212	9.634063804	10.10530994	9.969345171	10.06983401	9.418043972	10.00190613	9.973340205
"203239_s_at"	6.576259958	6.950668541	6.783104768	6.611620977	6.8254866	7.130209219	7.068744806	6.400968806	6.919742611	6.687754466	7.07529489	7.076550628
"203241_at"	8.1678172	8.223502743	8.286167361	8.269217427	8.031599035	7.690231036	8.195549819	8.143336376	8.482302822	8.528852722	8.198513266	8.237264942
"203242_s_at"	9.039376129	9.127573018	8.156265584	9.307605189	9.104349958	9.83827996	9.243617743	9.223106635	8.846081053	8.460153365	8.597309236	9.731582153
"203243_s_at"	12.13123067	12.08470695	11.33735972	11.91596867	11.71661698	12.135661	11.91942233	11.97809297	11.6279222	11.5032085	11.79880509	11.98124317
"203244_at"	9.624092645	9.128691625	9.398929742	9.382676237	9.551011901	9.16022895	9.560836293	9.043775783	9.058419283	9.285105022	9.324078215	9.267397905
"203247_s_at"	7.950553246	8.168003126	7.735217017	7.911719055	8.199237893	8.026059132	8.235456761	7.98972555	8.108203343	8.078309639	8.084871678	8.028930385
"203249_at"	9.769722814	9.520036972	9.671449002	9.735782442	9.52241229	9.685937328	9.742994483	9.740031089	9.800165519	9.825619612	9.727437812	9.968718437
"203250_at"	8.880510314	8.967278895	8.705817802	8.828241498	8.953196619	8.876929501	9.393079049	9.175797619	8.870887899	9.254698372	9.040397871	8.941050115
"203252_at"	9.047233928	8.665787195	9.070766849	9.009720092	9.219184303	9.028822274	9.45779897	9.327625496	8.805799505	8.669697247	9.254008818	9.127040073
"203253_s_at"	7.498244073	8.001378276	7.794703614	7.371033902	7.470022773	7.95834697	7.803060276	7.761889484	7.692233877	8.045401409	7.75129069	7.714075717
"203254_s_at"	9.589268471	9.394312713	9.763170834	9.68463397	9.743907501	9.424932463	9.736751913	9.510968744	9.717582077	9.161964391	9.692218945	9.467030423
"203255_at"	7.45379281	7.914916095	7.464376696	7.487809478	7.345626965	7.44306278	7.60875984	7.409536635	7.542690952	7.570324032	7.938675425	7.456541534
"203258_at"	9.144302279	9.255829304	9.253911304	9.086428972	9.253498503	9.020348546	9.583348283	8.915684995	9.208461841	9.048592573	9.072699525	9.297311232
"203259_s_at"	10.71303372	10.99104333	11.04156263	10.81051361	10.8420912	10.7278144	10.82736391	10.45017028	10.69260523	10.84131694	10.86753451	10.22133813
"203260_at"	7.001152562	7.014693355	7.120592851	6.945103077	6.827337724	6.860763722	6.561390919	6.73711021	7.063377189	6.963952072	7.217964078	6.767890927
"203261_at"	10.88009994	10.63900499	11.03522964	10.886427	10.88803277	10.73707057	11.36054014	10.95400555	10.94256006	11.44112255	10.81998869	10.85681686
"203262_s_at"	9.233121831	9.637794517	9.543823908	9.501326746	9.500910894	9.145693002	9.491739411	9.338865979	9.17999253	9.516017198	9.289336897	9.441104038
"203264_s_at"	9.154929812	9.113563565	9.456756968	9.503765615	9.475769474	9.791937906	10.16906805	9.832864679	9.835819659	9.747132905	9.738545864	9.524826848
"203265_s_at"	7.747173409	7.729993367	7.878050859	7.950411348	8.235837454	7.912461859	7.908695345	8.042704722	7.745447954	7.615371752	7.716796732	7.797705534
"203266_s_at"	8.618873846	8.645420174	8.48184114	8.696281201	8.801709958	8.515495625	8.663160071	8.701398858	8.446520174	8.757417818	8.505778546	8.758149245
"203269_at"	9.516024911	9.327919756	9.385892197	9.482698606	9.371843162	9.123567817	9.413611675	9.430500851	9.133357387	9.377483843	9.416335411	9.232805578
"203273_s_at"	8.999030785	8.854745846	9.007294529	8.900254969	9.008687146	8.8005442	8.743400664	8.936687475	9.131348552	8.850710586	8.957898346	8.984018082
"203274_at"	10.34616791	10.21359297	10.20829968	10.48831969	10.56060708	9.900557296	10.30425829	10.24470369	10.04455101	9.866545264	10.02905981	10.32692861
"203275_at"	9.325194246	9.642125437	9.343258881	8.71935472	9.191146914	9.105957808	8.774756312	9.379703596	9.295358099	9.181022711	9.503305086	9.518130257
"203277_at"	9.407103709	9.231501161	9.470435245	9.493945269	9.407106466	9.36534585	9.289511933	9.300657134	9.45425016	9.107500266	9.414620337	9.589571748
"203278_s_at"	8.620993366	8.91796168	8.592758489	9.045349493	8.888010063	8.821895098	9.323541572	9.174578756	8.854199783	9.109738434	8.929432755	9.177923346
"203279_at"	8.047787806	8.073470617	8.156248529	8.359665438	7.926549174	8.186846093	8.073359854	8.070082837	8.551188014	8.249415887	7.974273214	8.119654889
"203282_at"	10.819737	10.88926977	10.91172464	10.94897728	11.1337704	11.359859	11.36256306	11.13836795	10.98584943	11.08519054	11.07275912	10.64361318
"203284_s_at"	7.595485242	7.659882082	7.755909164	7.541445692	7.69159239	8.183845733	8.224022643	8.335564704	7.58171184	8.123873776	7.997919209	8.045067176
"203285_s_at"	6.11584786	6.499411569	6.600819414	6.505718251	6.475833719	6.548014258	7.08601206	6.633375439	6.412025464	6.821017363	6.548481573	6.339974821
"203286_at"	9.146567792	9.370978626	8.999935864	9.30618178	9.164080188	9.0938338	9.293737152	9.364087859	9.205044091	9.078905285	9.467186535	9.237105992
"203288_at"	8.423667696	9.258651394	8.776017577	8.793355713	9.022120665	8.731936355	9.331635728	9.012006703	9.124809089	9.133185748	9.226389958	9.254705422
"203291_at"	7.980079305	7.924619012	7.895253195	8.025996725	7.922732921	7.976471624	8.225046159	8.319951419	7.957279199	8.048494793	8.087141966	8.252622778
"203295_s_at"	9.030823022	8.200880412	9.486388611	10.10416968	9.896296055	9.743157928	9.622628886	9.506242579	8.942932457	8.702874225	9.139867446	9.427452139
"203296_s_at"	10.72645227	9.50520375	11.15051356	11.55383577	11.33448802	11.27869099	11.56710475	11.01561826	10.58031385	10.59018651	10.71709083	11.08561757
"203297_s_at"	8.591487839	9.073042914	8.851984795	8.743564269	8.595502215	8.662221757	8.772957208	8.68477893	8.57701369	8.720270971	8.777683726	8.95120944
"203299_s_at"	9.137811729	8.842191492	8.818580558	8.616288801	8.694244308	8.5415031	8.602014009	8.646638107	8.368310451	8.774491806	8.60131156	8.417494093
"203300_x_at"	11.33551861	10.97508898	10.89537226	11.55400564	11.6939904	11.30201323	11.48896307	11.34342505	10.60481919	10.72368669	10.96038684	11.10960416
"203301_s_at"	8.955003964	8.905257292	8.788145997	8.849974547	8.425889488	8.759839164	9.020185171	9.015039594	8.960491455	8.922831081	8.994415903	8.684015173
"203302_at"	5.951868631	5.882178561	5.994818795	5.73919198	5.711209724	5.598464444	5.743829474	5.958327443	5.783113552	5.901434838	5.796782793	5.40587881
"203303_at"	9.629020195	9.374189344	9.56616018	9.846240215	10.01746229	9.877944037	10.1271026	9.916995695	9.936592258	10.12072412	9.93138772	9.799401418
"203304_at"	8.122777019	8.530977381	8.863828348	8.690274454	8.837728289	9.346476734	9.231150232	9.103709287	9.330366811	8.909492643	9.087274273	9.505636325
"203305_at"	11.72739022	11.09790444	10.03248275	10.45549294	10.21991041	9.18354637	8.862845459	10.69341605	9.732777744	10.11738775	10.04108724	9.89108446
"203306_s_at"	8.710683829	8.774205033	8.289483043	8.625084402	8.356515482	8.404640364	8.812567059	8.809445083	8.606445081	8.844528984	8.586442685	8.659799886
"203309_s_at"	8.467829861	8.3289002	8.281016167	8.350975714	8.159553146	8.2112655	8.087611129	8.235864972	8.453556621	8.248005968	8.271997789	8.262922695
"203310_at"	7.413036906	7.432837338	7.267401267	7.122233307	7.046760838	7.250497236	7.432649155	7.386468624	7.250037986	7.29259838	7.370626946	7.052605011
"203312_x_at"	9.313890021	9.34010893	8.896995932	9.435833293	9.19212528	9.230528617	9.145382102	9.126577798	8.804276094	8.939281946	8.990050311	9.023686811
"203313_s_at"	7.060268096	7.390786683	7.23384845	7.352494874	7.220715524	7.206281268	6.876258805	7.442095448	7.489665019	7.707683112	7.540740646	7.599348818
"203314_at"	8.490956855	8.868140491	9.020109739	8.839990292	8.251204527	8.462113345	8.605832448	8.420976206	8.312215568	8.506345443	8.585903734	8.82024544
"203315_at"	9.845935796	10.20000142	9.828087421	9.886140268	9.926931306	9.715412339	10.16447784	9.90714636	9.7380984	9.729912798	9.998361099	9.838596036
"203316_s_at"	9.951834362	9.934804538	10.13364428	9.92056102	10.19479926	10.06335674	10.52015706	10.04366414	9.995399644	10.62865116	9.946868879	9.888306996
"203318_s_at"	8.746322741	9.021040683	8.791029123	8.822419546	8.921946777	8.538043761	8.779103976	8.735421566	8.816103799	9.296589889	8.95967788	8.710982243
